"","draw","date","s","e","i","r","d"
"1",1,2020-03-22,10628765.3040985,313.091200089966,329.735926566857,613.988270160061,13.179784661716
"2",1,2020-03-23,10628759.7141864,251.464686377522,168.057633800541,837.520311628996,18.5424617787184
"3",1,2020-03-24,10628756.6109893,200.804437088101,94.7519242362755,961.612418280545,21.5195110481108
"4",1,2020-03-25,10628754.7664287,159.787526470711,62.0826403966945,1035.373595439,23.2890890212344
"5",1,2020-03-26,10628753.4713219,127.010734891591,43.122723449823,1087.16295086032,24.5315488914041
"6",1,2020-03-27,10628752.5944234,100.804429209969,34.298830308366,1122.22879602857,25.3728010190022
"7",1,2020-03-28,10628751.8320994,80.0793724097083,24.5706902597463,1152.71298169326,26.1041361950254
"8",1,2020-03-29,10628751.3070813,63.5408414716521,20.1358795400745,1173.70766554273,26.6078121330179
"9",1,2020-03-30,10628750.9064626,50.4059556412438,17.1087132113937,1189.88979326874,26.9883553028549
"10",1,2020-03-31,10628750.5647329,40.1620793905842,12.5500307141312,1204.73382497837,27.2886120608124
"11",1,2020-04-01,10628748.247108,29.9721560425443,11.9005035140894,1213.70894614438,31.4705662559029
"12",1,2020-04-02,10628745.9274809,21.590937105408,12.2887469317977,1219.76755598157,35.7245590629011
"13",1,2020-04-03,10628744.2628074,15.2732841509024,12.68664545613,1224.30351680868,38.7730261841427
"14",1,2020-04-04,10628741.3649418,12.9365894087521,4.71822592855285,1232.1997220023,44.079800830758
"15",1,2020-04-05,10628738.8338324,11.6882696115173,3.03434384866257,1239.096576463,48.7149453711997
"16",1,2020-04-06,10628738.9189832,7.84370962219563,1.11302225392519,1238.86455404427,48.5590108863516
"17",1,2020-04-07,10628738.3925051,5.78434567297798,1.30017183126723,1240.2991217076,49.5231356928779
"18",1,2020-04-08,10628738.3610281,3.70620169615698,3.26637947822625,1240.38489179464,49.5807788913765
"19",1,2020-04-09,10628737.5052001,3.33165883828507,0.597505679200981,1242.7168832691,51.1480321388981
"20",1,2020-04-10,10628737.0414407,2.74276211422869,0.314941472521936,1243.88341012329,51.9466085646146
