"","draw","date","a","c","b","d","r0","recovery_time"
"1",1,2020-03-22,0.0244032183120203,0.238680637552104,0.975739918519488,0.0234086267847977,0.102242136447675,4.18969888071336
"2",1,2020-04-01,0.263650725531604,0.395407719907087,0.718324694832543,0.482761932485661,0.102232662361957,2.52903509378871
"3",1,2020-04-11,0.861546442599286,0.691085543851745,0.641437000439867,0.687349155623547,0.102220711174507,1.44699886851421
"4",1,2020-04-21,0.631677335453299,0.850891497617204,0.303353802560027,0.153349501421029,0.10233062048619,1.17523797428973
"5",1,2020-05-01,0.545999724343581,0.454611557793441,0.171043004853987,0.746751154740111,0.102294019427947,2.1996801068009
"6",1,2020-05-11,0.164202271514946,0.52768183656943,0.261897092685276,0.37778819576458,0.102220150386211,1.89508133632419
"7",2,2020-03-22,0.0244044727235988,0.238715026682902,0.97574033268784,0.0233854787425565,0.66678193737228,4.18909531542961
"8",2,2020-04-01,0.263429733782568,0.395222376348284,0.718700917936017,0.482886259638308,0.666535473564443,2.53022111055464
"9",2,2020-04-11,0.861830495123712,0.691167305101011,0.641376189630778,0.686829537614657,0.665895157006422,1.44682769659345
"10",2,2020-04-21,0.631856764146697,0.850836045509789,0.303120903558143,0.15344254967348,0.666466449809925,1.17531456886131
"11",2,2020-05-01,0.546123719699256,0.454991223616128,0.170824834877863,0.746477891684634,0.666507521584776,2.19784459148973
"12",2,2020-05-11,0.164226038562885,0.527900737540393,0.262108090110553,0.377562230866538,0.666435592793145,1.89429551596996
"13",3,2020-03-22,0.0243974447768644,0.238674183504888,0.975737924734637,0.0233898327882169,1.24665672761361,4.1898121753898
"14",3,2020-04-01,0.263217377128427,0.39528351326617,0.718449333877254,0.482923411736262,1.24692023011384,2.52982977138901
"15",3,2020-04-11,0.861693173688226,0.691154886769054,0.641359086591273,0.687120410134812,1.24674395013886,1.44685369248376
"16",3,2020-04-21,0.631632136097046,0.850817046008002,0.303302130417352,0.153358741237977,1.24678296374087,1.17534081468156
"17",3,2020-05-01,0.546043521333197,0.454956310241147,0.170961983595071,0.746580267176383,1.24648711414904,2.19801325421765
"18",3,2020-05-11,0.164278557549651,0.527859272000966,0.262075969955637,0.377689522039516,1.24683585212181,1.89444432075481
"19",4,2020-03-22,0.0244277102109734,0.238713594180445,0.975747582539275,0.0234374588690277,0.742371192122871,4.18912045387786
"20",4,2020-04-01,0.263593234602391,0.3955086331466,0.718229284674106,0.482833951549865,0.742630460335178,2.52838981552481
"21",4,2020-04-11,0.861627399874368,0.69108050473286,0.641648183098072,0.687571233676852,0.742383029419354,1.44700941952711
"22",4,2020-04-21,0.631380875836605,0.850837850063785,0.303531128881345,0.153276483743347,0.742069568002026,1.17531207612007
"23",4,2020-05-01,0.546005811470635,0.454810176642234,0.171092538353383,0.747043253082319,0.742109562631746,2.19871949080556
"24",4,2020-05-11,0.164170398399891,0.527416481982914,0.261833093692511,0.378175178220831,0.742609810918393,1.89603479254256
"25",5,2020-03-22,0.0244178940352867,0.238703046100226,0.975744556917943,0.0234188361247389,1.20102473195735,4.18930556747115
"26",5,2020-04-01,0.263636170495179,0.395548680183418,0.718242663877923,0.482654741121126,1.20029506362526,2.52813383054722
"27",5,2020-04-11,0.86156279407765,0.691192700107314,0.641505090047436,0.687444172293699,1.20021089727005,1.4467745389162
