"","draw","date","s","e","i","r","d"
"1",1,2020-05-01,10630325.9999235,54.9002461490631,175.186481371078,381.799867187122,3.11348179953995
"2",1,2020-05-02,10630325.9999174,43.3891482773337,162.919756191348,405.55650266443,3.13467544002891
"3",1,2020-05-03,10630325.9999124,33.6630461085095,152.675830344851,425.504898243893,3.15631290343135
"4",1,2020-05-04,10630325.9999084,24.8916634893505,144.298366165641,442.637089745353,3.17297216385091
"5",1,2020-05-05,10630325.9999066,15.7397518955295,142.777042023314,453.300177588469,3.18312184344198
"6",1,2020-05-06,10630325.9999056,8.41911306028184,143.430375897095,459.959939092214,3.19066629701146
"7",1,2020-05-07,10630325.9999044,4.12322697361021,143.032550943325,464.645843957907,3.1984737187095
"8",1,2020-05-08,10630325.9999023,3.09465167892051,139.886608431443,468.810502101836,3.20833553078028
"9",1,2020-05-09,10630325.9998989,4.78157061664842,133.650924288479,473.346592499751,3.22101366591392
"10",1,2020-05-10,10630325.9998945,7.99433996788628,125.165685643557,478.603792031346,3.23628784959846
"11",1,2020-05-11,10630325.9998894,11.0620359980097,116.279367372395,484.405704324749,3.25300288247178
"12",1,2020-05-12,10630325.9998844,11.9890024003046,109.675208641803,490.066788601011,3.26911592267358
"13",1,2020-05-13,10630325.9998804,9.5232415322427,107.813191466528,494.383595801627,3.28009083596234
"14",1,2020-05-14,10630325.9998762,8.33306387641751,106.270336779737,497.116502775257,3.28022034118874
"15",1,2020-05-15,10630325.999872,7.57154841610096,103.866206500266,500.27414824212,3.28822480888489
"16",2,2020-05-01,10630325.9999607,31.0951262374054,195.528248623508,385.291846587329,3.08481785452187
"17",2,2020-05-02,10630325.9999561,25.9464202283564,165.737720159616,420.215256824799,3.10064664249901
"18",2,2020-05-03,10630325.9999522,23.2526374551155,137.649372796063,450.981106131353,3.11693143122185
"19",2,2020-05-04,10630325.9999489,20.9934161882199,114.695550668169,476.180466378858,3.13061781326471
"20",2,2020-05-05,10630325.9999467,18.1457580713904,100.926250795772,492.791038788976,3.13700565552239
"21",2,2020-05-06,10630325.9999451,15.2503250137014,94.5589044731905,502.051798205714,3.13902722547107
"22",2,2020-05-07,10630325.9999437,12.6339015721079,92.3456023692989,506.879159869066,3.14139251701396
"23",2,2020-05-08,10630325.9999421,10.5041666896552,91.8513607977173,509.497386838627,3.14714353082604
"24",2,2020-05-09,10630325.9999403,8.94193288501536,91.4654331359528,511.43507182754,3.15762182589624
"25",2,2020-05-10,10630325.9999382,7.89338544202357,90.4126212445385,513.521619036444,3.1724360710696
"26",2,2020-05-11,10630325.9999359,7.16232159921415,88.7645868861725,515.883725987431,3.18942959658936
"27",2,2020-05-12,10630325.9999338,6.42957525371963,87.4919928660528,517.874333080442,3.20416502899169
"28",2,2020-05-13,10630325.9999317,5.66633623009983,87.3077864608054,518.813857177568,3.21208846294201
"29",2,2020-05-14,10630325.9999296,4.99433216041396,86.764550753739,520.021834898285,3.21935259357373
"30",2,2020-05-15,10630325.9999276,4.47026054722097,84.6903415795051,522.608160163713,3.23131013659333
"31",3,2020-05-01,10630325.9999624,53.9951073628996,108.089626297047,449.811702347258,3.10360161231801
"32",3,2020-05-02,10630325.9999586,45.1384457499119,104.353317927259,462.386498776695,3.12177889224915
"33",3,2020-05-03,10630325.9999549,38.0292176096865,107.442511542369,466.385052596842,3.14326337992982
"34",3,2020-05-04,10630325.9999509,31.9628540452986,109.286734759533,470.58480709167,3.16565321477468
"35",3,2020-05-05,10630325.999946,26.4590312191755,108.44721539787,476.904049706472,3.18975769425598
"36",3,2020-05-06,10630325.9999405,21.4971291754274,106.316223543324,483.970983867929,3.2157229072983
"37",3,2020-05-07,10630325.9999351,17.113844780996,102.899644073024,491.743819099879,3.24275697363119
"38",3,2020-05-08,10630325.9999301,13.3478426409483,98.2062263151353,500.175753061871,3.27024784049979
"39",3,2020-05-09,10630325.999926,10.2291155861099,92.2765228444014,509.196719893653,3.2977156518513
"40",3,2020-05-10,10630325.9999229,7.76834516069833,85.2118282776775,518.695138559649,3.32476511752145
"41",3,2020-05-11,10630325.9999207,5.94626210995681,77.203118069466,528.499661193432,3.3510378824209
"42",3,2020-05-12,10630325.9999195,4.70300686778769,68.5599873074523,538.360921442214,3.37616489572177
"43",3,2020-05-13,10630325.9999189,3.927490044386,59.73958950804,547.933282811313,3.39971878004402
"44",3,2020-05-14,10630325.9999185,3.44675291387297,51.3755754118872,556.756587008645,3.42116620064196
"45",3,2020-05-15,10630325.9999178,3.03866602969858,44.4317630783929,564.090012089407,3.43964098323929
"46",4,2020-05-01,10630325.9999625,90.8399317498802,104.83266940204,416.158072147268,3.16936420854099
"47",4,2020-05-02,10630325.9999598,77.9032192092213,96.6686939305092,437.239493873173,3.18863323261465
"48",4,2020-05-03,10630325.9999576,64.2256084543385,95.901940400549,451.662223069132,3.21027050026631
"49",4,2020-05-04,10630325.9999557,50.984240200991,98.4609708716171,462.320639923207,3.23419332544662
"50",4,2020-05-05,10630325.9999537,40.1894063163258,98.4591094926533,473.092360741833,3.25916971725638
"51",4,2020-05-06,10630325.9999508,31.2125583812872,94.2112938404761,486.29028872731,3.2859082195934
"52",4,2020-05-07,10630325.9999468,22.8235085047093,88.9437209282445,499.919089619164,3.31373413064274
"53",4,2020-05-08,10630325.9999422,15.8972579306319,83.3832569487511,512.37972766193,3.33981521860877
"54",4,2020-05-09,10630325.9999376,10.9473244250584,78.0217401462204,522.668729037623,3.36226883486795
"55",4,2020-05-10,10630325.9999331,8.15538922956503,73.1543344027799,530.310265752603,3.38007749408934
"56",4,2020-05-11,10630325.9999292,7.40094401490999,68.9178828249309,535.288239524435,3.39300445435509
"57",4,2020-05-12,10630325.9999259,8.29093783464268,65.3292613300195,537.978365668763,3.40150929728097
"58",4,2020-05-13,10630325.9999232,10.1894240787127,62.3237322327074,539.080256986171,3.40666350813688
"59",4,2020-05-14,10630325.999921,12.2472074270791,59.7932978314427,539.549507649048,3.41006605596738
"60",4,2020-05-15,10630325.9999191,13.4314908033193,57.6250539949313,540.529777088454,3.41375897371218
"61",5,2020-05-01,10630325.999937,61.1929629175264,157.83713871866,392.816838889535,3.15312250802247
"62",5,2020-05-02,10630325.9999254,66.3514118891118,128.400333349009,417.066641311525,3.18168800548316
"63",5,2020-05-03,10630325.9999164,80.4053518859305,96.1429205255888,435.248517830472,3.20329335261673
"64",5,2020-05-04,10630325.9999102,99.3425408599326,64.1276221491985,448.312430438206,3.21749639845121
"65",5,2020-05-05,10630325.9999065,116.497322599255,38.0254332208933,457.251904574845,3.22543313377864
"66",5,2020-05-06,10630325.9999046,122.507734743207,26.2580327818597,463.004688530749,3.22963929565191
"67",5,2020-05-07,10630325.9999035,107.175146548113,38.0529640691746,466.53852751507,3.23345835662204
"68",5,2020-05-08,10630325.9999019,87.9207180432626,53.07073714572,470.77211512649,3.23652780147322
"69",5,2020-05-09,10630325.9999,71.8137715248342,63.9603024699294,475.98252102346,3.2435050342683
"70",5,2020-05-10,10630325.999898,57.9501579985466,72.202764402837,481.588961888776,3.25821769177501
"71",5,2020-05-11,10630325.9998963,45.7021947968218,78.8187743013664,487.197584823523,3.28154980723882
"72",5,2020-05-12,10630325.9998947,34.8726513533338,84.1702097871243,492.645492491962,3.31175163317646
"73",5,2020-05-13,10630325.9998933,25.848734977557,87.7618540151933,498.044768266413,3.3447494641695
"74",5,2020-05-14,10630325.9998916,19.933312295906,89.1662214931183,502.512929041163,3.38764560870563
"75",5,2020-05-15,10630325.9998893,16.5330563047366,87.8592370215604,507.168611035812,3.43920631149693
"76",6,2020-05-01,10630325.9999676,84.3082399664343,226.989887922041,300.66906529637,3.03283923747001
"77",6,2020-05-02,10630325.9999626,74.0250528382008,207.037803621416,330.874920203781,3.06226075183724
"78",6,2020-05-03,10630325.9999576,64.0479247851925,187.859066740609,359.989885630242,3.10316525466535
"79",6,2020-05-04,10630325.9999529,53.9825582985703,171.266257212175,386.603747573072,3.14748403551747
"80",6,2020-05-05,10630325.999949,43.4512132295648,160.025333421231,408.342060331108,3.18144406394881
"81",6,2020-05-06,10630325.9999461,33.1039770224712,154.115446234834,424.585391275511,3.19523936123687
"82",6,2020-05-07,10630325.9999437,24.547153249277,148.162778813939,439.087643391813,3.20248086001035
"83",6,2020-05-08,10630325.9999412,17.9285387880997,140.742165764875,453.116174507787,3.2131796876338
"84",6,2020-05-09,10630325.9999385,13.1907733013819,131.223005437233,467.352824057861,3.23345865462748
"85",6,2020-05-10,10630325.9999355,10.1221512390713,119.604934866323,482.007021124667,3.2659572908264
"86",6,2020-05-11,10630325.9999321,8.38960616743543,106.411036297386,496.889284327732,3.31014112266942
"87",6,2020-05-12,10630325.9999285,7.57169509787652,92.5810437098132,511.484721712187,3.36261095048838
"88",6,2020-05-13,10630325.9999251,7.19158281574629,79.3645493413601,525.026530637457,3.41741212579711
"89",6,2020-05-14,10630325.9999221,6.75002620916093,68.2142102123605,536.569497665965,3.4663438285806
"90",6,2020-05-15,10630325.9999199,5.92542112853545,60.6441741567972,544.92762320716,3.50286162625683
"91",7,2020-05-01,10630325.9999546,66.5113147053648,181.794857141955,363.555698527885,3.13817501112516
"92",7,2020-05-02,10630325.9999504,56.9100619947821,166.144618356709,388.786550501025,3.15881877093303
"93",7,2020-05-03,10630325.9999457,44.8501581273181,162.832360566632,404.150038635987,3.16749696320725
"94",7,2020-05-04,10630325.9999405,31.3964967593483,168.228502080856,412.208924854989,3.16613579972209
"95",7,2020-05-05,10630325.999935,19.1767415296492,174.942041978038,417.720890171666,3.16039134866405
"96",7,2020-05-06,10630325.9999296,12.3279309399776,171.953960562662,427.558625474654,3.15955341608431
"97",7,2020-05-07,10630325.9999248,11.3235751878338,156.49932755159,444.013205971388,3.16396649380894
"98",7,2020-05-08,10630325.9999203,10.4870570239905,141.63002008471,459.718590609001,3.16441193548527
"99",7,2020-05-09,10630325.9999164,9.72836840295803,128.556053244147,473.548148810315,3.16751318946901
"100",7,2020-05-10,10630325.9999129,9.04670948553802,117.860926485916,484.914697034213,3.17775412313686
"101",7,2020-05-11,10630325.9999099,8.42994182291184,109.725981089709,493.646917156178,3.19725001539988
"102",7,2020-05-12,10630325.9999075,7.85343405614221,103.936360875818,499.984505918603,3.22579168996887
"103",7,2020-05-13,10630325.9999054,7.27890761567509,99.8869729220625,504.573324381108,3.26088964861973
"104",7,2020-05-14,10630325.9999037,6.65328242084156,96.5884482807173,508.460547370841,3.29781820445884
"105",7,2020-05-15,10630325.9999022,5.90752257935965,92.6731026954373,513.089812932797,3.32965961518846
"106",8,2020-05-01,10630325.9999558,66.8680154121393,157.280858269319,387.690362086679,3.1608084391617
"107",8,2020-05-02,10630325.9999577,65.7931963733959,139.427931662668,406.615327236303,3.16358707797938
"108",8,2020-05-03,10630325.9999641,67.5590941575591,123.609990671297,420.683121454277,3.1478296518392
"109",8,2020-05-04,10630325.9999734,70.5605447416025,109.48925205034,431.831024550712,3.11920529807502
"110",8,2020-05-05,10630325.9999826,72.8056005622459,97.0792578667086,442.026367060053,3.08879187552282
"111",8,2020-05-06,10630325.9999878,71.9164899937319,86.7810441979548,453.229658692426,3.07281927160414
"112",8,2020-05-07,10630325.9999851,66.0051631185099,79.7114657378872,466.19648279831,3.08690320720984
"113",8,2020-05-08,10630325.9999812,60.1143930934417,77.8629392087612,473.918555125764,3.10413142397265
"114",8,2020-05-09,10630325.9999777,55.3252640731988,78.9559259657529,477.597906469396,3.12092577196091
"115",8,2020-05-10,10630325.9999747,51.3352670263833,80.6389349332188,479.884873922507,3.14094939241334
"116",8,2020-05-11,10630325.9999721,47.8966588148282,81.2502554123399,482.686816817475,3.16629687988777
"117",8,2020-05-12,10630325.9999697,44.8146490747905,79.7650562558382,487.2226451223,3.19767983567761
"118",8,2020-05-13,10630325.9999676,41.945587098145,75.7424850426934,494.077347837137,3.23461242122845
"119",8,2020-05-14,10630325.9999657,39.195148713578,69.2727672528597,503.256521390836,3.27559691155455
"120",8,2020-05-15,10630325.9999641,36.5165231677809,60.9243054419821,514.24089803748,3.3183092486554
"121",9,2020-05-01,10630325.9999731,50.7651898215786,244.991694671366,316.173435343324,3.06970704247267
"122",9,2020-05-02,10630325.9999716,43.4940085007806,189.402612282963,379.028445097071,3.07496248315206
"123",9,2020-05-03,10630325.9999708,37.1092146967411,147.441721930194,427.373338250225,3.07575433662745
"124",9,2020-05-04,10630325.9999701,31.6409730604511,115.129248344138,465.153047941428,3.076760579374
"125",9,2020-05-05,10630325.999969,26.9261803791509,92.6386509412917,492.352875959195,3.08232375131429
"126",9,2020-05-06,10630325.9999672,22.8308629662668,78.9217529226486,510.152890004766,3.09452691055007
"127",9,2020-05-07,10630325.9999648,19.2597583837445,71.7785552578326,520.848620904397,3.11310070197379
"128",9,2020-05-08,10630325.9999619,16.1658971643836,67.9270506692272,527.771759821657,3.13533042588025
"129",9,2020-05-09,10630325.9999593,13.5510988726843,63.3168754621328,534.975642682868,3.15642370080236
"130",9,2020-05-10,10630325.9999574,11.3231036037765,58.1090593138698,542.390064247897,3.17781540182523
"131",9,2020-05-11,10630325.9999562,9.44470970236303,53.2159598905161,549.139407142533,3.19996710706004
"132",9,2020-05-12,10630325.9999552,7.90531387778151,48.7049069415075,555.168095227748,3.22172878781436
"133",9,2020-05-13,10630325.9999542,6.68079002596622,44.6246790122904,560.452359349724,3.24221737508135
"134",9,2020-05-14,10630325.9999532,5.7354181954544,41.001660682295,565.002142782128,3.26082511513947
"135",9,2020-05-15,10630325.999952,5.02381355339248,37.8359998029092,568.863006668389,3.27722792515214
