"","draw","date","a","c","b","d","r0","recovery_time"
"1",1,2020-05-01,0.359006829728436,0.24621556162784,0.133131399438178,0.000131567830538249,0.884263824077856,4.06148170890808
"2",1,2020-05-06,0.109356512033264,0.248608415370614,0.0424773652645716,6.27119894866162e-05,1.70665131654637,4.02238998430221
"3",1,2020-05-11,0.36895134542991,0.337709501367956,0.0395442835357302,0.000115042326334763,3.08975081304211,2.96112486012183
"4",2,2020-05-01,0.266522237195358,0.123147936929178,0.194625463417615,0.000101565882885404,2.164244435119,8.12031467953134
"5",2,2020-05-06,0.168629618533855,0.190529121024905,0.0591277501835794,3.20833337496676e-05,2.19298724688878,5.24854150704492
"6",2,2020-05-11,0.254756499741394,0.112903125619537,0.0232009706459071,0.000171531729753244,1.02433146494333,8.85715071671103
"7",3,2020-05-01,0.385461159341535,0.175769904676096,0.0521249403902395,0.000201189407093755,0.885059552192089,5.6892560864886
"8",3,2020-05-06,0.528562951993946,0.270339953064806,0.0727308023844847,0.000249639371860444,1.95517882577733,3.69904628843477
"9",3,2020-05-11,0.160174676445002,0.134282632009645,0.156402082968309,0.00039144596717576,2.53369254198379,7.44697944204859
"10",4,2020-05-01,0.224139970157812,0.218815859737564,0.12372379246156,0.000251877241192916,2.25641671427128,4.57005265157355
"11",4,2020-05-06,0.596741515265729,0.235522465878398,0.0969912167274051,0.000234313136891397,1.19281752262271,4.24587945897402
"12",4,2020-05-11,0.316525505041889,0.099215207671427,0.191218318572309,0.000301236534765594,3.19029221901277,10.0791000036176
"13",5,2020-05-01,0.807054585006162,0.0841655122772725,0.184558528094634,0.000187311597376494,3.40539799333474,11.8813510776912
"14",5,2020-05-06,0.356667322622828,0.197581099335247,0.0913750746687565,0.000140669454639395,1.49913291725158,5.06121285570561
"15",5,2020-05-11,0.187600555910568,0.295897961139081,0.063251268448808,0.00035966667003045,3.12889944509203,3.37954339445404
"16",6,2020-05-01,0.318179634893754,0.163917468522687,0.171770286627699,0.000307865819403094,1.03510325391986,6.10063106154911
"17",6,2020-05-06,0.20879063139831,0.260930787648294,0.108062769864737,0.000118693170985529,1.24535651451036,3.83243391480461
"18",6,2020-05-11,0.360650915103792,0.14952265966478,0.134643247933374,0.000529794084556187,0.86974116579216,6.68794952044013
"19",7,2020-05-01,0.221225030268813,0.122230168324851,0.170846260032378,0.000143246873611208,NA,8.18128628721432
"20",7,2020-05-06,0.306725961971061,0.0765643450081122,0.0977137683535788,4.72564974614655e-05,NA,13.0609097471421
"21",7,2020-05-11,0.197865874761973,0.0700821378152896,0.0410734325322234,0.000373902264181586,NA,14.2689711126625
"22",8,2020-05-01,0.173017754488522,0.0776242180326184,0.154182099169817,0.000114729135664891,NA,12.8825774396824
"23",8,2020-05-06,0.602162952091925,0.104625656095857,0.174656060430841,0.00026932250741463,NA,9.5578851050053
"24",8,2020-05-11,0.482174159299651,0.0726045255067942,0.0353307688320792,0.000365709849056986,NA,13.7732461305931
"25",9,2020-05-01,0.0805252437390558,0.158751965339914,0.273029786775931,2.71162066167289e-05,NA,6.29913461454689
"26",9,2020-05-06,0.418080017816714,0.175349031859799,0.121522622057887,0.000305377113659181,NA,5.70291144121944
"27",9,2020-05-11,0.21044728420857,0.167361730398815,0.117981997409811,0.000434870724737568,NA,5.97508162479588
"28",10,2020-05-01,0.292056079264697,0.103594827560253,0.178582994572512,0.000123736274406606,NA,9.65299159765845
"29",10,2020-05-06,0.369262076279483,0.0745218419256794,0.0810542390595968,8.79644348780197e-05,NA,13.4188846405232
"30",10,2020-05-11,0.252724208489087,0.0968920491562176,0.0903016564485746,0.000157287326524874,NA,10.3207642805419
"31",11,2020-05-01,0.207734001104082,0.0562689485641689,0.191754340077923,0.000147197627633777,NA,17.7717911124571
"32",11,2020-05-06,0.511296282063347,0.125162509552801,0.196137941880045,0.00026065920679573,NA,7.98961289265408
"33",11,2020-05-11,0.32315507630031,0.136761218982758,0.0455294970343719,0.000507748258572963,NA,7.31201438125578
"34",12,2020-05-01,0.855929970466143,0.149947088430956,0.0848789119051357,0.000125799504837472,NA,6.66901912177147
"35",12,2020-05-06,0.556126768127559,0.212284622461469,0.192509614436845,8.27299761385005e-05,NA,4.71065679842876
"36",12,2020-05-11,0.338433016089412,0.22102802242543,0.0833206772835519,0.000388714304616593,NA,4.52431320258216
"37",13,2020-05-01,0.449946852228018,0.275736804399714,0.0734545824662338,0.000131822352684998,NA,3.62664680247175
