date,week,region,tests,confirmed,deaths,recovered
2020-06-23,26,CZ010,0.0,18.0,0.0,7.0
2020-06-23,26,CZ020,0.0,10.0,0.0,4.0
2020-06-23,26,CZ031,0.0,0.0,0.0,1.0
2020-06-23,26,CZ041,0.0,1.0,0.0,1.0
2020-06-23,26,CZ051,0.0,2.0,0.0,0.0
2020-06-23,26,CZ052,0.0,1.0,0.0,1.0
2020-06-23,26,CZ053,0.0,0.0,0.0,1.0
2020-06-23,26,CZ064,0.0,3.0,0.0,4.0
2020-06-23,26,CZ071,0.0,9.0,0.0,6.0
2020-06-23,26,CZ072,0.0,3.0,0.0,2.0
2020-06-23,26,CZ080,0.0,40.0,0.0,27.0
2020-06-24,26,CZ010,0.0,19.0,3.0,16.0
2020-06-24,26,CZ020,0.0,9.0,0.0,4.0
2020-06-24,26,CZ031,0.0,2.0,0.0,0.0
2020-06-24,26,CZ032,0.0,1.0,0.0,0.0
2020-06-24,26,CZ041,0.0,0.0,0.0,1.0
2020-06-24,26,CZ042,0.0,1.0,0.0,7.0
2020-06-24,26,CZ051,0.0,4.0,0.0,0.0
2020-06-24,26,CZ052,0.0,3.0,0.0,0.0
2020-06-24,26,CZ053,0.0,1.0,0.0,2.0
2020-06-24,26,CZ064,0.0,17.0,0.0,4.0
2020-06-24,26,CZ071,0.0,11.0,1.0,5.0
2020-06-24,26,CZ072,0.0,2.0,0.0,3.0
2020-06-24,26,CZ080,0.0,53.0,0.0,37.0
2020-06-25,26,CZ010,0.0,15.0,0.0,16.0
2020-06-25,26,CZ020,0.0,4.0,0.0,9.0
2020-06-25,26,CZ031,0.0,5.0,0.0,0.0
2020-06-25,26,CZ032,0.0,0.0,0.0,1.0
2020-06-25,26,CZ041,0.0,0.0,0.0,1.0
2020-06-25,26,CZ051,0.0,2.0,0.0,0.0
2020-06-25,26,CZ052,0.0,2.0,0.0,0.0
2020-06-25,26,CZ053,0.0,0.0,0.0,1.0
2020-06-25,26,CZ064,0.0,3.0,0.0,5.0
2020-06-25,26,CZ071,0.0,1.0,0.0,11.0
2020-06-25,26,CZ072,0.0,0.0,0.0,1.0
2020-06-25,26,CZ080,0.0,52.0,0.0,41.0
2020-06-26,26,CZ010,0.0,11.0,0.0,17.0
2020-06-26,26,CZ020,0.0,8.0,0.0,8.0
2020-06-26,26,CZ031,0.0,1.0,0.0,1.0
2020-06-26,26,CZ042,0.0,0.0,0.0,2.0
2020-06-26,26,CZ051,0.0,2.0,0.0,0.0
2020-06-26,26,CZ052,0.0,1.0,0.0,0.0
2020-06-26,26,CZ053,0.0,6.0,0.0,0.0
2020-06-26,26,CZ063,0.0,1.0,0.0,1.0
2020-06-26,26,CZ064,0.0,2.0,0.0,5.0
2020-06-26,26,CZ071,0.0,11.0,0.0,6.0
2020-06-26,26,CZ072,0.0,0.0,0.0,2.0
2020-06-26,26,CZ080,0.0,104.0,1.0,35.0
2020-06-27,26,CZ010,0.0,9.0,0.0,8.0
2020-06-27,26,CZ020,0.0,3.0,0.0,4.0
2020-06-27,26,CZ032,0.0,1.0,0.0,0.0
2020-06-27,26,CZ041,0.0,0.0,0.0,1.0
2020-06-27,26,CZ064,0.0,2.0,0.0,0.0
2020-06-27,26,CZ071,0.0,3.0,1.0,0.0
2020-06-27,26,CZ080,0.0,184.0,0.0,9.0
2020-06-28,26,CZ010,0.0,7.0,0.0,8.0
2020-06-28,26,CZ020,0.0,4.0,0.0,2.0
2020-06-28,26,CZ032,0.0,2.0,0.0,0.0
2020-06-28,26,CZ041,0.0,1.0,0.0,0.0
2020-06-28,26,CZ071,0.0,2.0,0.0,0.0
2020-06-28,26,CZ080,0.0,227.0,0.0,8.0
2020-06-29,27,CZ010,0.0,3.0,0.0,9.0
2020-06-29,27,CZ020,0.0,6.0,0.0,5.0
2020-06-29,27,CZ032,0.0,0.0,0.0,1.0
2020-06-29,27,CZ042,0.0,1.0,0.0,3.0
2020-06-29,27,CZ051,0.0,4.0,0.0,0.0
2020-06-29,27,CZ052,0.0,1.0,0.0,0.0
2020-06-29,27,CZ053,0.0,2.0,0.0,0.0
2020-06-29,27,CZ064,0.0,0.0,0.0,7.0
2020-06-29,27,CZ071,0.0,5.0,0.0,5.0
2020-06-29,27,CZ072,0.0,0.0,0.0,2.0
2020-06-29,27,CZ080,0.0,156.0,0.0,20.0
2020-06-30,27,CZ010,0.0,8.0,0.0,19.0
2020-06-30,27,CZ020,0.0,6.0,0.0,5.0
2020-06-30,27,CZ031,0.0,0.0,0.0,1.0
2020-06-30,27,CZ041,0.0,0.0,0.0,1.0
2020-06-30,27,CZ051,0.0,6.0,0.0,0.0
2020-06-30,27,CZ052,0.0,1.0,0.0,0.0
2020-06-30,27,CZ063,0.0,1.0,0.0,1.0
2020-06-30,27,CZ064,0.0,1.0,0.0,2.0
2020-06-30,27,CZ071,0.0,2.0,0.0,6.0
2020-06-30,27,CZ072,0.0,0.0,0.0,1.0
2020-06-30,27,CZ080,0.0,101.0,1.0,27.0
2020-07-01,27,CZ010,0.0,8.0,0.0,22.0
2020-07-01,27,CZ020,0.0,4.0,0.0,11.0
2020-07-01,27,CZ031,0.0,0.0,0.0,1.0
2020-07-01,27,CZ032,0.0,3.0,0.0,0.0
2020-07-01,27,CZ042,0.0,0.0,0.0,1.0
2020-07-01,27,CZ051,0.0,13.0,0.0,0.0
2020-07-01,27,CZ052,0.0,0.0,0.0,1.0
2020-07-01,27,CZ053,0.0,1.0,0.0,0.0
2020-07-01,27,CZ063,0.0,1.0,0.0,0.0
2020-07-01,27,CZ064,0.0,0.0,0.0,5.0
2020-07-01,27,CZ071,0.0,4.0,0.0,31.0
2020-07-01,27,CZ072,0.0,1.0,0.0,1.0
2020-07-01,27,CZ080,0.0,48.0,0.0,51.0
2020-07-02,27,CZ010,0.0,15.0,1.0,15.0
2020-07-02,27,CZ020,0.0,6.0,0.0,6.0
2020-07-02,27,CZ031,0.0,0.0,0.0,1.0
2020-07-02,27,CZ041,0.0,0.0,0.0,1.0
2020-07-02,27,CZ051,0.0,7.0,0.0,0.0
2020-07-02,27,CZ052,0.0,2.0,0.0,1.0
2020-07-02,27,CZ053,0.0,0.0,0.0,1.0
2020-07-02,27,CZ063,0.0,1.0,0.0,0.0
2020-07-02,27,CZ064,0.0,8.0,0.0,2.0
2020-07-02,27,CZ071,0.0,2.0,0.0,23.0
2020-07-02,27,CZ080,0.0,83.0,0.0,43.0
2020-07-03,27,CZ010,0.0,12.0,0.0,18.0
2020-07-03,27,CZ020,0.0,19.0,0.0,10.0
2020-07-03,27,CZ031,0.0,1.0,0.0,0.0
2020-07-03,27,CZ032,0.0,1.0,0.0,1.0
2020-07-03,27,CZ051,0.0,5.0,0.0,0.0
2020-07-03,27,CZ052,0.0,2.0,0.0,0.0
2020-07-03,27,CZ053,0.0,0.0,0.0,3.0
2020-07-03,27,CZ063,0.0,2.0,0.0,0.0
2020-07-03,27,CZ064,0.0,3.0,0.0,6.0
2020-07-03,27,CZ071,0.0,2.0,0.0,0.0
2020-07-03,27,CZ072,0.0,1.0,0.0,1.0
2020-07-03,27,CZ080,0.0,79.0,0.0,48.0
2020-07-04,27,CZ010,0.0,1.0,1.0,12.0
2020-07-04,27,CZ020,0.0,17.0,0.0,5.0
2020-07-04,27,CZ031,0.0,0.0,0.0,1.0
2020-07-04,27,CZ051,0.0,8.0,0.0,1.0
2020-07-04,27,CZ063,0.0,0.0,0.0,1.0
2020-07-04,27,CZ064,0.0,4.0,0.0,0.0
2020-07-04,27,CZ071,0.0,0.0,0.0,1.0
2020-07-04,27,CZ072,0.0,1.0,0.0,1.0
2020-07-04,27,CZ080,0.0,87.0,1.0,21.0
2020-07-05,27,CZ010,0.0,8.0,2.0,9.0
2020-07-05,27,CZ020,0.0,12.0,0.0,1.0
2020-07-05,27,CZ051,0.0,0.0,0.0,3.0
2020-07-05,27,CZ063,0.0,1.0,0.0,0.0
2020-07-05,27,CZ064,0.0,1.0,0.0,0.0
2020-07-05,27,CZ080,0.0,51.0,0.0,15.0
2020-07-06,28,CZ010,0.0,8.0,1.0,4.0
2020-07-06,28,CZ020,0.0,4.0,0.0,5.0
2020-07-06,28,CZ051,0.0,0.0,0.0,1.0
2020-07-06,28,CZ064,0.0,0.0,0.0,4.0
2020-07-06,28,CZ080,0.0,38.0,0.0,25.0
2020-07-07,28,CZ010,0.0,5.0,0.0,23.0
2020-07-07,28,CZ020,0.0,8.0,0.0,11.0
2020-07-07,28,CZ031,0.0,1.0,0.0,0.0
2020-07-07,28,CZ032,0.0,1.0,0.0,0.0
2020-07-07,28,CZ042,0.0,1.0,0.0,2.0
2020-07-07,28,CZ051,0.0,1.0,0.0,7.0
2020-07-07,28,CZ052,0.0,4.0,0.0,0.0
2020-07-07,28,CZ053,0.0,3.0,0.0,3.0
2020-07-07,28,CZ063,0.0,13.0,0.0,0.0
2020-07-07,28,CZ064,0.0,2.0,0.0,0.0
2020-07-07,28,CZ071,0.0,0.0,0.0,3.0
2020-07-07,28,CZ072,0.0,3.0,0.0,1.0
2020-07-07,28,CZ080,0.0,73.0,0.0,54.0
2020-07-08,28,CZ010,0.0,14.0,0.0,54.0
2020-07-08,28,CZ020,0.0,13.0,0.0,16.0
2020-07-08,28,CZ031,0.0,0.0,0.0,1.0
2020-07-08,28,CZ041,0.0,0.0,0.0,1.0
2020-07-08,28,CZ042,0.0,0.0,0.0,3.0
2020-07-08,28,CZ051,0.0,2.0,0.0,14.0
2020-07-08,28,CZ052,0.0,2.0,0.0,3.0
2020-07-08,28,CZ053,0.0,0.0,0.0,2.0
2020-07-08,28,CZ063,0.0,0.0,0.0,1.0
2020-07-08,28,CZ064,0.0,6.0,0.0,52.0
2020-07-08,28,CZ071,0.0,2.0,0.0,4.0
2020-07-08,28,CZ072,0.0,2.0,0.0,1.0
2020-07-08,28,CZ080,0.0,65.0,0.0,86.0
2020-07-09,28,CZ010,0.0,16.0,0.0,21.0
2020-07-09,28,CZ020,0.0,17.0,0.0,14.0
2020-07-09,28,CZ031,0.0,2.0,0.0,0.0
2020-07-09,28,CZ042,0.0,0.0,0.0,2.0
2020-07-09,28,CZ051,0.0,1.0,0.0,7.0
2020-07-09,28,CZ052,0.0,2.0,0.0,8.0
2020-07-09,28,CZ053,0.0,3.0,0.0,5.0
2020-07-09,28,CZ063,0.0,2.0,0.0,0.0
2020-07-09,28,CZ064,0.0,3.0,0.0,9.0
2020-07-09,28,CZ071,0.0,6.0,0.0,22.0
2020-07-09,28,CZ072,0.0,1.0,0.0,2.0
2020-07-09,28,CZ080,0.0,42.0,1.0,45.0
2020-07-10,28,CZ010,0.0,15.0,0.0,13.0
2020-07-10,28,CZ020,0.0,10.0,0.0,21.0
2020-07-10,28,CZ031,0.0,2.0,0.0,2.0
2020-07-10,28,CZ032,0.0,2.0,0.0,2.0
2020-07-10,28,CZ042,0.0,0.0,0.0,1.0
2020-07-10,28,CZ051,0.0,2.0,0.0,1.0
2020-07-10,28,CZ052,0.0,0.0,0.0,1.0
2020-07-10,28,CZ053,0.0,1.0,0.0,8.0
2020-07-10,28,CZ063,0.0,9.0,0.0,0.0
2020-07-10,28,CZ064,0.0,4.0,0.0,1.0
2020-07-10,28,CZ071,0.0,5.0,0.0,10.0
2020-07-10,28,CZ072,0.0,3.0,0.0,2.0
2020-07-10,28,CZ080,0.0,64.0,0.0,90.0
2020-07-11,28,CZ010,0.0,6.0,0.0,9.0
2020-07-11,28,CZ020,0.0,3.0,0.0,3.0
2020-07-11,28,CZ032,0.0,0.0,0.0,2.0
2020-07-11,28,CZ042,0.0,0.0,0.0,5.0
2020-07-11,28,CZ051,0.0,1.0,0.0,0.0
2020-07-11,28,CZ063,0.0,1.0,0.0,0.0
2020-07-11,28,CZ064,0.0,3.0,0.0,1.0
2020-07-11,28,CZ071,0.0,1.0,0.0,1.0
2020-07-11,28,CZ072,0.0,1.0,0.0,0.0
2020-07-11,28,CZ080,0.0,36.0,0.0,137.0
2020-07-12,28,CZ010,0.0,6.0,0.0,4.0
2020-07-12,28,CZ020,0.0,4.0,0.0,2.0
2020-07-12,28,CZ041,0.0,0.0,0.0,1.0
2020-07-12,28,CZ042,0.0,0.0,0.0,5.0
2020-07-12,28,CZ052,0.0,2.0,0.0,0.0
2020-07-12,28,CZ053,0.0,2.0,0.0,0.0
2020-07-12,28,CZ063,0.0,3.0,0.0,0.0
2020-07-12,28,CZ064,0.0,0.0,0.0,2.0
2020-07-12,28,CZ071,0.0,1.0,0.0,0.0
2020-07-12,28,CZ072,0.0,1.0,0.0,0.0
2020-07-12,28,CZ080,0.0,36.0,1.0,176.0
2020-07-13,29,CZ010,0.0,11.0,0.0,13.0
2020-07-13,29,CZ020,0.0,6.0,0.0,7.0
2020-07-13,29,CZ031,0.0,1.0,0.0,3.0
2020-07-13,29,CZ032,0.0,1.0,0.0,7.0
2020-07-13,29,CZ042,0.0,0.0,0.0,1.0
2020-07-13,29,CZ051,0.0,2.0,0.0,5.0
2020-07-13,29,CZ052,0.0,1.0,0.0,4.0
2020-07-13,29,CZ053,0.0,2.0,0.0,0.0
2020-07-13,29,CZ064,0.0,1.0,0.0,0.0
2020-07-13,29,CZ071,0.0,5.0,0.0,16.0
2020-07-13,29,CZ072,0.0,1.0,0.0,0.0
2020-07-13,29,CZ080,0.0,30.0,1.0,213.0
2020-07-14,29,CZ010,0.0,15.0,0.0,9.0
2020-07-14,29,CZ020,0.0,6.0,0.0,5.0
2020-07-14,29,CZ031,0.0,1.0,0.0,0.0
2020-07-14,29,CZ032,0.0,0.0,0.0,5.0
2020-07-14,29,CZ042,0.0,0.0,0.0,1.0
2020-07-14,29,CZ051,0.0,2.0,0.0,3.0
2020-07-14,29,CZ052,0.0,1.0,0.0,1.0
2020-07-14,29,CZ053,0.0,3.0,0.0,1.0
2020-07-14,29,CZ063,0.0,3.0,0.0,1.0
2020-07-14,29,CZ064,0.0,11.0,0.0,1.0
2020-07-14,29,CZ071,0.0,5.0,0.0,8.0
2020-07-14,29,CZ072,0.0,15.0,0.0,0.0
2020-07-14,29,CZ080,0.0,36.0,2.0,122.0
2020-07-15,29,CZ010,0.0,15.0,0.0,8.0
2020-07-15,29,CZ020,0.0,30.0,0.0,3.0
2020-07-15,29,CZ031,0.0,0.0,0.0,1.0
2020-07-15,29,CZ032,0.0,0.0,0.0,1.0
2020-07-15,29,CZ041,0.0,0.0,0.0,1.0
2020-07-15,29,CZ042,0.0,2.0,0.0,0.0
2020-07-15,29,CZ051,0.0,6.0,0.0,16.0
2020-07-15,29,CZ053,0.0,0.0,0.0,2.0
2020-07-15,29,CZ063,0.0,3.0,0.0,0.0
2020-07-15,29,CZ064,0.0,5.0,0.0,5.0
2020-07-15,29,CZ071,0.0,1.0,0.0,3.0
2020-07-15,29,CZ072,0.0,5.0,0.0,0.0
2020-07-15,29,CZ080,0.0,57.0,0.0,76.0
2020-07-16,29,CZ010,0.0,20.0,0.0,24.0
2020-07-16,29,CZ020,0.0,8.0,0.0,6.0
2020-07-16,29,CZ031,0.0,2.0,0.0,1.0
2020-07-16,29,CZ032,0.0,2.0,0.0,0.0
2020-07-16,29,CZ042,0.0,1.0,0.0,0.0
2020-07-16,29,CZ051,0.0,9.0,0.0,1.0
2020-07-16,29,CZ052,0.0,3.0,0.0,2.0
2020-07-16,29,CZ053,0.0,2.0,0.0,0.0
2020-07-16,29,CZ063,0.0,6.0,0.0,4.0
2020-07-16,29,CZ064,0.0,18.0,0.0,9.0
2020-07-16,29,CZ071,0.0,7.0,0.0,1.0
2020-07-16,29,CZ072,0.0,8.0,0.0,0.0
2020-07-16,29,CZ080,0.0,48.0,0.0,86.0
2020-07-17,29,CZ010,0.0,12.0,0.0,13.0
2020-07-17,29,CZ020,0.0,12.0,0.0,12.0
2020-07-17,29,CZ031,0.0,5.0,0.0,1.0
2020-07-17,29,CZ032,0.0,2.0,0.0,1.0
2020-07-17,29,CZ042,0.0,1.0,0.0,2.0
2020-07-17,29,CZ051,0.0,12.0,0.0,2.0
2020-07-17,29,CZ052,0.0,4.0,0.0,2.0
2020-07-17,29,CZ053,0.0,4.0,1.0,0.0
2020-07-17,29,CZ064,0.0,23.0,0.0,1.0
2020-07-17,29,CZ071,0.0,4.0,0.0,1.0
2020-07-17,29,CZ072,0.0,10.0,0.0,2.0
2020-07-17,29,CZ080,0.0,31.0,1.0,139.0
2020-07-18,29,CZ010,0.0,18.0,0.0,5.0
2020-07-18,29,CZ020,0.0,12.0,0.0,6.0
2020-07-18,29,CZ032,0.0,3.0,0.0,0.0
2020-07-18,29,CZ051,0.0,0.0,0.0,1.0
2020-07-18,29,CZ063,0.0,1.0,0.0,0.0
2020-07-18,29,CZ064,0.0,7.0,0.0,1.0
2020-07-18,29,CZ072,0.0,2.0,0.0,0.0
2020-07-18,29,CZ080,0.0,56.0,0.0,59.0
2020-07-19,29,CZ010,0.0,26.0,0.0,7.0
2020-07-19,29,CZ020,0.0,12.0,1.0,7.0
2020-07-19,29,CZ051,0.0,1.0,0.0,0.0
2020-07-19,29,CZ052,0.0,1.0,0.0,0.0
2020-07-19,29,CZ053,0.0,1.0,0.0,0.0
2020-07-19,29,CZ063,0.0,4.0,0.0,0.0
2020-07-19,29,CZ064,0.0,0.0,0.0,2.0
2020-07-19,29,CZ071,0.0,1.0,0.0,0.0
2020-07-19,29,CZ072,0.0,10.0,0.0,0.0
2020-07-19,29,CZ080,0.0,29.0,0.0,31.0
2020-07-20,30,CZ010,0.0,27.0,0.0,4.0
2020-07-20,30,CZ020,0.0,13.0,0.0,7.0
2020-07-20,30,CZ031,0.0,12.0,0.0,1.0
2020-07-20,30,CZ032,0.0,0.0,0.0,1.0
2020-07-20,30,CZ042,0.0,1.0,0.0,0.0
2020-07-20,30,CZ051,0.0,9.0,0.0,6.0
2020-07-20,30,CZ052,0.0,2.0,0.0,0.0
2020-07-20,30,CZ053,0.0,2.0,0.0,4.0
2020-07-20,30,CZ063,0.0,5.0,0.0,1.0
2020-07-20,30,CZ064,0.0,17.0,0.0,9.0
2020-07-20,30,CZ071,0.0,1.0,0.0,2.0
2020-07-20,30,CZ072,0.0,1.0,0.0,2.0
2020-07-20,30,CZ080,0.0,63.0,0.0,77.0
2020-07-21,30,CZ010,0.0,63.0,0.0,17.0
2020-07-21,30,CZ020,0.0,22.0,0.0,6.0
2020-07-21,30,CZ031,0.0,3.0,0.0,1.0
2020-07-21,30,CZ032,0.0,2.0,0.0,0.0
2020-07-21,30,CZ041,0.0,1.0,0.0,0.0
2020-07-21,30,CZ042,0.0,7.0,0.0,0.0
2020-07-21,30,CZ051,0.0,3.0,0.0,1.0
2020-07-21,30,CZ052,0.0,0.0,0.0,3.0
2020-07-21,30,CZ053,0.0,5.0,0.0,0.0
2020-07-21,30,CZ063,0.0,5.0,0.0,1.0
2020-07-21,30,CZ064,0.0,21.0,0.0,4.0
2020-07-21,30,CZ071,0.0,8.0,0.0,0.0
2020-07-21,30,CZ072,0.0,6.0,0.0,2.0
2020-07-21,30,CZ080,0.0,49.0,2.0,74.0
2020-07-22,30,CZ010,0.0,52.0,0.0,14.0
2020-07-22,30,CZ020,0.0,40.0,0.0,10.0
2020-07-22,30,CZ031,0.0,4.0,0.0,1.0
2020-07-22,30,CZ032,0.0,3.0,0.0,0.0
2020-07-22,30,CZ041,0.0,1.0,0.0,0.0
2020-07-22,30,CZ042,0.0,12.0,0.0,1.0
2020-07-22,30,CZ051,0.0,5.0,0.0,2.0
2020-07-22,30,CZ052,0.0,2.0,0.0,2.0
2020-07-22,30,CZ053,0.0,1.0,0.0,4.0
2020-07-22,30,CZ063,0.0,14.0,0.0,1.0
2020-07-22,30,CZ064,0.0,8.0,1.0,5.0
2020-07-22,30,CZ071,0.0,7.0,0.0,1.0
2020-07-22,30,CZ072,0.0,3.0,0.0,2.0
2020-07-22,30,CZ080,0.0,73.0,1.0,68.0
2020-07-23,30,CZ010,0.0,50.0,0.0,14.0
2020-07-23,30,CZ020,0.0,21.0,0.0,11.0
2020-07-23,30,CZ031,0.0,3.0,0.0,0.0
2020-07-23,30,CZ032,0.0,5.0,0.0,0.0
2020-07-23,30,CZ042,0.0,11.0,0.0,0.0
2020-07-23,30,CZ051,0.0,3.0,0.0,3.0
2020-07-23,30,CZ052,0.0,5.0,0.0,2.0
2020-07-23,30,CZ053,0.0,6.0,0.0,4.0
2020-07-23,30,CZ063,0.0,28.0,0.0,1.0
2020-07-23,30,CZ064,0.0,28.0,0.0,3.0
2020-07-23,30,CZ071,0.0,7.0,0.0,3.0
2020-07-23,30,CZ072,0.0,7.0,0.0,1.0
2020-07-23,30,CZ080,0.0,43.0,1.0,46.0
2020-07-24,30,CZ010,0.0,85.0,0.0,14.0
2020-07-24,30,CZ020,0.0,31.0,0.0,9.0
2020-07-24,30,CZ031,0.0,10.0,0.0,2.0
2020-07-24,30,CZ032,0.0,5.0,0.0,0.0
2020-07-24,30,CZ042,0.0,9.0,0.0,0.0
2020-07-24,30,CZ051,0.0,8.0,0.0,9.0
2020-07-24,30,CZ052,0.0,8.0,0.0,0.0
2020-07-24,30,CZ053,0.0,13.0,0.0,1.0
2020-07-24,30,CZ063,0.0,41.0,0.0,0.0
2020-07-24,30,CZ064,0.0,11.0,1.0,5.0
2020-07-24,30,CZ071,0.0,5.0,0.0,1.0
2020-07-24,30,CZ072,0.0,5.0,0.0,0.0
2020-07-24,30,CZ080,0.0,32.0,2.0,39.0
2020-07-25,30,CZ010,0.0,39.0,0.0,5.0
2020-07-25,30,CZ020,0.0,16.0,0.0,6.0
2020-07-25,30,CZ031,0.0,5.0,0.0,0.0
2020-07-25,30,CZ032,0.0,3.0,0.0,1.0
2020-07-25,30,CZ042,0.0,1.0,0.0,0.0
2020-07-25,30,CZ051,0.0,1.0,0.0,1.0
2020-07-25,30,CZ052,0.0,1.0,0.0,1.0
2020-07-25,30,CZ053,0.0,7.0,0.0,0.0
2020-07-25,30,CZ063,0.0,16.0,1.0,0.0
2020-07-25,30,CZ064,0.0,5.0,0.0,3.0
2020-07-25,30,CZ072,0.0,5.0,0.0,0.0
2020-07-25,30,CZ080,0.0,26.0,1.0,41.0
2020-07-26,30,CZ010,0.0,34.0,0.0,8.0
2020-07-26,30,CZ020,0.0,15.0,0.0,8.0
2020-07-26,30,CZ031,0.0,15.0,0.0,0.0
2020-07-26,30,CZ032,0.0,3.0,0.0,0.0
2020-07-26,30,CZ042,0.0,2.0,0.0,0.0
2020-07-26,30,CZ051,0.0,0.0,0.0,1.0
2020-07-26,30,CZ063,0.0,5.0,1.0,0.0
2020-07-26,30,CZ064,0.0,3.0,0.0,0.0
2020-07-26,30,CZ072,0.0,2.0,0.0,1.0
2020-07-26,30,CZ080,0.0,26.0,0.0,38.0
2020-07-27,31,CZ010,0.0,41.0,1.0,15.0
2020-07-27,31,CZ020,0.0,26.0,0.0,12.0
2020-07-27,31,CZ031,0.0,9.0,0.0,1.0
2020-07-27,31,CZ032,0.0,3.0,0.0,0.0
2020-07-27,31,CZ042,0.0,7.0,0.0,0.0
2020-07-27,31,CZ051,0.0,6.0,0.0,4.0
2020-07-27,31,CZ052,0.0,10.0,0.0,2.0
2020-07-27,31,CZ053,0.0,15.0,0.0,2.0
2020-07-27,31,CZ063,0.0,2.0,0.0,6.0
2020-07-27,31,CZ064,0.0,17.0,0.0,2.0
2020-07-27,31,CZ071,0.0,6.0,0.0,5.0
2020-07-27,31,CZ072,0.0,8.0,0.0,9.0
2020-07-27,31,CZ080,0.0,32.0,1.0,64.0
2020-07-28,31,CZ010,0.0,61.0,0.0,15.0
2020-07-28,31,CZ020,0.0,51.0,0.0,29.0
2020-07-28,31,CZ031,0.0,6.0,0.0,4.0
2020-07-28,31,CZ032,0.0,3.0,0.0,1.0
2020-07-28,31,CZ041,0.0,1.0,0.0,0.0
2020-07-28,31,CZ042,0.0,14.0,0.0,2.0
2020-07-28,31,CZ051,0.0,18.0,0.0,1.0
2020-07-28,31,CZ052,0.0,4.0,0.0,1.0
2020-07-28,31,CZ053,0.0,12.0,0.0,0.0
2020-07-28,31,CZ063,0.0,16.0,2.0,4.0
2020-07-28,31,CZ064,0.0,26.0,0.0,5.0
2020-07-28,31,CZ071,0.0,10.0,0.0,8.0
2020-07-28,31,CZ072,0.0,5.0,0.0,3.0
2020-07-28,31,CZ080,0.0,36.0,0.0,42.0
2020-07-29,31,CZ010,0.0,68.0,0.0,20.0
2020-07-29,31,CZ020,0.0,46.0,0.0,14.0
2020-07-29,31,CZ031,0.0,17.0,0.0,2.0
2020-07-29,31,CZ032,0.0,7.0,0.0,4.0
2020-07-29,31,CZ041,0.0,4.0,0.0,0.0
2020-07-29,31,CZ042,0.0,3.0,0.0,0.0
2020-07-29,31,CZ051,0.0,9.0,0.0,0.0
2020-07-29,31,CZ052,0.0,7.0,0.0,0.0
2020-07-29,31,CZ053,0.0,9.0,0.0,4.0
2020-07-29,31,CZ063,0.0,3.0,1.0,12.0
2020-07-29,31,CZ064,0.0,33.0,0.0,11.0
2020-07-29,31,CZ071,0.0,19.0,0.0,3.0
2020-07-29,31,CZ072,0.0,8.0,0.0,5.0
2020-07-29,31,CZ080,0.0,32.0,1.0,42.0
2020-07-30,31,CZ010,0.0,45.0,2.0,19.0
2020-07-30,31,CZ020,0.0,36.0,0.0,13.0
2020-07-30,31,CZ031,0.0,27.0,0.0,0.0
2020-07-30,31,CZ032,0.0,2.0,0.0,2.0
2020-07-30,31,CZ041,0.0,1.0,0.0,0.0
2020-07-30,31,CZ042,0.0,5.0,0.0,1.0
2020-07-30,31,CZ051,0.0,8.0,0.0,2.0
2020-07-30,31,CZ052,0.0,13.0,0.0,0.0
2020-07-30,31,CZ053,0.0,11.0,0.0,2.0
2020-07-30,31,CZ063,0.0,12.0,0.0,11.0
2020-07-30,31,CZ064,0.0,39.0,0.0,18.0
2020-07-30,31,CZ071,0.0,16.0,0.0,2.0
2020-07-30,31,CZ072,0.0,7.0,0.0,8.0
2020-07-30,31,CZ080,0.0,27.0,0.0,66.0
2020-07-31,31,CZ010,0.0,53.0,0.0,18.0
2020-07-31,31,CZ020,0.0,24.0,0.0,23.0
2020-07-31,31,CZ031,0.0,18.0,0.0,4.0
2020-07-31,31,CZ032,0.0,6.0,0.0,1.0
2020-07-31,31,CZ041,0.0,4.0,0.0,0.0
2020-07-31,31,CZ042,0.0,8.0,0.0,4.0
2020-07-31,31,CZ051,0.0,9.0,0.0,15.0
2020-07-31,31,CZ052,0.0,6.0,0.0,8.0
2020-07-31,31,CZ053,0.0,8.0,0.0,4.0
2020-07-31,31,CZ063,0.0,11.0,0.0,8.0
2020-07-31,31,CZ064,0.0,17.0,0.0,16.0
2020-07-31,31,CZ071,0.0,6.0,1.0,4.0
2020-07-31,31,CZ072,0.0,9.0,0.0,21.0
2020-07-31,31,CZ080,0.0,36.0,1.0,61.0
2020-08-01,31,CZ010,1281.0,35.0,0.0,16.0
2020-08-01,31,CZ020,671.0,17.0,0.0,7.0
2020-08-01,31,CZ031,181.0,6.0,0.0,0.0
2020-08-01,31,CZ032,143.0,4.0,0.0,1.0
2020-08-01,31,CZ041,51.0,2.0,0.0,0.0
2020-08-01,31,CZ042,302.0,3.0,0.0,1.0
2020-08-01,31,CZ051,81.0,1.0,0.0,0.0
2020-08-01,31,CZ052,51.0,0.0,0.0,0.0
2020-08-01,31,CZ053,116.0,0.0,0.0,0.0
2020-08-01,31,CZ063,82.0,0.0,0.0,1.0
2020-08-01,31,CZ064,167.0,9.0,0.0,3.0
2020-08-01,31,CZ071,76.0,5.0,0.0,0.0
2020-08-01,31,CZ072,161.0,6.0,0.0,1.0
2020-08-01,31,CZ080,822.0,27.0,2.0,41.0
2020-08-02,31,CZ010,915.0,26.0,0.0,22.0
