"","V1","V2","V3","V4","V5","V6"
"1",0.197188123762416,0.262662790155011,0.0846227198330328,0.0508332558882963,0.098361142559444,0.327294595286283
"2",0.104379616497947,0.159285622048822,0.441660630560538,0.165237510821583,0.537124777956606,0.283262120058736
"3",0.189577124645393,0.206245710242612,0.282191066410688,0.734485790386146,0.268322111175781,0.27234569307386
"4",0.646740199487134,0.657561522916988,0.369496670000481,0.202555403250941,0.307171077114059,0.198046195377444
"5",0.234514895945754,0.0312587908353092,0.108329671938087,0.40102554294308,0.338113907356091,0.481397790796514
"6",0.00875692641026128,0.19507773669956,0.368316048046895,0.367659211105696,0.422666862018641,0.675198265272796
"7",0.410640633347316,0.511994713126322,0.579392205120389,0.361454994291224,0.498576275577522,0.161828918784882
"8",0.604473027200746,0.328294933044219,0.224625926564528,0.220084348333542,0.141473238271353,0.430380957913829
"9",0.158345717084024,0.0797165731899934,0.480526317191988,0.317646528591721,0.409031663959539,0.66917952205537
"10",0.561764804503969,0.155883054339064,0.104523942103426,0.445051028896822,0.104055712458154,0.248806895616398
"11",0.834162374643848,0.51868908335362,0.84236887766927,0.137157148932032,0.290261571437928,0.714454961944486
"12",0.0586045510867271,0.247372882605704,0.488199294338464,0.326204443904758,0.35024064985824,0.146291323583947
"13",0.338470628287184,0.232491649692981,0.337258416782838,0.285946854089444,0.421233965465813,0.193988360747256
"14",0.450806095738992,0.330553743997267,0.401734668940123,0.216429529901464,0.67396355811927,0.571189825400729
"15",0.758247888116415,0.119160072192909,0.464675397879898,0.158772868659114,0.367882336729944,0.389480444751001
"16",0.477497471644663,0.18186020136429,0.389064928711132,0.206273881364048,0.0808269005260433,0.334180976320328
"17",0.174742241739636,0.0943031804899148,0.433294608351003,0.269166552872421,0.383060185364866,0.420637469161156
"18",0.290128487474482,0.291855555770558,0.203549486703374,0.736587923373319,0.371201400548442,0.543889457253155
"19",0.134985892139276,0.335455724822798,0.149601416879382,0.25695976576639,0.250375386150146,0.596810538141116
"20",0.258436841428099,0.349321848992024,0.648724909960799,0.21382675457269,0.512478532371806,0.146499934424636
"21",0.0693701879875175,0.29468811455452,0.232048712091996,0.505101302441816,0.145770629313882,0.42253140891128
"22",0.490259393501304,0.216205597549299,0.111586453191596,0.0363445487377193,0.41739626618563,0.164986974580643
"23",0.0439645103925817,0.273822638691011,0.366497423210314,0.0672601801159797,0.335223048703718,0.254571096222382
"24",0.132401416568166,0.273733586002013,0.190286621510327,0.249923614906069,0.414090553409965,0.277957616689107
"25",0.448407881832895,0.210366902794449,0.297970650530067,0.13569673353867,0.191723909592185,0.393904123464508
"26",0.110153349819867,0.341943830005576,0.277357708562913,0.379297215228517,0.577200385232736,0.0954380115296074
"27",0.0611453146439893,0.389330001022128,0.200820604793507,0.182822894409224,0.161335491825643,0.344879753451937
"28",0.186400536045837,0.0967460876726679,0.234324955334154,0.174704238758779,0.334422346180089,0.190199978136206
"29",0.100096169681041,0.206115665222882,0.192644348885331,0.212612760072825,0.581955648414052,0.487032963363562
"30",0.175536143182323,0.341908415654474,0.808126492993076,0.448244917756862,0.395800727231521,0.249085249956606
"31",0.400532330976486,0.428618956423599,0.268717825054629,0.520142644075033,0.316832085132173,0.0452603351899453
"32",0.239529539723584,0.176771364454751,0.409246803606126,0.428028176200316,0.243399479505147,0.161897028994964
"33",0.156875027581038,0.253781817647424,0.49484592871855,0.442704482233289,0.238982096798447,0.591154187615722
"34",0.207995542167476,0.688094941535374,0.050023268040062,0.328822101737345,0.159814630438909,0.28942852544527
"35",0.490755855215507,0.200609080333022,0.222594477893375,0.611066472758028,0.277771515122903,0.0853200017594972
"36",0.787999033521962,0.253511462454626,0.479777539864731,0.435650642854832,0.278766544267816,0.187908651428085
"37",0.501992161692915,0.201170774626601,0.291059892287611,0.130087746708553,0.519741263457085,0.193327369427634
"38",0.169394135552258,0.480907483663214,0.402487246909401,0.245015660884578,0.476666227755615,0.435234729328471
"39",0.326528913877417,0.509648172997719,0.336951931744753,0.389909560349483,0.823347163935554,0.356114239531554
"40",0.32494659999209,0.158062390898426,0.302718844892437,0.219099637137831,0.456710392490454,0.171863716238795
"41",0.360635575169257,0.08738236987564,0.131045667754928,0.0633520495090165,0.163022411725382,0.206376139426825
"42",0.237003066549992,0.472059561838323,0.636937458532001,0.414494155915248,0.279345900049134,0.566673186213702
"43",0.12832681082017,0.311580477571188,0.28003932461677,0.624625623299853,0.299174464791099,0.0913416668099545
"44",0.558521043445968,0.273843644270245,0.132558563133411,0.0338930328836364,0.664322381608985,0.269700573395299
"45",0.771964134199699,0.523966571549174,0.554363679100112,0.0990533620056735,0.228252533566752,0.41350276073496
"46",0.178539669727656,0.48412007640362,0.349797946690523,0.54920725183553,0.203848844854382,0.664636872358092
"47",0.0896985267129706,0.0558994540668923,0.260849827403611,0.458705582960752,0.305353825820802,0.443371913315167
"48",0.590693679489768,0.1128122938554,0.339428040713185,0.252075131708556,0.101874153147777,0.623286599668415
"49",0.276730126245128,0.18430463668931,0.0935447699907591,0.354854759214564,0.0957957035619565,0.395601133523836
"50",0.210266039388088,0.426519022570304,0.0411336855317635,0.400399485956207,0.070714982286384,0.207263307966482
"51",0.0914178768719223,0.197382513704864,0.324736046408504,0.321149883633479,0.311395634726259,0.289591696335225
"52",0.664061107938567,0.100523800243842,0.356619845440033,0.705094773295112,0.280394700527397,0.125308329012042
"53",0.190866727464358,0.320394144898512,0.35406240776856,0.048822653221731,0.234897684851497,0.261235231281435
"54",0.180278649678314,0.664060093189204,0.256401275792455,0.228085986416468,0.152053042319942,0.404711273516597
"55",0.46772620390079,0.676292609396278,0.260634680268707,0.508946697161159,0.301797630003132,0.263907928677878
"56",0.565504156824021,0.294029592358864,0.337522553618806,0.250218576582055,0.120653122882574,0.633933329433448
"57",0.495603293747021,0.14410696177689,0.198741946920603,0.316452105768777,0.17140246443458,0.295018978360319
"58",0.265160610343411,0.407547469742749,0.227862980035611,0.340306694963963,0.320065909594154,0.172200778720731
"59",0.359814430678083,0.235818080398253,0.601759615711113,0.533482317831728,0.151005821534305,0.120037192390747
"60",0.870915948580615,0.580998244505189,0.3990207992696,0.621504203283784,0.00325913194762077,0.384431320781586
"61",0.418862693912867,0.274249144498663,0.0393941044198296,0.28386486495772,0.160244104450318,0.281531642907486
"62",0.408719715718726,0.237686742419961,0.382623544669735,0.096833902774461,0.222854178462982,0.134295025106688
"63",0.662986012123346,0.0685450640943975,0.462325898083048,0.151168140739229,0.4916858691803,0.0940189964101602
"64",0.230257274950502,0.486832127212191,0.201000324841245,0.212861226444175,0.42305619937711,0.150961511814079
"65",0.443987334273491,0.596598446873601,0.141621409822993,0.195892063391993,0.293145119014972,0.524578698708097
