"","draw","date","a","c","b","d","r0","recovery_time"
"1",1,2020-03-22,0.110185490919699,0.170261131608136,0.620458676680927,0.365911266736127,0.647155870978797,5.87333110355185
"2",1,2020-04-01,0.400597247088878,0.359842437062415,0.579209618845898,0.62648042511126,0.647130555575431,2.7789940735271
"3",1,2020-04-11,0.872630103706358,0.685966671521972,0.589106634191014,0.799390375816998,0.647236681594951,1.45779677281008
"4",1,2020-04-21,0.644584997937373,0.853305453645387,0.282028606796746,0.168142265376709,0.647177141470749,1.17191328817591
"5",1,2020-05-01,0.548180169752362,0.462502727420059,0.167116111635414,0.855493691185882,0.647243188934153,2.162149411698
"6",1,2020-05-11,0.166988923329462,0.528603105697332,0.26616880375665,0.468803129085662,0.647490255597833,1.89177851817727
"7",2,2020-03-22,0.11018792088096,0.17027154711151,0.621628534573044,0.364799530073963,1.11325737553126,5.87297183213532
"8",2,2020-04-01,0.400553607431625,0.359849263726844,0.57921079245422,0.626480950482242,1.11311498398863,2.77894135350819
"9",2,2020-04-11,0.872608246856397,0.686000473483936,0.589101106882348,0.799405707989102,1.11329927972337,1.4577249413858
"10",2,2020-04-21,0.644613836044617,0.853306413012495,0.282016609944352,0.168148502495352,1.11329184972254,1.17191197060107
"11",2,2020-05-01,0.548225828852448,0.462461020582204,0.167131612965279,0.855502647824898,1.11326239910052,2.16234440416421
"12",2,2020-05-11,0.16699072552633,0.528610715155407,0.266167103216773,0.468785520910112,1.11328175005748,1.89175128564318
"13",3,2020-03-22,0.11019818266535,0.170259482812059,0.61989815598637,0.366423019088236,1.27211734904005,5.8733879810022
"14",3,2020-04-01,0.400603958941339,0.359834921514438,0.579212741661873,0.626479978013064,1.27202280550151,2.77905211587385
"15",3,2020-04-11,0.87262446764587,0.685968120633793,0.589119259199875,0.799394819148182,1.27210644547099,1.45779369320554
"16",3,2020-04-21,0.64457946622968,0.853309789581633,0.282040026631028,0.168144480032186,1.27209630025144,1.17190733331477
"17",3,2020-05-01,0.548179329364613,0.462520836045735,0.167118433871815,0.855502580033583,1.27208844763964,2.16206475917794
"18",3,2020-05-11,0.166981965194744,0.528622472066069,0.266169509050071,0.468812577069536,1.27217584169631,1.89170921185321
"19",4,2020-03-22,0.110189982751281,0.170262476361368,0.620601363914058,0.365816957832589,0.755397724441647,5.87328471528619
"20",4,2020-04-01,0.400603863377383,0.359837237178394,0.579207343826863,0.626473066534307,0.75543067087576,2.77903423181364
"21",4,2020-04-11,0.872628220122766,0.68597654120233,0.589109287347857,0.799399864179057,0.755387403378684,1.45777579834913
"22",4,2020-04-21,0.644588286572572,0.853307955681952,0.282025079213916,0.168137973714287,0.755399363477663,1.17190985193712
"23",4,2020-05-01,0.548185034831357,0.462503249795143,0.167116036877347,0.855499517269817,0.755402453176532,2.16214696965466
"24",4,2020-05-11,0.166991625557777,0.528610830085089,0.266173311120434,0.468790054735009,0.755343155810726,1.89175087434178
"25",5,2020-03-22,0.110197465541104,0.170256663067512,0.620189312607761,0.366155318081921,1.18524743153458,5.87348525445651
"26",5,2020-04-01,0.4006002784263,0.359843536213898,0.57920480267526,0.626487624656091,1.18545305323738,2.7789855850171
"27",5,2020-04-11,0.872623708360095,0.685977229004199,0.589121441617286,0.799392805896099,1.18519920972902,1.45777433669577
"28",5,2020-04-21,0.644592541082223,0.853310097646169,0.28202915376513,0.168143749561839,1.18525661187065,1.17190691022932
"29",5,2020-05-01,0.548174658695819,0.46253008273229,0.167121831793239,0.855492010061475,1.18516541769046,2.16202153618362
"30",5,2020-05-11,0.166988799074363,0.52861139468538,0.26617370480475,0.468803087010801,1.18533849440129,1.89174885379681
"31",6,2020-03-22,0.110261539959759,0.170290655351954,0.617351692121153,0.369385177743298,0.315906057928227,5.8723128285179
"32",6,2020-04-01,0.400597373028543,0.359834671688329,0.57917398839818,0.626460494561952,0.315904919704922,2.77905404531487
"33",6,2020-04-11,0.872636983827486,0.685940539999499,0.589085015631138,0.7994101523194,0.31588132177225,1.45785230889069
"34",6,2020-04-21,0.644538414781405,0.85330542790132,0.282012145174685,0.168131389935555,0.31590655365668,1.17191332353231
"35",6,2020-05-01,0.548197923514499,0.462482173745141,0.167135834151633,0.85551941601161,0.315900869245831,2.16224550213922
"36",6,2020-05-11,0.166998780959112,0.528657013396636,0.266217704355578,0.468818141043036,0.315892491213046,1.89158561157635
"37",7,2020-03-22,0.110189338518978,0.170260984053375,0.620662252308565,0.365757733014843,NA,5.87333619360799
"38",7,2020-04-01,0.400596485499727,0.359838154308535,0.579216681519517,0.626477769050047,NA,2.77902714880694
"39",7,2020-04-11,0.872626086549167,0.685973512287396,0.589104249241988,0.799402915690838,NA,1.45778223515581
"40",7,2020-04-21,0.644586599060375,0.853304500900031,0.282026510418715,0.168135317823526,NA,1.1719145966595
"41",7,2020-05-01,0.548192504782735,0.462509408796109,0.167120506178319,0.855497193351272,NA,2.1621181774506
"42",7,2020-05-11,0.166988705416121,0.528607594922435,0.266169924474381,0.468785381166787,NA,1.89176245215836
"43",8,2020-03-22,0.110257359557845,0.170289096178887,0.617531956624432,0.369219050134057,NA,5.87236659562458
"44",8,2020-04-01,0.400601641102988,0.359837580030062,0.579192427744252,0.62645693008601,NA,2.77903158396201
"45",8,2020-04-11,0.87263902105652,0.685943376609517,0.589082266850009,0.799412026531427,NA,1.45784628017374
"46",8,2020-04-21,0.644531456084028,0.853304343502884,0.28201645411375,0.168129567431346,NA,1.17191481282624
"47",8,2020-05-01,0.548198874937682,0.462493886074627,0.167142482210727,0.855517354767015,NA,2.16219074480617
"48",8,2020-05-11,0.166988169343629,0.528655927930535,0.266209321821158,0.468820340876168,NA,1.89158949548637
"49",9,2020-03-22,0.110197862146306,0.170266547931078,0.61857542131995,0.367832793858341,NA,5.87314426792037
"50",9,2020-04-01,0.400589705762697,0.35984221410755,0.579167547994099,0.626493438229109,NA,2.7789957953658
"51",9,2020-04-11,0.872619844066292,0.685973138364811,0.589110685889617,0.799433427082176,NA,1.45778302978999
"52",9,2020-04-21,0.644541774884755,0.853303161384809,0.28201683205635,0.16813114691634,NA,1.17191643633093
"53",9,2020-05-01,0.548157178903178,0.462505329746509,0.167136728652139,0.855506653668986,NA,2.16213724617635
"54",9,2020-05-11,0.166975718590324,0.528632650996458,0.266181028423378,0.468828018689339,NA,1.89167278660338
"55",10,2020-03-22,0.11026237856816,0.17029370970241,0.617270232882205,0.369424163342175,NA,5.87220750400888
"56",10,2020-04-01,0.400591009466693,0.359833511364631,0.579173411172368,0.626457682806585,NA,2.77906300668774
"57",10,2020-04-11,0.872638244245752,0.685934316616767,0.589086382052451,0.799408109738684,NA,1.4578655357736
"58",10,2020-04-21,0.64454176615434,0.853306635109634,0.28201583426844,0.168130931403304,NA,1.17191166557789
"59",10,2020-05-01,0.548188880024562,0.462471714040495,0.167126344445707,0.855517327116201,NA,2.16229440556107
"60",10,2020-05-11,0.166998078762339,0.528647844326529,0.266216409906828,0.468820871089689,NA,1.8916184199596
"61",11,2020-03-22,0.110192699336174,0.170264837603299,0.621416234374742,0.365046639341779,NA,5.8732032642577
"62",11,2020-04-01,0.400558543360195,0.359848567555709,0.579220252465546,0.626469435295651,NA,2.77894672971065
"63",11,2020-04-11,0.872608443484267,0.68598335435236,0.589113299117519,0.799403751732396,NA,1.45776131979777
"64",11,2020-04-21,0.644607823230325,0.853304828869554,0.282013107551795,0.168144747630916,NA,1.17191414623164
"65",11,2020-05-01,0.54821309419734,0.462477337116316,0.167136117677041,0.85550586152992,NA,2.16226811509359
"66",11,2020-05-11,0.166993084212539,0.528591979149737,0.266168903225712,0.468794503196846,NA,1.89181833899285
"67",12,2020-03-22,0.110204371596507,0.17026744010225,0.619283922550094,0.367166794472817,NA,5.8731134936866
"68",12,2020-04-01,0.400573416354684,0.359835610144178,0.57916080346129,0.626490388483115,NA,2.77904679750657
"69",12,2020-04-11,0.872621140309116,0.685952281406638,0.58911563413862,0.79940244467455,NA,1.45782735491362
"70",12,2020-04-21,0.644572816411476,0.853298127798114,0.282022560836241,0.168139272810299,NA,1.17192334943994
"71",12,2020-05-01,0.548173295100182,0.462509098886035,0.167131719058324,0.855505023593218,NA,2.16211962620525
"72",12,2020-05-11,0.166977659347438,0.528619681265011,0.266171245411783,0.468822428635415,NA,1.89171919896542
"73",13,2020-03-22,0.110210522912672,0.170264367660422,0.619445338387555,0.367034158396736,NA,5.8732194747548
"74",13,2020-04-01,0.40057222983437,0.359834375051174,0.579168295599747,0.626474208559843,NA,2.77905633628745
"75",13,2020-04-11,0.872625933128032,0.685956758015018,0.58912163336263,0.799399395758171,NA,1.45781784101631
"76",13,2020-04-21,0.644582375166712,0.853303880856871,0.282031509644092,0.168140756496002,NA,1.17191544821737
"77",13,2020-05-01,0.548175627074341,0.462511664029239,0.167132055118138,0.855508979462312,NA,2.16210763483963
"78",13,2020-05-11,0.166976358247982,0.528614959503266,0.266171925565746,0.468813859928952,NA,1.89173609642014
"79",14,2020-03-22,0.110176362324638,0.170258286078325,0.621835590563346,0.364547201723378,NA,5.87342926464067
"80",14,2020-04-01,0.400553453091419,0.359829289887456,0.579197050100967,0.626466489636955,NA,2.77909561034559
"81",14,2020-04-11,0.872608970566941,0.686010036721222,0.589089936406005,0.799414171300623,NA,1.45770462015321
"82",14,2020-04-21,0.644603448527846,0.853305033266568,0.282026659178869,0.16815530360228,NA,1.17191386551637
"83",14,2020-05-01,0.548247129823883,0.462461033670445,0.167126687929893,0.85550094482518,NA,2.16234434296709
"84",14,2020-05-11,0.166989006075854,0.528602501262604,0.266164549940328,0.468772702368372,NA,1.89178068134644
"85",15,2020-03-22,0.110208302841857,0.170259201304247,0.619742909660683,0.3665631667433,NA,5.87339769210495
"86",15,2020-04-01,0.400597564336823,0.359837195743519,0.579196433221673,0.626471530877932,NA,2.77903455181651
"87",15,2020-04-11,0.872617735027824,0.68597161885435,0.589111626647451,0.799396489244806,NA,1.45778625895647
"88",15,2020-04-21,0.644586173868297,0.853309430307104,0.282034071585116,0.168137102995054,NA,1.17190782673069
"89",15,2020-05-01,0.548179515637421,0.462523091184477,0.16711825283306,0.855507983807539,NA,2.16205421752911
"90",15,2020-05-11,0.166977610657591,0.528621451309528,0.26616811184282,0.468817557923229,NA,1.89171286470261
"91",16,2020-03-22,0.110178405782318,0.170258923095677,0.621851794530554,0.364538245380099,NA,5.87340728942618
"92",16,2020-04-01,0.400553456431546,0.359828883501254,0.579197516543455,0.626465251642566,NA,2.77909874902111
"93",16,2020-04-11,0.872609061519819,0.686009816882742,0.589091712197606,0.799414127634072,NA,1.45770508728875
"94",16,2020-04-21,0.64459957658685,0.853303619418403,0.282025905056522,0.168153713262691,NA,1.17191580727336
"95",16,2020-05-01,0.548249481037953,0.462460123352847,0.167126663179085,0.85550152809604,NA,2.16234859937755
"96",16,2020-05-11,0.166989054543255,0.528601431521157,0.266162680316472,0.468774726755515,NA,1.8917845097814
"97",17,2020-03-22,0.110196102943142,0.170266152647362,0.621173225894829,0.365248517174996,NA,5.87315790279881
"98",17,2020-04-01,0.400568314656714,0.359834396200879,0.579219173731652,0.626472884618014,NA,2.77905617294503
"99",17,2020-04-11,0.872613877441457,0.685976080804191,0.589115514859504,0.799401390748174,NA,1.4577767767466
"100",17,2020-04-21,0.644600535483281,0.853304158709266,0.282016030268915,0.16814500901246,NA,1.17191506661895
"101",17,2020-05-01,0.548206442305621,0.462487712066441,0.167129910689958,0.855502230610592,NA,2.16221960910464
"102",17,2020-05-11,0.166991121295219,0.528599519778834,0.266163200555712,0.468801834910509,NA,1.89179135164254
"103",18,2020-03-22,0.110189315975618,0.170269001712726,0.620916801263166,0.365547086635402,NA,5.87305962882883
"104",18,2020-04-01,0.400574255272405,0.359841819302118,0.579217890465702,0.626481820938059,NA,2.77899884437949
"105",18,2020-04-11,0.872621982868019,0.685972046400001,0.589114384312429,0.7993946474801,NA,1.45778535036234
"106",18,2020-04-21,0.644595251705526,0.853297827970742,0.282025289517241,0.168149724223493,NA,1.1719237612243
"107",18,2020-05-01,0.548180057611276,0.462498906837353,0.167121400086536,0.855495883135919,NA,2.16216727264973
"108",18,2020-05-11,0.166993239553884,0.528601769233599,0.266170935654314,0.468798528338473,NA,1.89178330116047
"109",19,2020-03-22,0.110185470613733,0.170261490226313,0.620464979108566,0.365912413615039,NA,5.87331873267872
"110",19,2020-04-01,0.400596790353551,0.359842307070004,0.57920995771679,0.626480087241682,NA,2.7789950774339
"111",19,2020-04-11,0.872629482033233,0.685968668907369,0.589105893937549,0.799390082225498,NA,1.45779252803605
"112",19,2020-04-21,0.644584944513726,0.853306663905439,0.282028900747156,0.168141898944267,NA,1.1719116260304
"113",19,2020-05-01,0.548180771708854,0.462505182240695,0.167115984479175,0.855493633709329,NA,2.16213793574227
"114",19,2020-05-11,0.166989184738454,0.52860270800729,0.266167644776343,0.468801801879335,NA,1.89177994144179
"115",20,2020-03-22,0.11017787981482,0.170258053234719,0.621828538653392,0.364555119706371,NA,5.87343729709745
"116",20,2020-04-01,0.400553948359666,0.359829806080931,0.579196387556625,0.626467140457427,NA,2.77909162359686
"117",20,2020-04-11,0.872609581805093,0.686010749002316,0.589091415243925,0.79941441254374,NA,1.45770310662672
"118",20,2020-04-21,0.644602454470808,0.853306170934141,0.282026664226639,0.168153250112405,NA,1.17191230306617
"119",20,2020-05-01,0.548246496950508,0.462458982676961,0.167127558783971,0.855500722074111,NA,2.16235393290765
"120",20,2020-05-11,0.166988611082581,0.528604157242766,0.266165290464136,0.468772271224476,NA,1.89177475488665
"121",21,2020-03-22,0.110196807502145,0.17026764720221,0.618610167681695,0.367803212791938,NA,5.87310635010066
"122",21,2020-04-01,0.400591902126708,0.359844346204435,0.57917035572083,0.62649551509987,NA,2.77897932966795
"123",21,2020-04-11,0.872618939539487,0.685972266192178,0.589112813916733,0.799431197353336,NA,1.45778488327376
"124",21,2020-04-21,0.644539804007688,0.853303344410805,0.282017752977969,0.168133133651719,NA,1.17191618496525
"125",21,2020-05-01,0.548157828189228,0.462508312421361,0.167136291042042,0.855509836410907,NA,2.16212330274611
"126",21,2020-05-11,0.166975613384415,0.528633264830944,0.266181770388581,0.468827505412445,NA,1.89167059004468
"127",22,2020-03-22,0.110230819817405,0.170280999601845,0.617984635462005,0.368538397380948,NA,5.87264581684524
"128",22,2020-04-01,0.400585430146423,0.359829206996671,0.579182823436413,0.626485075328379,NA,2.77909625054214
"129",22,2020-04-11,0.87262530476163,0.685957182949528,0.589106161641574,0.799426177330187,NA,1.45781693793209
"130",22,2020-04-21,0.644532146984718,0.853315099882353,0.282010181658213,0.168138365876857,NA,1.17190004036946
"131",22,2020-05-01,0.54816229311628,0.462522305998392,0.16714371560749,0.855516469249509,NA,2.16205788787076
"132",22,2020-05-11,0.166979833934914,0.528629610722449,0.266195934114702,0.468823081912633,NA,1.8916836660613
"133",23,2020-03-22,0.110193777108546,0.170266660231455,0.621431134117039,0.365026281234421,NA,5.87314039425354
"134",23,2020-04-01,0.400557724286769,0.359849687134403,0.579221049912642,0.626472010666352,NA,2.77893808374079
"135",23,2020-04-11,0.872609273533799,0.685983091732867,0.58910933723375,0.799408631671032,NA,1.45776187788228
"136",23,2020-04-21,0.644609973986412,0.853304576238437,0.282014594411267,0.168145263566314,NA,1.17191449319097
"137",23,2020-05-01,0.548212852203726,0.462474627412715,0.167137914164951,0.855506346629906,NA,2.16228078412526
"138",23,2020-05-11,0.166995402469763,0.528592179942852,0.266167871342304,0.468796189779387,NA,1.89181762035926
"139",24,2020-03-22,0.110209922076408,0.170267048409945,0.618424916999949,0.368037566000573,NA,5.87312700454136
"140",24,2020-04-01,0.40059199310093,0.359843219654076,0.579173092899994,0.626504795430615,NA,2.77898802973506
"141",24,2020-04-11,0.872626347479534,0.685970523140313,0.589101953018607,0.799429579381068,NA,1.45778858750677
"142",24,2020-04-21,0.64454766728606,0.853303396002479,0.28202017387824,0.168129495365483,NA,1.17191611410989
"143",24,2020-05-01,0.548154171007148,0.462517072788338,0.167137726278292,0.855504964914408,NA,2.16208235075818
"144",24,2020-05-11,0.166981671033299,0.528619814155974,0.266181842835918,0.468841615537678,NA,1.89171872340173
"145",25,2020-03-22,0.110200088224196,0.170268415763955,0.62135282096648,0.365127125335132,NA,5.8730798399294
"146",25,2020-04-01,0.400567833058572,0.359840262069619,0.579218837672429,0.62647383560711,NA,2.77901087068052
"147",25,2020-04-11,0.872614134073704,0.685977967784367,0.589119539061495,0.799403807540349,NA,1.45777276671128
"148",25,2020-04-21,0.644607956257138,0.853303851884621,0.282009940382959,0.168150431826572,NA,1.17191548800745
"149",25,2020-05-01,0.548208165816556,0.462484189940925,0.167130721108978,0.855507242826848,NA,2.16223607584885
"150",25,2020-05-11,0.166994374758221,0.528589764755957,0.266166868283557,0.468796658802764,NA,1.89182626428964
"151",26,2020-03-22,0.110227729422516,0.170278030518161,0.61802239129689,0.368488733630623,NA,5.87274821629642
"152",26,2020-04-01,0.40058568028213,0.359830092102602,0.579181153853073,0.626486150526182,NA,2.77908941455308
"153",26,2020-04-11,0.872623972383614,0.685948451231242,0.589105558016746,0.799426592470908,NA,1.45783549507992
"154",26,2020-04-21,0.644525629343776,0.853314565045561,0.282009042660082,0.168141039337359,NA,1.17190077488787
"155",26,2020-05-01,0.548158234334068,0.462521311283638,0.167141968910635,0.855513869487418,NA,2.16206253766922
"156",26,2020-05-11,0.166978275638786,0.528626755356632,0.266193934082171,0.468826115873243,NA,1.8916938839491
"157",27,2020-03-22,0.110214276648432,0.170267038325539,0.619530988010577,0.366924627544553,NA,5.87312735238905
"158",27,2020-04-01,0.400582602693342,0.359832581530989,0.579175480777874,0.626478140395458,NA,2.7790701879893
"159",27,2020-04-11,0.872621178658789,0.685955462477191,0.58911526560333,0.799397548482507,NA,1.45782059434107
"160",27,2020-04-21,0.644580232572452,0.853305444566628,0.282026228717993,0.16814251626396,NA,1.1719133006445
"161",27,2020-05-01,0.548180210646882,0.462515637954463,0.167129436004493,0.855510025933268,NA,2.16208905805355
"162",27,2020-05-11,0.166980126113236,0.528617205839581,0.266171770977164,0.468816987128787,NA,1.89172805756813
"163",28,2020-03-22,0.110179045914148,0.170257824375754,0.621921343342874,0.364506561934417,NA,5.87344519211659
"164",28,2020-04-01,0.40055412083964,0.359835828931584,0.579198865112726,0.626466587538092,NA,2.77904510779034
"165",28,2020-04-11,0.872607879266826,0.686015289836254,0.589093044823844,0.799413527771054,NA,1.45769345788006
"166",28,2020-04-21,0.644600106536451,0.853303792459569,0.282028381979786,0.168154955173781,NA,1.17191556962098
"167",28,2020-05-01,0.548246735296214,0.462463435428071,0.167125333017273,0.855500359858144,NA,2.16233311304788
"168",28,2020-05-11,0.166987767210956,0.528598592093195,0.266163539240436,0.468781852789268,NA,1.89179467171887
"169",29,2020-03-22,0.110195046835525,0.170252955269902,0.620286379254759,0.366066569288405,NA,5.87361316821022
"170",29,2020-04-01,0.400600442552961,0.359851083968155,0.579204930587688,0.626484412583147,NA,2.77892729673838
"171",29,2020-04-11,0.872626967878446,0.685961866945257,0.58911370306805,0.799388743866559,NA,1.45780698343076
"172",29,2020-04-21,0.64459615388024,0.853308210260953,0.282028738809382,0.168144378179662,NA,1.17190950230537
"173",29,2020-05-01,0.548173335525873,0.462521197167558,0.167119369115766,0.855487801785729,NA,2.16206307110662
"174",29,2020-05-11,0.166989458950892,0.528609669208765,0.266172425220438,0.468799943770283,NA,1.89175502880381
"175",30,2020-03-22,0.110260091802469,0.17028860273028,0.617543707417992,0.369234614207657,NA,5.87238361209586
"176",30,2020-04-01,0.400603216645441,0.359833994912167,0.579189610660149,0.626451909276068,NA,2.77905927216269
"177",30,2020-04-11,0.872640197699285,0.685948951625961,0.589082155713054,0.799410454071109,NA,1.45783443159964
"178",30,2020-04-21,0.644528690629308,0.853301596849486,0.282013856649061,0.168130299645484,NA,1.17191858504911
"179",30,2020-05-01,0.54819559086815,0.462493222392138,0.167140947801206,0.855517579774586,NA,2.16219384757194
"180",30,2020-05-11,0.166987877529851,0.528654635188162,0.266209905333638,0.468818037713646,NA,1.89159412107315
"181",31,2020-03-22,0.110193989445637,0.170265588561347,0.62098728204036,0.365433532028331,NA,5.8731773604371
"182",31,2020-04-01,0.40057351370386,0.359846560206137,0.579215495627889,0.626476222356155,NA,2.77896223164438
"183",31,2020-04-11,0.872617437250003,0.685982536531304,0.589109646703461,0.799399765664918,NA,1.45776305772525
"184",31,2020-04-21,0.6445964826479,0.853297455758361,0.282016684795337,0.168143607220542,NA,1.17192427242298
"185",31,2020-05-01,0.548189991156079,0.462487968654396,0.167120368758657,0.855496702852998,NA,2.16221840950693
"186",31,2020-05-11,0.166992318241681,0.528604064033006,0.266175917172672,0.468808470551726,NA,1.8917750884669
"187",32,2020-03-22,0.11024183138821,0.170287868547296,0.617767685754613,0.368828777536398,NA,5.87240893042393
"188",32,2020-04-01,0.400583356048619,0.359826904969158,0.579201180011647,0.626460349683625,NA,2.77911403007986
"189",32,2020-04-11,0.872629801954324,0.685946780338921,0.589108661930539,0.799413510181336,NA,1.45783904620983
"190",32,2020-04-21,0.644547278100324,0.853312847728473,0.282007103684296,0.168138175763179,NA,1.17190313337249
"191",32,2020-05-01,0.548197366932984,0.462514223893733,0.16714771500841,0.855523244151128,NA,2.16209566828319
"192",32,2020-05-11,0.166990265662736,0.528636853524488,0.266193406337434,0.468818434972902,NA,1.89165774828765
"193",33,2020-03-22,0.110208779606903,0.170262365339606,0.619333270282401,0.36706010641363,NA,5.87328854503694
"194",33,2020-04-01,0.400576666184296,0.359838493453584,0.579168963767321,0.626481913897877,NA,2.77902452959495
"195",33,2020-04-11,0.872623163595353,0.685956738652122,0.589119331901972,0.799402951211028,NA,1.45781788216697
"196",33,2020-04-21,0.644583907292064,0.853301097246873,0.282029248104535,0.168143170187948,NA,1.17191927120033
"197",33,2020-05-01,0.548177286381601,0.462508329865996,0.167128303426811,0.855509067767903,NA,2.16212322119632
"198",33,2020-05-11,0.166972858940305,0.528615460743342,0.266175959297753,0.468813140525822,NA,1.8917343026513
"199",34,2020-03-22,0.110186547502506,0.170262604190937,0.620543999591439,0.365879344222047,NA,5.873280305748
"200",34,2020-04-01,0.400602945529119,0.359838638862276,0.579210054077872,0.626473143167989,NA,2.77902340660737
"201",34,2020-04-11,0.872627141618715,0.685971137037426,0.58911153551027,0.799395160791068,NA,1.45778728288599
"202",34,2020-04-21,0.644588779094746,0.853309444492718,0.282024680775654,0.168138119078701,NA,1.17190780724862
"203",34,2020-05-01,0.548184354802971,0.462501073446834,0.167115015262226,0.855495741223609,NA,2.16215714386867
"204",34,2020-05-11,0.166989022773775,0.528604926950929,0.266178108570096,0.468788965865044,NA,1.89177200025007
"205",35,2020-03-22,0.110203324241416,0.17026246006809,0.619093483740463,0.36741279317093,NA,5.87328527733058
"206",35,2020-04-01,0.400571328556466,0.359846506771319,0.579158955684847,0.626497152937454,NA,2.77896264430182
"207",35,2020-04-11,0.872621852674033,0.685967790052906,0.589129802596864,0.799415925507564,NA,1.45779439574397
"208",35,2020-04-21,0.644571069862989,0.853292330584134,0.282009019060042,0.16813869106238,NA,1.17193131141286
"209",35,2020-05-01,0.548166972854342,0.462502131561638,0.167138803298714,0.855502551733965,NA,2.16215219727421
"210",35,2020-05-11,0.166977386192686,0.528625267247743,0.266174613028377,0.468814341084115,NA,1.89169920917031
"211",36,2020-03-22,0.110199664892823,0.170270092210417,0.621343597255865,0.365124008858112,NA,5.87302201471891
"212",36,2020-04-01,0.400568577809708,0.359839959419374,0.579218791607725,0.626475268240594,NA,2.7790132080205
"213",36,2020-04-11,0.872612665274763,0.685977972832661,0.589118016594532,0.79940412025558,NA,1.45777275598315
"214",36,2020-04-21,0.6446088045459,0.853304122341822,0.282012752264933,0.168151231335603,NA,1.17191511656545
"215",36,2020-05-01,0.54821037939204,0.462483281347059,0.16713068844471,0.855506319042952,NA,2.16224032377416
"216",36,2020-05-11,0.16699276528528,0.528589684106213,0.266169644794428,0.468799419717498,NA,1.89182655293565
