"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"38",0.883189607181012,0.869647812308444,0.867775758839396,0.792909487585468,0.992845661389018,0.234774485622319,0.58438765931323,0.577390790048956,0.337395328200911,0.607075357336041
"39",0.883155284744962,0.869589379236421,0.867866632497937,0.792924825901206,0.992845590504525,0.234843794123168,0.584314928113002,0.577467334819664,0.337334052902465,0.607082699209371
"40",0.88318850511767,0.869642152921774,0.867767561431328,0.792907766204266,0.992846594475764,0.234775662642974,0.584380664052678,0.577392237158821,0.337399308200711,0.607093105745364
"41",0.883193666679784,0.869649239668152,0.86777007262718,0.792917002252772,0.992844925224683,0.234770607876574,0.584384760693913,0.577365760569774,0.337398359352373,0.607083739969276
"42",0.883153716012008,0.869591143632626,0.867888915346181,0.79293691167894,0.992845945676099,0.23482068299163,0.584317388298786,0.577450554520107,0.337355273681311,0.60707731998994
"43",0.883188029945914,0.86967346757254,0.867755250472125,0.792911296231381,0.992843607733773,0.234778834695887,0.584387736632222,0.577387760472322,0.3373719557208,0.607065538448059
"44",0.883194885252181,0.869675858432204,0.867762525768959,0.792907782655885,0.992844162707348,0.234747780458354,0.584354014237001,0.577378708034914,0.337387607426194,0.607022664945772
"45",0.883195869768332,0.869650058354867,0.867770536072169,0.792918526804008,0.99284476163138,0.234760914388044,0.584394782428685,0.577358988336759,0.337397051867696,0.607090352114415
"46",0.883211998603494,0.869682165454593,0.867754275190455,0.792930761028302,0.992844527055131,0.234790426805455,0.584397374696515,0.577370260731886,0.337407894208832,0.607073806519746
"47",0.883160684273849,0.869596211332806,0.867860889586843,0.792922393178567,0.992845486027534,0.234842676831891,0.584318435274842,0.577469876238608,0.337345956169299,0.607072973068927
"48",0.883168669637655,0.869631825009653,0.867825752553207,0.792917700159837,0.992844808482689,0.234867160933653,0.584307243010718,0.577454529619702,0.337420927288236,0.607100203137312
"49",0.883192721002945,0.869677603503396,0.867758392869667,0.792908889987446,0.992844022728407,0.234728093032823,0.584352038443109,0.577380975162329,0.337382374166651,0.607050201368313
"50",0.883166030175709,0.869642536795352,0.867755314549873,0.792917391463717,0.992846419133864,0.234785723575934,0.584361157132357,0.577369828365058,0.337370091914759,0.607158902026161
"51",0.883155839942937,0.869610579107938,0.867845747500156,0.792912869764782,0.992846057818071,0.234848751252961,0.58431910467275,0.577463398576241,0.337353617413304,0.607084074209123
"52",0.883187500984435,0.869670142088736,0.867757915017735,0.792910283027004,0.992843528029199,0.234778983234533,0.584388122042406,0.577388011875678,0.337378272490896,0.607064632006832
"53",0.883211143558482,0.86968604417053,0.867756029704607,0.792931405198095,0.992844873948323,0.234787518438427,0.584394414384336,0.577369077336156,0.337401576427351,0.607072038706549
"54",0.88316280684251,0.869627822043762,0.867789785181955,0.792919071188151,0.992844571927525,0.234838629440709,0.584319945472819,0.577440207999581,0.337427432507944,0.60712355989577
"55",0.883210720638005,0.869659816165549,0.867765558853195,0.792933411932216,0.992844910816288,0.234740036345952,0.584388655140205,0.577365650815641,0.337396296654717,0.607056813194297
"56",0.883158453094066,0.869589208345397,0.867870159922481,0.792931338594228,0.992845719851662,0.234843013931252,0.584306961404772,0.577475393929968,0.337335293439369,0.607086791041614
"57",0.883202054763569,0.86965708360023,0.867766108146119,0.792917386052205,0.992845441761803,0.234743684019576,0.584369233895392,0.577365700587011,0.33739278264294,0.607061036407674
"58",0.883166944228538,0.869641106888842,0.867753124419783,0.792919615246716,0.992846573958024,0.234795869101661,0.58435853932538,0.577377956948594,0.337365118349238,0.607147310470217
"59",0.883165626630773,0.869603893229325,0.867860421400017,0.792926797055913,0.992845497719346,0.234842250758054,0.584312108737915,0.577474623240191,0.337343310069022,0.607069443924933
"60",0.88318937293366,0.869685440922183,0.867764090885113,0.792900698000854,0.992843261260404,0.234761292054336,0.58436637779783,0.577359941634784,0.337357490228187,0.607065207037736
"61",0.883184778310162,0.869677988717704,0.867764317933423,0.792906125545432,0.992844215877154,0.234762990372391,0.584355033499541,0.577390556460315,0.337373652597964,0.607076700400366
"62",0.883172013870161,0.869626770037442,0.867783270732503,0.792939942464239,0.992844226893211,0.234843369762145,0.584344686548617,0.577408919824396,0.337409145919196,0.607116132960732
"63",0.883158121558456,0.869620266585088,0.867840931580101,0.792931912159676,0.9928447787788,0.2348515717011,0.584298863760171,0.577453940610829,0.337398453891813,0.607091692533058
"64",0.883154747703494,0.869589955501033,0.867866412084511,0.792923984433405,0.992845615764982,0.234844518777214,0.584314684112103,0.577469387888025,0.337335133789031,0.607083856682475
"65",0.883198968129574,0.869658537497073,0.867767260856478,0.792915677012611,0.992844923983954,0.234744748308861,0.584369383895025,0.57737278181304,0.337394568022868,0.607079240356864
"66",0.883191224239337,0.869683355520676,0.86775980578257,0.792906149562029,0.992843402418447,0.234763283176998,0.584373422482653,0.57737495705774,0.337350249387837,0.607068817692687
"67",0.883195424386817,0.86967321678887,0.867759350028978,0.792905878469844,0.99284417869035,0.234749953242511,0.584360439047577,0.57737002408728,0.33738680695447,0.607027573008752
"68",0.88319889614432,0.86966303311501,0.867769547322614,0.792910199365526,0.992844794276222,0.234748771167597,0.584380121204554,0.577375537868741,0.337392182900511,0.607067731736173
"69",0.883165520986678,0.86964017863317,0.867750144913295,0.792921032989971,0.992846280543768,0.234796433730085,0.58433477348814,0.577380608101829,0.337366488641688,0.607142144819088
"70",0.883158267055627,0.869595174791596,0.8678905427434,0.792934134412732,0.992846502145615,0.234835777862978,0.584307458406681,0.577471478158139,0.337348481668673,0.607084506782423
"71",0.883176523071766,0.869634681789419,0.867763201575723,0.792900293904472,0.992845649984153,0.234787820391749,0.584349448435977,0.577370135936563,0.33737109297357,0.607114703136243
"72",0.883176311465588,0.86962868310281,0.867757905505148,0.792942913055856,0.992845066446493,0.23486351433455,0.584364962991335,0.577428167387242,0.337407236103289,0.607125493066505
"73",0.883192305735309,0.869669022883451,0.867770055658835,0.792922067443905,0.99284487153543,0.234753906827403,0.584387287673434,0.577346650252661,0.337396342756675,0.607103094080896
"74",0.883193943217806,0.869657472671153,0.867773423209238,0.79291692234439,0.99284502229493,0.234765232790832,0.584395873026522,0.577356517254821,0.337398128602986,0.607087273866768
"75",0.883158630217961,0.869617826589461,0.86783750121957,0.792930352842562,0.992845322068351,0.234845481565615,0.584326546542303,0.577447859933814,0.337394517685242,0.607116130468553
"76",0.883162824628245,0.869641834937758,0.867751057724239,0.792922665590499,0.992846327065892,0.234792751000299,0.584335560622453,0.577371770395366,0.337362047741713,0.607133857293928
"77",0.883187896536964,0.869673324119189,0.867766542209888,0.79290168374607,0.99284461343393,0.23474463290445,0.584358530419857,0.577376286093783,0.337378280985537,0.607075550865383
"78",0.883166380349604,0.869639060583847,0.867751690920165,0.79292313550216,0.99284632561248,0.234787955381723,0.584344535819417,0.577374491728016,0.337364358257438,0.607149732125578
"79",0.883195379508569,0.869648614975019,0.86777164975378,0.792919699394937,0.992844829997177,0.234758277125368,0.584392442958283,0.57735445127593,0.337395389414774,0.607093858017367
"80",0.883173043960183,0.869628162326323,0.867773316618031,0.792933663888294,0.992845190444754,0.23485896472803,0.584333981646637,0.577411255740956,0.337430146495952,0.607095544902522
"81",0.883218009358442,0.869658187668579,0.867772994373676,0.792927401541604,0.992845376350097,0.234728906951348,0.584400675187343,0.577351197925107,0.337387944295218,0.607020058741013
"82",0.883201971072625,0.86968127649857,0.867754918296262,0.792921078821431,0.992844342508282,0.23479446484618,0.58439278038984,0.577369850090126,0.337372599639273,0.60706977814574
"83",0.883185521228072,0.8696804155093,0.867765831349318,0.792904130891492,0.992844288831763,0.234765112074823,0.584356091120875,0.577388625402094,0.337368074989963,0.607079384567637
"84",0.883186904803624,0.869684715917435,0.86777121485679,0.792908064995684,0.99284415110437,0.234749009965256,0.584353904798973,0.577373729419063,0.337345561019784,0.607075181297002
"85",0.883162098591322,0.869608757244197,0.867851626438848,0.792915945131347,0.992845670680379,0.234846192796023,0.584308181797753,0.577474551897009,0.337340382658646,0.607081618529695
"86",0.883188170887119,0.869641310034746,0.867769011455222,0.792915127527005,0.992846517915024,0.234789007382695,0.584387956616825,0.577387603480199,0.337391915493418,0.607099014744145
"87",0.883180931751588,0.869645338117052,0.867762270479824,0.79293071860086,0.992845881472955,0.234789840459257,0.584349222444841,0.5773889134564,0.337388405633366,0.607114123156438
"88",0.883158384882051,0.869621708451794,0.867841135974746,0.792938131125938,0.992845344862937,0.234860489027759,0.584312125909527,0.577440091205998,0.337395926073282,0.607107473070768
"89",0.883208446492444,0.86965376888823,0.867767203422142,0.792924310983983,0.992845013462959,0.234743021284758,0.5843712831615,0.577367080843412,0.337403205315113,0.607065879299311
"90",0.883176210797759,0.869642042170889,0.867759090992135,0.792924500978792,0.992845748449237,0.234795305907198,0.584353626280824,0.577357369106727,0.337390758763334,0.607131161209246
"91",0.883194752258329,0.869673679259297,0.86776117895901,0.79292053178397,0.992844503327709,0.23474700721937,0.584365259662043,0.577372396571011,0.337391751956039,0.607048806348839
"92",0.883171706483546,0.869644963749873,0.867758708825427,0.792928823767088,0.992845582562043,0.234796278561982,0.584345069028239,0.57736656405354,0.337385740615967,0.607134274126118
"93",0.883187133034513,0.869648497307304,0.867774151902057,0.792913758441911,0.992845548993127,0.234773834742186,0.584384955485302,0.577387256151858,0.337389274292862,0.607074363352346
"94",0.883166266481607,0.86961165447541,0.867858160662439,0.79291686598062,0.992845751855313,0.234844507742085,0.584315539861345,0.577460041469191,0.337355975501077,0.607108021611807
"95",0.883175763886218,0.869637188525679,0.867766657927769,0.792903960000168,0.99284593230615,0.234781843879649,0.584360612076089,0.577401859707284,0.337382304574203,0.607107465973261
"96",0.883193993205679,0.869669618310167,0.86776991361503,0.792906355331658,0.992845292755132,0.234749963751784,0.58437297856353,0.57734407250916,0.337406305053949,0.607094160520004
"97",0.883168475316515,0.869636316755449,0.867755958712192,0.792948881171551,0.992845462744677,0.234857342341003,0.584359968810651,0.577435015377969,0.337406200515099,0.607126536541407
"98",0.883196054614154,0.869671643857168,0.86776859073577,0.792904998033593,0.992845183364998,0.234750855209263,0.584378232408173,0.577352486729197,0.337408690574173,0.607094320274721
"99",0.883190583145575,0.869682764758185,0.867759730365719,0.792904876355398,0.992843398498177,0.23476269225556,0.584374113702327,0.577374466205815,0.337350200073802,0.607066610906467
"100",0.883191751915117,0.869668319515831,0.867767738690907,0.792916522290178,0.992844916660784,0.234751137399397,0.584384636857171,0.577350714025774,0.33739911671442,0.607105311988979
"101",0.883188131659985,0.869682689977802,0.867772525042517,0.792912219137547,0.992843770740668,0.234745953498423,0.58436032585992,0.577364852882687,0.337357003210791,0.607067080448525
"102",0.883192962166532,0.869656270540546,0.867772166237416,0.792915567392534,0.992845029528708,0.234768267958465,0.584396242722668,0.5773584739471,0.337399451993791,0.607085714518725
"103",0.883195901435316,0.869657178857101,0.86777390280854,0.792922204053806,0.992845024560129,0.234765134628786,0.584393973689024,0.577360929516344,0.337396212407204,0.607082402500308
"104",0.883163749202747,0.869630037287191,0.867803533621142,0.792909461206546,0.992844292923973,0.234833678657274,0.584328035174746,0.577452255800798,0.337446416238338,0.607103854250194
"105",0.883193743617928,0.869672974720292,0.867762823993667,0.792907947117447,0.992844233675841,0.234746690651646,0.584356412834988,0.577379323239454,0.337386653621374,0.607021037604409
"106",0.883193442497119,0.869650520593486,0.867773279302854,0.792915022317912,0.99284491038239,0.234767249730307,0.584391403209742,0.577361185087001,0.337401081654989,0.607091875174209
"107",0.883163793399505,0.869631719461026,0.867823807511317,0.792916695111847,0.992844973010136,0.23486186495445,0.58431191854492,0.577459861517639,0.337418692042266,0.607096250546824
"108",0.883164710422111,0.869606262577648,0.86785426143216,0.792921182386224,0.99284566143356,0.234844017876031,0.584313619040741,0.577472771874077,0.337346734294637,0.607078076262287
"109",0.883214338929969,0.869655056014659,0.867776773696752,0.792931132666871,0.992845486364899,0.234737135313363,0.584402525059134,0.577354770977696,0.337395765685143,0.607029231191885
"110",0.88315824031664,0.869594550039148,0.8678907130009,0.792934437373798,0.992846497284958,0.234836698536338,0.584305582676729,0.57746787241552,0.337344294838311,0.607084890172522
"111",0.883179210793134,0.869619970266426,0.867759893653332,0.792943297013618,0.992844995926927,0.234856130398174,0.584370684223021,0.577431506667024,0.337410552434903,0.607116265275388
"112",0.883170064201457,0.869626251672362,0.867782969632687,0.79293685304466,0.992844511321881,0.234846682736841,0.584338666938386,0.577410064920421,0.337404722714053,0.607116410386676
"113",0.883167986168298,0.869637021412844,0.867755181028759,0.792925559939204,0.992845997927407,0.234788378292596,0.584351584289972,0.577382031301798,0.337356438483989,0.607142880708105
"114",0.883157247564763,0.869623527993182,0.867840301679124,0.792934206827973,0.992845002985326,0.234855649000068,0.584307974802736,0.577436175902983,0.337397786426515,0.607104192369755
"115",0.88321610380003,0.869658446120602,0.867776526613664,0.792931179968123,0.99284542608062,0.234731051239274,0.584400238440385,0.577349640377279,0.337388294672086,0.607016726302558
"116",0.883180835091376,0.869645591630808,0.867762019663924,0.792930842476139,0.992845833145743,0.234788815032305,0.584349308706422,0.577386678449165,0.33738666357535,0.607113994509033
"117",0.883197731037766,0.869677785892118,0.867758893703327,0.792909025145173,0.992844655294619,0.234744830003865,0.584384614431035,0.577359782655367,0.337390366125373,0.607101725384243
"118",0.883180627967706,0.869642045832692,0.867766622952237,0.792914480315775,0.992846183348935,0.234786190045504,0.584340850837417,0.577380387777215,0.337374766442495,0.607101310214297
"119",0.883179423511466,0.869620592210682,0.867759414711498,0.792941346525076,0.99284495351273,0.234854448651031,0.584371962590137,0.577432979477843,0.337409525689359,0.60711355062964
"120",0.883190491157587,0.869686904412973,0.867764725979671,0.79289880740231,0.99284336237215,0.23476171026489,0.584367212659731,0.577358239929289,0.337357155834153,0.607061860719668
"121",0.883171800035793,0.869648103829618,0.867758668909766,0.792926859088585,0.992845852566192,0.234794742449592,0.584351688614402,0.577368228568393,0.337381594170994,0.607138720667951
"122",0.883219695169088,0.869655034677939,0.867771895602271,0.792927364634847,0.992845362731794,0.234734231377576,0.584400977865159,0.577355035076491,0.337383322172373,0.607027679764316
"123",0.883195612132016,0.86967113141318,0.867768966916901,0.792904175770252,0.992845171283977,0.234748889410945,0.584381820302347,0.577356061376152,0.337408672177934,0.607096974838401
"124",0.883184958684813,0.86967351531793,0.867766175472848,0.79290857259072,0.992844693131313,0.234761769984157,0.58435607111916,0.577384371112668,0.33737595043851,0.607079133965099
"125",0.883149409431342,0.869592317994883,0.867889400270228,0.792938201303059,0.992845833763731,0.234824386127467,0.58431495139944,0.577460038276036,0.337336212632871,0.607072583298276
"126",0.883188951418251,0.869643115649854,0.867767391102512,0.792913347779297,0.992846051673884,0.234772806135814,0.58438570127152,0.577383875702046,0.337402310438196,0.607085040899799
"127",0.883199890906654,0.869677668935543,0.867754005571986,0.792923358627437,0.992844322281995,0.234782863926269,0.584388077308822,0.577377139186024,0.337379804961926,0.607075734600022
"128",0.883209188318562,0.869682444006697,0.8677657050387,0.792930180287185,0.992845165454823,0.234768596734887,0.584380614754455,0.577349734356757,0.337403062628129,0.607069723548895
"129",0.88318839804598,0.869667376427192,0.867767376862708,0.792912269915393,0.992845299188732,0.234752148543486,0.584378335121459,0.577344170179957,0.337414460959615,0.607099809882197
"130",0.883186463351288,0.869677728989318,0.867765908376391,0.79290338856482,0.992844470559233,0.234764959521789,0.584359087877223,0.577387606360289,0.337370220828446,0.607075340910202
"131",0.883167649658286,0.869634312953158,0.867824985097449,0.792922096278599,0.99284499779572,0.234855205160549,0.584316912446909,0.577461115512791,0.337407160111279,0.607098627730049
"132",0.883214326198288,0.869653713995692,0.867776700290171,0.79293231577225,0.992845508040994,0.234737214797394,0.584403939011526,0.577353571025534,0.337395419161432,0.607035346504063
"133",0.883158665418533,0.869591612473002,0.867863675248082,0.792923430890673,0.99284566420175,0.2348484612684,0.58431655923149,0.577469242986987,0.337332034757134,0.607075056984867
"134",0.883167874642429,0.869637424741709,0.867755257299783,0.792924034591215,0.992846003127074,0.23478978674848,0.584353433788537,0.57738133699199,0.337356764615776,0.607141175043279
"135",0.883164083941905,0.86963179962132,0.867821969132902,0.792917855228261,0.992845050295248,0.2348614883527,0.584310661567421,0.577460089274093,0.337417620939379,0.607090840779759
"136",0.883190260951861,0.869647026139737,0.8677721345175,0.792902711615239,0.992844844401539,0.234763956694208,0.584399196235589,0.577384843533026,0.337391740846622,0.607088092344592
"137",0.88320828305836,0.869678641787317,0.867753205964243,0.792935512989356,0.992844086239627,0.234800386916825,0.58438473411463,0.577361718895674,0.337408705540515,0.60707162014435
"138",0.883186565785362,0.86964190285074,0.867766937219697,0.792920925138027,0.992845956898808,0.234787075677077,0.584348064052051,0.577385490147093,0.337388215660136,0.607117319840635
"139",0.883192579623684,0.869672386184891,0.867769663878931,0.792918351413911,0.992844784338799,0.234757825792969,0.584382832339464,0.577357074897057,0.337395434088372,0.607102024482484
"140",0.883170798729388,0.869628296478705,0.867784209725041,0.792938904722219,0.992844567572702,0.234840503209205,0.584347359983821,0.577408094137796,0.337414122202602,0.607116583537567
"141",0.883167527947598,0.869616678052122,0.867757033364908,0.792930267777623,0.992844880125209,0.234847727926325,0.584357392434568,0.577438086909002,0.337428724280488,0.607104591520733
"142",0.883168103048369,0.869635322153182,0.867759102952023,0.792943046240101,0.992845641597275,0.234840010810724,0.584364310162778,0.577441294722916,0.337401027445767,0.607131992937335
"143",0.883184874826532,0.869676407561904,0.867772397010417,0.792906974785427,0.992844435678266,0.234754588026298,0.584361617148152,0.577378922813498,0.337368882196055,0.607077901251928
"144",0.883160121085692,0.869592971900355,0.867885095803834,0.792932764064936,0.992846374465658,0.234839717063938,0.584308315839416,0.577464495969571,0.337334545240002,0.607082911823012
"145",0.883187483634021,0.869679183334118,0.867765501710952,0.792904735634747,0.992844232178817,0.2347583930612,0.584354885412602,0.577390282324461,0.337378522897337,0.607076464727585
"146",0.883161605371,0.869611543339053,0.867846769338192,0.792912132428227,0.992845796774848,0.234847121574418,0.584298878990711,0.577460962444763,0.33734633348576,0.607098981978619
"147",0.883200139219137,0.86967222093731,0.867757787848026,0.792905208725607,0.992844648860174,0.234746338034316,0.584372826256174,0.577358542590951,0.33738991916896,0.607096699313731
"148",0.883162972499721,0.869614764855434,0.867840774038786,0.79291163090517,0.99284530041002,0.23483805981188,0.584335325503309,0.577452077883388,0.337370027295572,0.607113057701617
"149",0.883160107714237,0.86959469820074,0.867891008710372,0.792932346038366,0.992846489381701,0.234832128629595,0.584306539903477,0.577471898720372,0.337342703039561,0.6070850973906
"150",0.883185288851079,0.869641717872398,0.867768472337663,0.792911395342601,0.992846403292597,0.234797718995591,0.584367104998297,0.577387981242306,0.337398112384013,0.607085470206342
"151",0.883160541682273,0.869620029869267,0.867832481425537,0.792926692374616,0.992845702845285,0.234852851428891,0.584324316103849,0.577445911063764,0.337393572004356,0.607112546246031
"152",0.883165910684008,0.869612190461182,0.867843439343587,0.792917914665026,0.992845732962408,0.23483209664989,0.584340475721567,0.577451065134473,0.337381913489781,0.607112090663358
"153",0.883172932705648,0.869643580829459,0.86775794533264,0.792928268985268,0.99284571875,0.234796541676027,0.584342871004498,0.57736661064761,0.337386326428265,0.607135363768633
"154",0.88316344237675,0.869616619784946,0.867838967886725,0.792914666001925,0.992845231736542,0.234838681351606,0.584334630472157,0.577451167931094,0.33737094049617,0.607119227980148
"155",0.883156795009335,0.869610430083251,0.867845505079557,0.792911902935352,0.99284615099636,0.234849000493591,0.584315769804489,0.577465978714914,0.337352581006422,0.607081252953165
"156",0.883170127494897,0.869635332389527,0.86775470243268,0.792946692946086,0.992845346835899,0.234853205758284,0.584361885270607,0.57743221879686,0.337407261169003,0.607126271305414
"157",0.883156453369509,0.869620746005179,0.867840232251873,0.792939173772137,0.992845245831253,0.234857792541519,0.584320228947515,0.577444423891719,0.337398045173833,0.607116875132658
"158",0.8832141677406,0.869654842884117,0.86777299459234,0.792934473162425,0.992845659801,0.234730781898898,0.584435423318679,0.577351857634826,0.33739486208255,0.607043856747795
"159",0.883150220976174,0.869589587981601,0.867886234676697,0.792936066630293,0.99284635269871,0.234827578389628,0.584309833232149,0.577464901614998,0.337334434489757,0.607077134885633
"160",0.883178024503273,0.869640219301027,0.867765762907038,0.79291345766999,0.99284592992525,0.234789683845545,0.584345333828661,0.577371296422303,0.337366393246665,0.607109118490101
"161",0.883169700208334,0.869623660400904,0.867782814357096,0.792928472654968,0.992844820346148,0.234831317844962,0.584352054681547,0.577421377903717,0.337414480342428,0.607130994085777
"162",0.883162460551618,0.869618518264723,0.867834411083512,0.792917654866452,0.99284553997655,0.234846366395928,0.584325332076726,0.577460860039583,0.337375068697222,0.607114934325211
"163",0.883187977802625,0.869668685911536,0.867765015726854,0.79291161638281,0.992845204320255,0.234754344308954,0.584383248660543,0.577350166213792,0.337414512177224,0.607109473705289
"164",0.883189962389729,0.869671390032477,0.867762855068653,0.792909638441826,0.992843342849436,0.234773754867216,0.584390208691545,0.577399545998272,0.337357690549182,0.607069976962484
"165",0.883173422432246,0.8696188029793,0.86775726855862,0.792937995854854,0.992844874566539,0.234846193892569,0.584360482665436,0.577444095765081,0.337416804742297,0.607107512338419
"166",0.883215876363149,0.869639810885594,0.867770592356818,0.792929688950673,0.992845548568173,0.23473292037495,0.584452206367654,0.577383176797192,0.337385305526003,0.607044209499157
"167",0.883172064061254,0.869618299464248,0.867757298539727,0.792936523590788,0.992844858329768,0.234846700446479,0.584360147687263,0.577444291531909,0.33741866124068,0.607106574080511
