date,region,param_a,param_c,param_b,param_d,latent_S,latent_E,latent_I,latent_R,latent_D,observed_I,observed_R,observed_D,data_I,data_R,data_D
2020-08-03,SE231,0.12188499575413757,0.2,0.01618752303485073,0.01940420586661992,0.9772514872834113,19.781399012721444,28.482981585370997,5.608267389067723,0.1109774033537395,29.425061812843357,6.500070686061498,1.080607066430307,60.0,,1.0
2020-08-10,SE231,0.12188499575413757,0.2,0.01618752303485073,0.01940420586661992,0.9629531505227918,23.289488750910103,48.69620016044744,40.19384676188494,0.7953630658066321,49.2370544295799,41.2476757461904,1.751637966558178,99.0,,1.0
2020-08-17,SE231,0.12188499575413757,0.2,0.01618752303485073,0.01940420586661992,0.9413246777483001,32.71510379481783,71.81746061275265,103.91016101130367,2.056192947144851,72.22003354242905,104.82014027463273,3.0246526900644217,91.0,,2.0
2020-08-24,SE231,0.12188499575413757,0.2,0.01618752303485073,0.01940420586661992,0.9102974019394814,53.92956418159831,121.30386037548304,215.11062260740385,4.256647672917678,122.17464661193759,215.96163956968954,5.316382908507601,99.0,,0.0
2020-08-31,SE231,0.006316432661137795,0.2,0.02150260281391518,0.0030780362631809056,0.8801187099907922,70.90449375121726,257.2984897173869,436.833855890961,7.433213834934577,257.34025835745285,435.8767375210267,8.34174168328565,76.0,,0.0
2020-09-07,SE231,0.006316432661137795,0.2,0.02150260281391518,0.0030780362631809056,0.8773958184578718,36.54969051964893,425.59233532764125,877.3468199303938,10.200101302784436,424.9532261286822,877.2168374050224,11.316602064643806,93.0,,1.0
2020-09-14,SE231,0.006316432661137795,0.2,0.02150260281391518,0.0030780362631809056,0.8747796606165568,19.055360001730463,425.7303287061522,1451.4162316014347,13.507893168452517,426.5061955851297,1453.9863611419162,14.466525035121391,79.0,,0.0
2020-09-21,SE231,0.006316432661137795,0.2,0.02150260281391518,0.0030780362631809056,0.8724331127010346,9.885635503009148,288.9271357311267,2040.7229812278508,16.500303086675213,289.81110286665034,2041.1897969605081,17.581063834975076,84.0,,1.0
2020-09-28,SE231,0.07035038619253602,0.2,0.009915031476423954,0.019955163541454213,0.8646560672683881,30.87234153045555,249.89595228779984,2604.17121741917,20.223694646134042,250.57146844842845,2603.9730269216498,21.457113931558588,107.0,,3.0
2020-10-05,SE231,0.07035038619253602,0.2,0.009915031476423954,0.019955163541454213,0.8427820287995405,64.8193439324391,264.6975523708405,3052.1114590214474,26.096861819828742,265.3239872650136,3053.1881038368792,27.27129295247084,156.0,,1.0
2020-10-12,SE231,0.07035038619253602,0.2,0.009915031476423954,0.019955163541454213,0.8187009119882216,91.44986662063579,352.8584564869738,3605.5659968505042,33.63256394497484,352.582356852552,3608.6532710581446,34.74125764268605,155.0,,1.0
2020-10-19,SE231,0.07035038619253602,0.2,0.009915031476423954,0.019955163541454213,0.7915317330573612,105.57951316684306,413.1226714272236,4248.291562674998,42.96448043698646,414.1146973270888,4245.865753213042,43.70421250160923,138.0,,0.0
2020-10-26,SE231,0.16675763266045096,0.2,0.0037093120322628445,0.002737375783944184,0.7483068978575698,204.3994783789363,586.8817711718643,4984.061301581261,52.83348911064785,588.2075307796467,4984.648777384492,53.96874478049333,195.0,,0.0
2020-11-02,SE231,0.16675763266045096,0.2,0.0037093120322628445,0.002737375783944184,0.6515334163625434,433.21034887309145,1062.22536032219,5711.599712239573,58.65709051873118,1061.445478856691,5711.5162493374255,59.30499756470573,467.0,,0.0
2020-11-09,SE231,0.16675763266045096,0.2,0.0037093120322628445,0.002737375783944184,0.5167589708517525,810.3036236216708,2254.5868017949892,6817.262270151853,66.63615380261069,2252.1756013574623,6817.008094956411,67.64834026810748,557.0,,2.0
2020-11-16,SE231,0.16675763266045096,0.2,0.0037093120322628445,0.002737375783944184,0.35904423811983066,958.0271160268459,3358.4044944057223,8290.776716263048,75.57770162326527,3354.6910623725735,8294.698393166085,76.54944308479695,986.0,,8.0
2020-11-23,SE231,0.2509316375984726,0.2,0.0130416268090786,0.014092324426364903,0.19811560008962883,862.6668667196395,3657.4841826740058,11027.381274262985,101.97056092884014,3652.7706979933746,11027.159941692322,103.1761114448676,539.0,,8.0
2020-11-30,SE231,0.2509316375984726,0.2,0.0130416268090786,0.014092324426364903,0.07966766130488728,916.2310691351033,5704.1135993633725,17486.588313836717,188.61146426932336,5699.78208478302,17484.999644806423,189.93824880037934,778.0,,8.0
2020-12-07,SE231,0.2509316375984726,0.2,0.0130416268090786,0.014092324426364903,0.03098840758579868,365.2633838269342,4299.353562248047,24657.402812956738,286.7291604671678,4295.234136305971,24653.58862108325,288.1981372469066,1064.0,,6.0
2020-12-14,SE231,0.2509316375984726,0.2,0.0130416268090786,0.014092324426364903,0.012810205319226602,182.366764660486,4378.358133381234,32473.3813863807,393.49631979725757,4374.259346240649,32468.90194905587,395.43093483208617,1194.0,,5.0
2020-12-21,SE231,0.48156109337656133,0.2,0.002331000711173522,0.0658403478182535,0.004934644997450897,92.55857732550164,3884.671679615413,39383.27218464523,500.7010946050408,3883.1836350125495,39382.23203032909,502.5152791760299,1198.0,,9.0
2020-12-28,SE231,0.48156109337656133,0.2,0.002331000711173522,0.0658403478182535,0.001770218782553072,33.303970149456106,2193.530685551297,42613.425658616194,582.2138925989432,2193.601980251607,42601.18208008655,583.300090651595,1118.0,,12.0
2021-01-04,SE231,0.48156109337656133,0.2,0.002331000711173522,0.0658403478182535,0.0009238563690251443,12.713357918867146,1482.1669242336143,45842.211859174065,653.1943948374835,1481.235246744734,45841.550765560096,654.3244335133032,2026.0,,7.0
