"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29"
"1",0.568510398890511,0.568510398890511,0.568510398890511,0.568510398890511,0.568510398890511,0.568510398890511,6.78968650017228,6.78968650017228,6.78968650017228,6.78968650017228,6.78968650017228,6.78968650017228,6.78968650017228,2.46544070038288,2.46544070038288,2.46544070038288,2.46544070038288,2.46544070038288,2.46544070038288,2.46544070038288,5.57236868702949,5.57236868702949,5.57236868702949,5.57236868702949,5.57236868702949,5.57236868702949,5.57236868702949,1.37232929560404,1.37232929560404
"2",1.05611313683263,1.05611313683263,1.05611313683263,1.05611313683263,1.05611313683263,1.05611313683263,0.826717453005138,0.826717453005138,0.826717453005138,0.826717453005138,0.826717453005138,0.826717453005138,0.826717453005138,1.21861735720452,1.21861735720452,1.21861735720452,1.21861735720452,1.21861735720452,1.21861735720452,1.21861735720452,8.55008581977488,8.55008581977488,8.55008581977488,8.55008581977488,8.55008581977488,8.55008581977488,8.55008581977488,1.65698945858736,1.65698945858736
"3",0.564773293945911,0.564773293945911,0.564773293945911,0.564773293945911,0.564773293945911,0.564773293945911,3.48782872343289,3.48782872343289,3.48782872343289,3.48782872343289,3.48782872343289,3.48782872343289,3.48782872343289,2.64331405512963,2.64331405512963,2.64331405512963,2.64331405512963,2.64331405512963,2.64331405512963,2.64331405512963,1.88316124005003,1.88316124005003,1.88316124005003,1.88316124005003,1.88316124005003,1.88316124005003,1.88316124005003,1.10811894634728,1.10811894634728
"4",1.04193286122775,1.04193286122775,1.04193286122775,1.04193286122775,1.04193286122775,1.04193286122775,1.13071956502948,1.13071956502948,1.13071956502948,1.13071956502948,1.13071956502948,1.13071956502948,1.13071956502948,0.45079790612865,0.45079790612865,0.45079790612865,0.45079790612865,0.45079790612865,0.45079790612865,0.45079790612865,2.13090510776716,2.13090510776716,2.13090510776716,2.13090510776716,2.13090510776716,2.13090510776716,2.13090510776716,5.04225947069695,5.04225947069695
"5",0.204227731731178,0.204227731731178,0.204227731731178,0.204227731731178,0.204227731731178,0.204227731731178,1.06131180272935,1.06131180272935,1.06131180272935,1.06131180272935,1.06131180272935,1.06131180272935,1.06131180272935,1.01912950835971,1.01912950835971,1.01912950835971,1.01912950835971,1.01912950835971,1.01912950835971,1.01912950835971,0.816369029097262,0.816369029097262,0.816369029097262,0.816369029097262,0.816369029097262,0.816369029097262,0.816369029097262,1.05245234097165,1.05245234097165
"6",0.776123085082483,0.776123085082483,0.776123085082483,0.776123085082483,0.776123085082483,0.776123085082483,3.51439993244717,3.51439993244717,3.51439993244717,3.51439993244717,3.51439993244717,3.51439993244717,3.51439993244717,1.18568551458497,1.18568551458497,1.18568551458497,1.18568551458497,1.18568551458497,1.18568551458497,1.18568551458497,2.50320124756844,2.50320124756844,2.50320124756844,2.50320124756844,2.50320124756844,2.50320124756844,2.50320124756844,2.92005728539863,2.92005728539863
"7",0.651590410274747,0.651590410274747,0.651590410274747,0.651590410274747,0.651590410274747,0.651590410274747,4.88115243573931,4.88115243573931,4.88115243573931,4.88115243573931,4.88115243573931,4.88115243573931,4.88115243573931,0.750010207556222,0.750010207556222,0.750010207556222,0.750010207556222,0.750010207556222,0.750010207556222,0.750010207556222,1.58780824284077,1.58780824284077,1.58780824284077,1.58780824284077,1.58780824284077,1.58780824284077,1.58780824284077,0.509820726520078,0.509820726520078
"8",0.557777277052303,0.557777277052303,0.557777277052303,0.557777277052303,0.557777277052303,0.557777277052303,2.0268698241162,2.0268698241162,2.0268698241162,2.0268698241162,2.0268698241162,2.0268698241162,2.0268698241162,1.40998211467919,1.40998211467919,1.40998211467919,1.40998211467919,1.40998211467919,1.40998211467919,1.40998211467919,1.96152908619721,1.96152908619721,1.96152908619721,1.96152908619721,1.96152908619721,1.96152908619721,1.96152908619721,3.83760884893024,3.83760884893024
"9",0.903043538702947,0.903043538702947,0.903043538702947,0.903043538702947,0.903043538702947,0.903043538702947,3.27814793453821,3.27814793453821,3.27814793453821,3.27814793453821,3.27814793453821,3.27814793453821,3.27814793453821,3.82697348769599,3.82697348769599,3.82697348769599,3.82697348769599,3.82697348769599,3.82697348769599,3.82697348769599,5.98800044780025,5.98800044780025,5.98800044780025,5.98800044780025,5.98800044780025,5.98800044780025,5.98800044780025,2.12695360285354,2.12695360285354
"10",0.605937843499451,0.605937843499451,0.605937843499451,0.605937843499451,0.605937843499451,0.605937843499451,5.41278217004572,5.41278217004572,5.41278217004572,5.41278217004572,5.41278217004572,5.41278217004572,5.41278217004572,1.34040600076109,1.34040600076109,1.34040600076109,1.34040600076109,1.34040600076109,1.34040600076109,1.34040600076109,5.27660163809417,5.27660163809417,5.27660163809417,5.27660163809417,5.27660163809417,5.27660163809417,5.27660163809417,2.33408123447319,2.33408123447319
