"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
"1",0.45433875174761,0.148331565915638,0.800063463297322,0.310420202134424,0.172414055559096,0.718346638681971,0.158045390708655,0.794523644534806,0.609430091750224,0.806308487717096,0.212517027965532
"2",0.454338563139384,0.148331863092588,0.800062834096388,0.310420647714307,0.17241350526156,0.718347552022729,0.158046110557606,0.79452350028445,0.609430946451775,0.806307822050989,0.212516592713591
"3",0.454339110469054,0.148331466824669,0.800062522599352,0.310422671549037,0.172413289563984,0.718348679217795,0.158045888826606,0.794525405975953,0.609429289783132,0.806309029247187,0.212516434774623
"4",0.454336006819905,0.148332998755058,0.800063037099493,0.310417805736047,0.17241387032963,0.718347290263558,0.158045015846051,0.794524640518603,0.609429558002968,0.806307288607144,0.212517420381542
"5",0.454335774490679,0.148332885890687,0.800063006525236,0.310418904072162,0.172414527386189,0.718347382842211,0.158046014160601,0.794524375663516,0.609430095120408,0.80630755888082,0.212517409068318
"6",0.454338711782718,0.14833171942141,0.800063408165961,0.310420052858522,0.172413308101541,0.718347675386667,0.158046085618369,0.794523043167047,0.60943149839522,0.806307906535597,0.212516436941797
"7",0.454334060623397,0.148332403153558,0.800062639976292,0.310416899161741,0.172414816702699,0.718348476253427,0.158045248966401,0.794525109906353,0.609428657191382,0.806307523257514,0.21251759617344
"8",0.454334180577706,0.148332448227078,0.800062907557467,0.310416645648191,0.172414287971962,0.718348113596476,0.158044932741774,0.794524731755508,0.609428799715498,0.806307708585166,0.212517317933294
"9",0.454334722458106,0.148333065727807,0.800062713446923,0.310417155463188,0.172414965477418,0.718348139390517,0.158045332597197,0.794524764242221,0.609429399059134,0.806308060673753,0.212517221929201
"10",0.454338482958339,0.148331375362764,0.8000632996958,0.310420113942024,0.172413872362732,0.718347144949467,0.158045556830711,0.7945238263453,0.609430369121814,0.806308315550109,0.212517076163863
"11",0.454334470419242,0.148332580544534,0.800062828565328,0.310416531534204,0.172414078297692,0.718348494106756,0.158044757038561,0.794524780620867,0.60942879665485,0.806307494839372,0.212516892067649
"12",0.454334317234917,0.148332997174566,0.800062567901688,0.310417643464581,0.172414626427853,0.718347900935463,0.158045336092728,0.794525110007845,0.609429161793515,0.80630800376195,0.212517644289386
"13",0.454335279076099,0.148332577109365,0.800063179399947,0.310417301088743,0.172414402500542,0.718348013926669,0.158044970450158,0.794524531583473,0.609428602214117,0.806307430061429,0.212516513202569
"14",0.454335257852138,0.148332574889378,0.800063109535785,0.310417459775835,0.172414545012234,0.718347887824258,0.15804501471989,0.794524528719902,0.609428593724118,0.806307228827914,0.2125168271531
"15",0.454336686204404,0.148333343315384,0.800062533250451,0.310417618316674,0.172413853517397,0.718347521747032,0.158045322705939,0.794524508926968,0.609429381686092,0.80630775209656,0.212517155406525
"16",0.454339611347958,0.148331179599401,0.800062068321623,0.310420990615961,0.172412351127322,0.718348897149037,0.158045073576684,0.794525080278235,0.609429275748767,0.806308762277073,0.212515474671259
"17",0.45433675514793,0.148333142865045,0.80006273606225,0.310417493481171,0.172414100810606,0.718347356496362,0.15804511641291,0.794524266935025,0.60942903222597,0.806307738793565,0.212517354240997
"18",0.454339789318249,0.148331458475672,0.800062060064954,0.310421045945609,0.172412574326668,0.718348992855167,0.158045121577437,0.794525203754555,0.609429047055378,0.806308877662455,0.212515628567251
"19",0.45433841173437,0.14833129607794,0.800063218634116,0.310419964068379,0.172413865577862,0.718346974550342,0.158045530248233,0.794523711919491,0.609430492941199,0.806308329979598,0.212517125252395
"20",0.45433868148386,0.148331776199333,0.800062005714006,0.310421808725348,0.172412372566743,0.71834885701572,0.15804573160694,0.794524735741317,0.609429129388231,0.8063082090535,0.212515572830983
"21",0.454336178011802,0.14833256713811,0.800062837571072,0.310417902378649,0.172414048480507,0.718347836772161,0.158045076533249,0.794524998705072,0.609429445128789,0.806306880200989,0.212517350755001
"22",0.454337655525008,0.148331065903406,0.800063065163764,0.310419745342485,0.172414043777758,0.718346760292032,0.158045467695663,0.794523673415713,0.609430398976592,0.806308563391479,0.212517034035242
"23",0.454339123859304,0.148331741141994,0.800062450525953,0.310421601552117,0.172413269102222,0.718348605298354,0.158046031345898,0.794525085461395,0.609429243335488,0.806308897663633,0.212516973968727
"24",0.454339343563381,0.148332503205376,0.800063624257347,0.31042048308862,0.172412823498699,0.718346965262758,0.158045503800928,0.79452486473694,0.609430657006332,0.806307984503483,0.212517471537526
"25",0.454338326687633,0.148331591948833,0.800061920874267,0.310420976373366,0.172411978313325,0.718348795451385,0.158045613624582,0.794524766905782,0.60942929230625,0.806308627730608,0.212515123452706
"26",0.454339796170027,0.148331539705327,0.800062955493571,0.310420863588773,0.172413034384983,0.718348487736392,0.158045794070292,0.79452566587207,0.609429717584787,0.806308716801281,0.212517269680655
"27",0.454336214033621,0.14833271635649,0.800063130735059,0.310417918923465,0.172413765812092,0.718347662977631,0.158045063711248,0.794524792331007,0.609429237369478,0.806306678984566,0.212517308690184
"28",0.454339510150657,0.1483311874911,0.800063869490214,0.310420841266043,0.172412373025442,0.718348116784869,0.158045762474043,0.794525285113049,0.609429907956166,0.806308605396192,0.212516860498658
"29",0.454337691846975,0.148331281054495,0.800063074579546,0.310420082379181,0.172413784987626,0.718346697445489,0.158045418873322,0.794523507349735,0.609430313432551,0.806308582661234,0.212516882370542
"30",0.454339252965561,0.148332896732282,0.800063662640827,0.310419844949869,0.172412761066281,0.718347204817171,0.158046212275274,0.794524532738127,0.609431035057576,0.806308130026863,0.212516972694157
"31",0.454339116668142,0.148331139121988,0.80006387142573,0.310421001964615,0.172412358002527,0.718347790724727,0.15804559487365,0.794525131721067,0.609429774284849,0.806308802070925,0.212517027940107
"32",0.454334319443984,0.148332990719093,0.800062582737771,0.310417639845934,0.172414627054167,0.718347893350274,0.158045332212363,0.794525101958622,0.609429177307701,0.806308000750109,0.212517630970577
"33",0.45433883969158,0.148332798411292,0.800063858600896,0.310419735638643,0.172412894218258,0.718346957198054,0.158045965057517,0.794524574070894,0.609431098605301,0.806308008226259,0.212517237602175
"34",0.454334990435208,0.148332842695634,0.800062439541032,0.310417802431901,0.172415040229564,0.718348045814201,0.158045622611069,0.794524029200192,0.609429995715061,0.806307850811357,0.212517075679641
"35",0.454339872128796,0.148330954466868,0.800061776590286,0.310420815175033,0.172412418075308,0.718348849290305,0.15804513460062,0.794525301550137,0.609429443321639,0.806308637171894,0.212515376487306
"36",0.454333812364582,0.148332312911379,0.800062991665558,0.310416895944151,0.172414298992918,0.718348200724172,0.158044996739609,0.794524915943045,0.60942871021749,0.806307750235864,0.212517249991813
"37",0.454339044931429,0.148331447696326,0.800064003682806,0.310420604128995,0.17241257608919,0.718347735902521,0.158045914345582,0.794525014010572,0.609429973743082,0.806308497372786,0.212516934048484
"38",0.454338443297817,0.148331807749206,0.80006293694631,0.310421847898512,0.172412596593199,0.718348553332193,0.158045864212552,0.794524595899625,0.609429248340536,0.806308293087134,0.212516032432853
"39",0.454338049001306,0.148332240111731,0.800062450232993,0.310417977216206,0.172414496076792,0.718346556899318,0.158045376864963,0.794524171986014,0.609430401878997,0.806308247997069,0.212516557022804
"40",0.4543390898646,0.148331561028221,0.800063244415916,0.310421800913612,0.172413030341544,0.718348763911605,0.158045888094803,0.794524857410149,0.609429012334088,0.806308414690785,0.212516049676234
"41",0.454339408630124,0.148331206934193,0.80006369678448,0.310420594972392,0.172412856180058,0.718347665846834,0.158045492491879,0.794525121069602,0.609430663808237,0.806308453481787,0.212517609462986
"42",0.454336209193992,0.148332780413738,0.800063153702471,0.310417849997784,0.172413806254662,0.71834760931089,0.158045094490465,0.794524907111487,0.609429260110568,0.806306718348617,0.212517281091876
"43",0.45433949431117,0.148331277780012,0.800063777774293,0.310420453599429,0.172412576397756,0.7183474737094,0.158045817070908,0.794525117430167,0.609430152140125,0.806308411198282,0.212517007065887
"44",0.454338891140734,0.148332112371096,0.800062212092333,0.310420620019225,0.172412219734459,0.718348804637267,0.158045412317746,0.794524769803213,0.609429351866299,0.806308627115926,0.21251507028345
"45",0.454337426842269,0.148332560059232,0.800062473252407,0.310417584712065,0.172414216014081,0.718346889638526,0.158045405985326,0.794524669597107,0.609430376937551,0.806308099110959,0.212516797491091
"46",0.454339101303835,0.148331602792215,0.800063933341353,0.310420561344771,0.172412418705105,0.71834766303999,0.158045692657478,0.7945250597188,0.609430103654393,0.806308266630996,0.212516966835597
"47",0.454339386207762,0.148331663858048,0.800063632466232,0.310420694205079,0.172413012968638,0.718347506715773,0.158045481994862,0.794524639762557,0.609430091594918,0.8063087607977,0.212517679651798
"48",0.454334283235503,0.148332878829437,0.800062752606013,0.310417389206134,0.172415203381251,0.718347875291871,0.158045481574243,0.794524493326887,0.609429433692627,0.806307865449165,0.212517278915078
"49",0.454335342619605,0.148332539211444,0.800063227930483,0.310417309943369,0.172414527909992,0.718347946618572,0.15804497670918,0.79452450687947,0.609428591550447,0.806307404512835,0.212516515786508
