"","draw","date","a","c","b","d","r0","recovery_time"
"1",1,2020-04-01,0.416192902142581,0.265431946021957,0.0426651335608364,1.36709761149116e-05,0.835092507644889,3.76744402844893
"2",1,2020-04-08,0.532990410535111,0.120784260154464,0.133558083990088,6.86051425212524e-06,0.840958549670396,8.27922445127503
"3",2,2020-04-01,0.412727478572943,0.281907077264508,0.0454717202233319,1.54419939522754e-05,1.46405504458367,3.54726816262835
"4",2,2020-04-08,0.591941997850299,0.110272331479058,0.1423007738237,4.87645573736595e-06,1.53434722112048,9.06845794033034
"5",3,2020-04-01,0.421477919440472,0.274695266911411,0.0407853853035223,1.65635764551871e-05,5.36800111062055,3.64039763496361
"6",3,2020-04-08,0.484487593542035,0.119041752566741,0.132679954209673,5.25118330185577e-06,4.06989634389333,8.40041395929
"7",4,2020-04-01,0.407337490195218,0.272445264526605,0.0401526315213977,1.45256108968213e-05,2.62513203158838,3.67046203477817
"8",4,2020-04-08,0.582816696460941,0.118665488299784,0.135071618725199,6.9183817424259e-06,2.57392005818066,8.42704997322985
"9",5,2020-04-01,0.421651126770638,0.273501783154871,0.0387444578706488,1.6549488061105e-05,1.11711712447394,3.65628329170251
"10",5,2020-04-08,0.480840719802016,0.116063358493954,0.133194872449495,5.2753600777353e-06,1.03683406046054,8.61598365734081
"11",6,2020-04-01,0.410619279882124,0.272145025738073,0.0353728880815292,1.2798929027412e-05,NA,3.67451140173495
"12",6,2020-04-08,0.550407517157013,0.128114907644256,0.133813655856597,6.40440511377315e-06,NA,7.80549288437814
"13",7,2020-04-01,0.413400421574562,0.250364989644385,0.0348313861209364,1.55712738256272e-05,NA,3.99416867917669
"14",7,2020-04-08,0.509168138118117,0.0967772490287099,0.125234803238096,4.1459866700569e-06,NA,10.3330070862351
"15",8,2020-04-01,0.410231518835327,0.276839629294817,0.0449437878327955,1.63422355035594e-05,NA,3.61219960649153
"16",8,2020-04-08,0.589276679557789,0.117949436847542,0.139653329558515,5.07586481250291e-06,NA,8.47820919478036
"17",9,2020-04-01,0.423124482495585,0.271243415278489,0.0384050419598243,1.48615527370057e-05,NA,3.68672544169704
"18",9,2020-04-08,0.520315256801461,0.118068922842334,0.123521264332979,4.74547683274482e-06,NA,8.4696292294914
"19",10,2020-04-01,0.402665291994329,0.26731298988536,0.0414035627020059,1.69124499999561e-05,NA,3.74093305540019
"20",10,2020-04-08,0.587172449956821,0.120328246919866,0.141067980213417,4.43917429843009e-06,NA,8.31060059128065
"21",11,2020-04-01,0.412899974751694,0.270845731179915,0.0376534001572495,1.34684244024289e-05,NA,3.69213867851485
"22",11,2020-04-08,0.53664553901843,0.124069035820924,0.135080333645622,6.67462632598993e-06,NA,8.06002878464661
"23",12,2020-04-01,0.414733415658461,0.241243160342076,0.0395824235878284,1.3901774231931e-05,NA,4.14519524027968
"24",12,2020-04-08,0.508450996923009,0.110790368678486,0.11575243692036,5.22424111871571e-06,NA,9.02605535055128
"25",13,2020-04-01,0.411665536131902,0.274512030356184,0.0456025499901458,1.40771114899601e-05,NA,3.64282759740068
"26",13,2020-04-08,0.532929739157468,0.115786749206434,0.136865122553756,6.59779965729754e-06,NA,8.6365668511612
"27",14,2020-04-01,0.423648502510698,0.271463331445802,0.0399058412920835,1.52807960934755e-05,NA,3.68373877486158
"28",14,2020-04-08,0.519534448704472,0.121852789717518,0.124457937511599,4.52907817933652e-06,NA,8.20662376559634
"29",15,2020-04-01,0.411029462099748,0.26306146500917,0.0368258928504681,1.42446042162142e-05,NA,3.80139295569247
"30",15,2020-04-08,0.532714975663515,0.124417269801678,0.132916363245692,5.75211575808267e-06,NA,8.03746940914236
"31",16,2020-04-01,0.415451884097046,0.244859759640877,0.0363465783284335,1.48897372296184e-05,NA,4.08397035701843
"32",16,2020-04-08,0.50674304279578,0.112393487607406,0.113968181591141,5.07322196466851e-06,NA,8.89731265830125
"33",17,2020-04-01,0.409735989630044,0.243662044832538,0.0414166697233981,1.52930753782718e-05,NA,4.10404501319552
"34",17,2020-04-08,0.51199516040973,0.118674460994338,0.119912004786892,5.30856727933513e-06,NA,8.42641282396652
"35",18,2020-04-01,0.420021439788293,0.259720756585121,0.0356694616620614,1.43019877578286e-05,NA,3.85028910722527
"36",18,2020-04-08,0.522297606351467,0.105024377216411,0.126864572100647,4.6805373753488e-06,NA,9.52159895163599
"37",19,2020-04-01,0.415179681234206,0.267364078683748,0.04347332625046,1.43721490048671e-05,NA,3.74021822573575
"38",19,2020-04-08,0.52859756433927,0.119107423365475,0.134532002671474,7.10834860595014e-06,NA,8.39578232610697
"39",20,2020-04-01,0.410081929392181,0.277502817185059,0.0405743215401458,1.29284175269841e-05,NA,3.60356702012553
"40",20,2020-04-08,0.588631832773759,0.113329956126848,0.133197937708215,5.9123238057401e-06,NA,8.82379235090073
"41",21,2020-04-01,0.411228779616445,0.24472806855655,0.0395065557048022,1.39591442198377e-05,NA,4.08616799003963
"42",21,2020-04-08,0.501916333341025,0.115232673890652,0.116729316557683,4.89650379493276e-06,NA,8.6780942091905
"43",22,2020-04-01,0.408953497928998,0.2426307598458,0.041820417999837,1.50412579110332e-05,NA,4.12148896799207
"44",22,2020-04-08,0.51442913244295,0.11675110723731,0.117409186614991,5.06124131863613e-06,NA,8.56522926131558
"45",23,2020-04-01,0.41162101282729,0.266309840936284,0.0377251789529803,1.39304240945719e-05,NA,3.75502458521334
"46",23,2020-04-08,0.536172186369845,0.124868488198685,0.13381098666083,5.82123063554556e-06,NA,8.00842561983172
"47",24,2020-04-01,0.406491869870521,0.279072835119935,0.0408950506464673,1.35004151035778e-05,NA,3.58329394392772
"48",24,2020-04-08,0.5845077453588,0.111770566692978,0.132996565031437,5.62823225574957e-06,NA,8.9468992561064
"49",25,2020-04-01,0.412030438050705,0.269247668065811,0.0372541073126225,1.34352816897019e-05,NA,3.71405259396926
"50",25,2020-04-08,0.544537035482463,0.119892642734051,0.138551986234552,6.48909990103083e-06,NA,8.34079537489409
"51",26,2020-04-01,0.405481175199966,0.278251654955593,0.0452228252185274,1.45452586118742e-05,NA,3.59386901098429
"52",26,2020-04-08,0.590006676278236,0.115141943683757,0.13891581754922,5.26017167372504e-06,NA,8.68493242346634
"53",27,2020-04-01,0.416140739058876,0.248332146139884,0.0357508007018969,1.50869516981785e-05,NA,4.02686488859444
"54",27,2020-04-08,0.5130488496249,0.112294401709015,0.115807328603735,4.41167980191504e-06,NA,8.90516343451622
"55",28,2020-04-01,0.40759778880722,0.279084633028981,0.0437714812866698,1.68286768507643e-05,NA,3.58314246523261
"56",28,2020-04-08,0.579699493433458,0.117413910982186,0.14210403600666,4.49829584525799e-06,NA,8.51687838037967
"57",29,2020-04-01,0.412779377552884,0.253083164921385,0.0399246090854483,1.58355800908152e-05,NA,3.95127032772263
"58",29,2020-04-08,0.51679337334065,0.11939410393735,0.114617770629573,4.66951516181392e-06,NA,8.37562297485588
"59",30,2020-04-01,0.410753451496484,0.247025818861624,0.0403868513502209,1.43492879733431e-05,NA,4.04815984259591
"60",30,2020-04-08,0.504712271666264,0.123055358181631,0.121570593413674,5.40083830598819e-06,NA,8.12642386952371
"61",31,2020-04-01,0.410919266366283,0.270781441785288,0.0418235874446613,1.37269937929323e-05,NA,3.6930152724164
"62",31,2020-04-08,0.583129664101737,0.113815488520076,0.136296920763636,5.9608896351239e-06,NA,8.78615040011543
"63",32,2020-04-01,0.413664119581443,0.250576896542094,0.0344724340684004,1.5573407796394e-05,NA,3.99079090610419
"64",32,2020-04-08,0.50936014847734,0.0969954948512003,0.125479301860218,4.31421618850447e-06,NA,10.3097571854661
"65",33,2020-04-01,0.413166584317133,0.272848143548143,0.0362776498256942,1.30689247445386e-05,NA,3.66504234551831
"66",33,2020-04-08,0.541365488327935,0.126213164576462,0.135789169812696,6.26562530134724e-06,NA,7.92310376937093
"67",34,2020-04-01,0.416348597680016,0.266823749323118,0.0476538012617334,1.50829186481678e-05,NA,3.74779232559625
"68",34,2020-04-08,0.518536030542938,0.12177405744502,0.134134040153884,5.240986541392e-06,NA,8.21192970802906
