"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40"
"1",0.901044107435968,0.607836173481797,0.758660161908382,0.210042550623357,0.438282472219609,0.715199206477,0.394207268369369,0.687452658983551,0.528156686879553,0.367143293656691,0.268224387713553,0.557948218073341,0.508577652089455,0.221783623872342,0.527881532599242,0.471577634364665,0.703903451412561,0.557310924100237,0.324896936093321,0.302925971006543,0.313860983644106,0.872921559291858,0.798769011630441,0.672679188049703,0.313632296449847,0.362501295745539,0.218045245911336,0.491831282404848,0.297565981758785,0.250458729739348,0.133332539493664,0.32742977592333,0.126916897868473,0.407892063715878,0.842624174068597,0.36008925607493,0.764324989488597,0.592803582844724,0.744250540509641,0.478818291817804
"2",0.901044129052101,0.607836184777099,0.758660204273728,0.21004252481191,0.438282458841551,0.715199198756166,0.394207304356302,0.687452636102346,0.528156746958742,0.367143345711535,0.268224440720731,0.55794823972617,0.508577513422961,0.221783701086129,0.527881562124395,0.471577603677881,0.703903507981879,0.557310920683127,0.324896869381906,0.302926074253339,0.313861025453964,0.872921574539196,0.798769037280408,0.672679171867204,0.313632300021978,0.36250135776903,0.218045223424501,0.491831252028262,0.297565883498237,0.250458743469048,0.133332528974561,0.327429787313889,0.126916911646515,0.407892009255368,0.84262418855408,0.360089263447298,0.764324990562939,0.592803543107029,0.744250579679269,0.478818277146956
"3",0.901044062859392,0.607836162560788,0.758660036188657,0.210042444732457,0.438282426715745,0.715199231717577,0.394207158277318,0.687452556028155,0.528156461539539,0.367143416794884,0.268224257442258,0.557948214149854,0.508577403241465,0.221783787539184,0.527881569456228,0.471577582917221,0.703903244469379,0.557310893925509,0.324897003056826,0.30292597248339,0.313860986433178,0.872921567002169,0.798768979090785,0.672679105583997,0.313632464836186,0.362501391857764,0.218045198854315,0.491831226833585,0.297565950562529,0.250458706333903,0.133332540818738,0.327429737910473,0.126916869203481,0.407891949249556,0.842624160209787,0.36008937953962,0.764325078649978,0.59280356651284,0.744250601585331,0.478818400350693
"4",0.901044017747885,0.607836154755993,0.758659947157288,0.210042513459132,0.438282347835564,0.715199219647637,0.394207073034498,0.687452639736127,0.528156477948561,0.367143343196884,0.268224208447235,0.557948067283107,0.508577276097217,0.221783910579,0.527881523933272,0.471577363922642,0.703903189068548,0.557311018337495,0.324896995528287,0.302926071117856,0.313860955230054,0.872921553985863,0.79876898608072,0.672679137585759,0.313632544116382,0.362501421338104,0.218045266633835,0.491831358689731,0.297565880470689,0.250458760390531,0.133332592583466,0.327429831611196,0.126916957118842,0.407891733051278,0.842624079899813,0.360089444542367,0.764325101002549,0.59280358136806,0.744250612917494,0.478818460824815
"5",0.901043995835156,0.607836096577573,0.758659830631215,0.210042572278573,0.438282442168146,0.715199244990634,0.394207187915148,0.687452718146643,0.52815648536006,0.367143323964397,0.268224252534384,0.557947909081996,0.508577199275379,0.221783953747261,0.527881495894897,0.471577374769504,0.703903337377872,0.557311098547844,0.324897019820189,0.302926141472274,0.313860985104589,0.87292156476067,0.798768908783852,0.672679064419816,0.313632499878596,0.362501423719294,0.218045314896818,0.491831291418486,0.297565859830674,0.250458836412082,0.133332621422893,0.327429667135905,0.126916986227565,0.407891725053228,0.842624068440366,0.360089509955756,0.764325107784015,0.592803477178169,0.744250554423648,0.478818536964249
"6",0.901044116069232,0.607836092351016,0.758660113851307,0.210042555332626,0.438282550780569,0.715199105309735,0.394207308682884,0.687452597710284,0.528156735922244,0.367143325009931,0.268224537938898,0.557948242120636,0.508577464433442,0.221783841003866,0.527881556383198,0.471577632084373,0.703903459654559,0.557310864262111,0.324896846760452,0.302926150868653,0.313861019379254,0.872921612348176,0.798769026418902,0.672679225271222,0.313632321951917,0.362501429892316,0.21804528019638,0.491831181405396,0.297565846601308,0.2504587428084,0.133332500024641,0.327429971749863,0.126916916270024,0.407892013378267,0.842624168474505,0.360089153960054,0.764324980863468,0.592803539980668,0.744250595823148,0.478818350692693
"7",0.901044102840811,0.607836162618486,0.758660159537136,0.210042559353886,0.438282457958049,0.715199213316778,0.394207272055084,0.687452636741573,0.528156680819492,0.36714329721872,0.268224385137229,0.557948223940371,0.508577641252924,0.221783623638284,0.527881524512034,0.47157762563242,0.703903449985322,0.557310928902459,0.324896923183802,0.302925975131553,0.313860989969109,0.872921559737418,0.798769013552548,0.672679184470692,0.313632289192535,0.362501313215441,0.218045240838357,0.491831274194812,0.297565981863705,0.250458734943012,0.133332546399194,0.327429779426297,0.126916883500981,0.407892061025541,0.842624174462576,0.360089256846577,0.764324991777994,0.592803599993814,0.744250533818989,0.478818278683494
"8",0.901044015261644,0.607836079926518,0.758659701282219,0.210042534120589,0.438282302125878,0.715199287442776,0.3942072071221,0.687452742016141,0.528156446736925,0.367143465167568,0.268224182893578,0.557947958622174,0.508577118933853,0.221783943601967,0.527881624645328,0.471577362239035,0.703903306171918,0.557311072135463,0.324897067375167,0.302926015780501,0.313860947577672,0.872921540016064,0.798768724235432,0.672679179351622,0.313632674863946,0.362501384441429,0.218045430232019,0.491831446652101,0.297565925269555,0.250458754071096,0.133332619929977,0.327429823686525,0.126917034055238,0.407891629584621,0.842624104145254,0.360089548710329,0.764325107809421,0.592803304982558,0.744250586802007,0.478818650069047
"9",0.901044105097045,0.607836133079812,0.75866008359663,0.210042500655265,0.438282536143642,0.715199262709929,0.394207196020033,0.687452626288094,0.528156533570629,0.367143315912454,0.268224333752875,0.557948219663566,0.508577584125015,0.221783708806992,0.527881591486288,0.471577605093643,0.703903406790335,0.557310909998448,0.324896992751386,0.30292597638063,0.313860884505888,0.872921536168319,0.798769002380273,0.67267913046769,0.313632473662368,0.362501327798601,0.218045316184383,0.491831302717753,0.297566021434648,0.250458775180277,0.13333252732683,0.327429771040271,0.126916836202774,0.4078920470612,0.842624163178603,0.360089356882461,0.764325000510698,0.592803569474237,0.74425054119287,0.478818349624786
"10",0.901044025700623,0.607836109014131,0.758659772141394,0.21004248044495,0.438282433445911,0.715199243503021,0.394207189316797,0.687452730633966,0.52815645722334,0.367143500493788,0.268224156051694,0.557947973747192,0.508577193821762,0.221783953212722,0.527881638801753,0.471577363171206,0.703903295391878,0.557311111750946,0.324896978590705,0.302926007894432,0.313860953433832,0.872921537427363,0.798768777756883,0.672679152437428,0.31363259453864,0.362501402945218,0.218045396005423,0.491831407984912,0.297565962195255,0.250458763538745,0.133332623844072,0.327429721377047,0.126916999344725,0.407891667860644,0.842624078759901,0.360089494504421,0.764325098067343,0.592803300954108,0.744250543155559,0.478818663566956
"11",0.901043999959983,0.607836073351075,0.758659824146892,0.210042541362676,0.438282455629793,0.715199232833035,0.394207195505534,0.687452684731273,0.528156468826128,0.367143313426201,0.268224246366049,0.557947932061815,0.508577136702712,0.221783971915829,0.527881532352415,0.471577390327592,0.70390334296822,0.557311094682347,0.324897070335554,0.30292612070407,0.313860910068793,0.872921563425659,0.798768892113376,0.67267903599969,0.313632478880067,0.362501398649632,0.21804533496416,0.491831344149295,0.297565852178206,0.25045884652535,0.133332630620677,0.327429664077482,0.12691697466924,0.40789170268698,0.842624077737599,0.360089451493651,0.764325098706202,0.592803506667766,0.744250559514402,0.478818552075607
"12",0.901044033347812,0.607836108976924,0.758659772698512,0.210042476715049,0.438282436625186,0.715199248099597,0.394207152554924,0.687452720268019,0.528156467399998,0.36714348572478,0.268224162503934,0.557947941758021,0.508577223700455,0.221783958073329,0.52788162626936,0.471577393680461,0.70390332550591,0.55731111889423,0.324896967385752,0.302926007306245,0.313860942789536,0.872921519842626,0.798768777131422,0.672679165958333,0.313632592693414,0.362501407669515,0.218045370048378,0.491831429154449,0.297565932397129,0.250458769729055,0.133332616361782,0.327429712459733,0.126916996211462,0.407891672693708,0.842624071325238,0.360089477025544,0.764325105343011,0.592803302330159,0.744250545861577,0.47881867741635
"13",0.90104402441288,0.607836033233208,0.758659735436972,0.210042547103966,0.438282330658242,0.715199248777662,0.394207254897367,0.68745271783828,0.528156461667301,0.367143501178767,0.268224183537252,0.557947973612447,0.508577073714682,0.221783967443947,0.527881657388713,0.471577388210382,0.703903323029089,0.557311082335427,0.324897078160908,0.302926032979394,0.313860932232471,0.872921562268815,0.798768745539079,0.672679145501665,0.313632662407814,0.362501391824232,0.218045437697845,0.4918314118706,0.297565917430296,0.250458802043946,0.1333326181593,0.327429887875702,0.126917006060419,0.407891615750754,0.842624147927204,0.360089501048022,0.764325171479928,0.592803336046153,0.74425053689276,0.478818564902169
"14",0.901043987846727,0.607836213214737,0.75865994525621,0.210042506784295,0.438282341813615,0.71519915512563,0.394207036489932,0.687452637471822,0.528156478472131,0.367143366864112,0.26822422557269,0.557948072304122,0.508577275048965,0.221783873433923,0.527881582156275,0.471577393031961,0.703903152047015,0.557311004638865,0.324897003435649,0.302926022682488,0.313861000449118,0.872921551137935,0.798768995035131,0.672679159460299,0.313632477573316,0.362501419890368,0.218045211323925,0.49183128548125,0.297565854281864,0.25045873917384,0.133332612500973,0.327429790142403,0.126916931572092,0.407891806076158,0.842624070363908,0.360089488949094,0.764325087419935,0.592803571424768,0.744250592953677,0.478818451486211
"15",0.901044100685952,0.607836104195982,0.75866014073264,0.210042521145828,0.438282507556894,0.715199243712986,0.394207183265422,0.687452638483597,0.528156586111453,0.367143314416904,0.268224347096731,0.557948255586552,0.508577607793114,0.221783669542957,0.527881568676676,0.471577545646425,0.703903382810885,0.557310925252487,0.324896942832119,0.302925936599624,0.313860936914663,0.872921538857629,0.798769001725958,0.672679174890815,0.313632323127558,0.362501316810121,0.218045266197771,0.49183122105854,0.29756605341474,0.250458754343471,0.133332533891152,0.327429783017538,0.126916828111282,0.407892083648691,0.842624140892077,0.360089287215383,0.764324988168327,0.592803609375574,0.744250534871334,0.478818349627936
"16",0.901044110162318,0.607836122568141,0.758660133396595,0.210042481228496,0.438282563228722,0.715199120796729,0.39420739789798,0.687452454379761,0.528156734536397,0.367143322119488,0.268224506912701,0.557948244608689,0.508577531044675,0.221783864024762,0.527881611026148,0.471577612282397,0.703903553721708,0.557310881371221,0.324896930683891,0.302926088856809,0.313861045078808,0.87292158921044,0.798769117962295,0.672679129594077,0.313632275349842,0.362501444403542,0.218045230685925,0.491831273010661,0.297565840735915,0.250458809669833,0.133332523396802,0.327430019296717,0.126916909850847,0.407892102794413,0.842624180500131,0.360089214647604,0.764325033094827,0.592803479117303,0.744250735374457,0.478818352254794
"17",0.901044004144501,0.607836132658775,0.758659821341203,0.210042517734873,0.438282428224629,0.715199222628552,0.394207137748106,0.68745265626899,0.528156409875162,0.367143286742852,0.268224219121232,0.557947974724849,0.508577208666076,0.221783999210963,0.527881518067809,0.471577349256572,0.703903308559195,0.557311052825142,0.324897004939722,0.302926157870807,0.313861015594229,0.87292153558899,0.79876893324667,0.672679026770726,0.31363254546867,0.362501415164258,0.218045268299751,0.491831292984578,0.29756587784961,0.250458835289499,0.133332606221169,0.327429664557187,0.126916986647781,0.407891791014284,0.842624080547693,0.360089508354098,0.764325108202928,0.592803556496369,0.744250565613645,0.478818571399543
"18",0.901044007532074,0.607836160542583,0.758659937403536,0.210042512106616,0.438282321970709,0.715199206075553,0.394207079039757,0.687452659718033,0.528156497185585,0.367143357830915,0.268224225396032,0.557948096554464,0.508577293954576,0.22178389712835,0.527881511234369,0.471577369780785,0.703903164296345,0.557311016652166,0.324897014575684,0.302926067875051,0.313860956742035,0.872921548791219,0.798768996408079,0.672679174470059,0.313632512109915,0.362501397672409,0.218045232624045,0.491831326013895,0.297565865455783,0.250458753851003,0.133332599925819,0.327429808551979,0.126916963363552,0.407891732006424,0.842624075087926,0.360089489444642,0.764325077409666,0.592803566041333,0.74425062195427,0.478818476983696
"19",0.901044048041361,0.607836272423324,0.758660002397568,0.210042435751798,0.438282334057481,0.715199206047261,0.394207124646598,0.687452594084101,0.528156418320915,0.367143374866924,0.268224303142958,0.557948193028732,0.508577343267502,0.221783781867317,0.52788160745768,0.471577470076743,0.703903126702043,0.557310986952927,0.324896969839006,0.302926037651521,0.313860986609649,0.872921556178334,0.798769033212161,0.67267899841952,0.313632509224062,0.362501385489095,0.218045199200734,0.491831207889183,0.297565917141852,0.250458771552824,0.13333253170407,0.327429792567596,0.126916903720379,0.407891922376282,0.842624125352772,0.360089421816766,0.764325137616751,0.592803637370046,0.744250598249695,0.478818454204627
"20",0.901044107136861,0.607836140540819,0.758660120788482,0.210042543943285,0.438282573917092,0.715199088005571,0.39420731212064,0.68745259807057,0.528156719314152,0.367143309982233,0.268224494913326,0.557948233105809,0.508577558403845,0.221783821950594,0.527881550766955,0.471577596051166,0.703903511142623,0.557310866063228,0.324896884013133,0.302926161458344,0.313861019385909,0.8729216106403,0.798769060530073,0.672679161430213,0.31363230960564,0.362501431026185,0.218045226450822,0.491831254845313,0.297565862893654,0.250458766955046,0.133332492744261,0.327429963226605,0.126916921281544,0.407892035054092,0.842624184428074,0.360089194907217,0.764324992512528,0.592803531338202,0.74425063980435,0.47881830803683
"21",0.901044121286363,0.607836174707146,0.758660174936938,0.210042555044615,0.438282445570774,0.715199236073202,0.394207292924971,0.687452638332412,0.528156690851835,0.367143313191862,0.268224400597619,0.557948224455388,0.50857762812422,0.221783625350849,0.527881542052694,0.471577623392802,0.703903447409717,0.557310907304497,0.324896942341271,0.302925993584581,0.313861003602256,0.872921573148351,0.798769016724729,0.672679185771921,0.313632270229829,0.362501292844898,0.218045223285512,0.4918312924601,0.297565941576085,0.250458757085727,0.133332546928406,0.327429768381788,0.126916913528006,0.407892056147521,0.842624164117007,0.360089287238559,0.764324989227985,0.592803594967149,0.744250530635384,0.478818293167246
"22",0.901044098113893,0.607836101027726,0.758660128401014,0.21004252984431,0.438282542743209,0.715199103135967,0.394207316753321,0.687452564372772,0.528156702704413,0.367143312994033,0.268224524695429,0.557948245675468,0.508577542632201,0.221783841671897,0.527881553721406,0.471577606956751,0.70390350929044,0.557310869352044,0.324896890827652,0.302926146793079,0.313860991514927,0.872921607072657,0.798769066013738,0.672679156964558,0.313632293357479,0.362501434559277,0.218045220957035,0.491831266325972,0.297565854098034,0.250458782973565,0.133332484915654,0.327429986169941,0.126916922019942,0.40789206751904,0.842624181565159,0.360089206567526,0.764324996684348,0.592803542674972,0.744250658736041,0.478818297714875
"23",0.901044013998097,0.607836073279141,0.758659711072702,0.210042531395983,0.438282326861351,0.715199288770434,0.394207222910946,0.68745270970946,0.528156429589318,0.367143437928767,0.268224161362395,0.557947959836045,0.508577143303427,0.221783948327608,0.527881622896814,0.47157733440146,0.703903330103076,0.557311077793413,0.32489704815485,0.302926024103515,0.313860964836365,0.872921541403482,0.7987687299724,0.672679201099291,0.313632650328256,0.362501403057973,0.218045448938724,0.491831407263051,0.297565918446235,0.250458736957899,0.133332608783724,0.32742979755414,0.126917024564288,0.407891655853394,0.842624106683555,0.360089547039882,0.764325093032528,0.59280329411076,0.744250581348681,0.478818645971882
"24",0.901044063912286,0.607836168625242,0.758660015168355,0.210042455409227,0.438282340765569,0.715199269889412,0.394207127340995,0.687452584754006,0.528156472577518,0.367143400005984,0.268224275949411,0.557948214185433,0.508577412674933,0.221783787387272,0.527881613719646,0.471577509987461,0.703903178793132,0.557310943046475,0.324896992701248,0.302926024906797,0.313861001097771,0.872921545030358,0.798768986312766,0.672679056546217,0.313632532774425,0.362501396656095,0.218045228571129,0.49183121287584,0.297565913293051,0.250458750779908,0.133332541818774,0.327429807056703,0.126916896462524,0.407891946730321,0.842624123596986,0.360089450627265,0.764325075377624,0.592803651564341,0.744250581598575,0.478818390897514
"25",0.901044024845262,0.607836028827191,0.758659740854368,0.210042543839686,0.438282331413931,0.715199246281041,0.394207259178627,0.687452717895395,0.528156454737462,0.36714351079162,0.268224190659977,0.55794798011934,0.508577074509212,0.221783952833391,0.527881653343684,0.471577391310325,0.703903329381274,0.557311084092794,0.324897080827126,0.302926025303144,0.313860932068043,0.872921564096957,0.79876874827348,0.672679141946922,0.313632647094375,0.362501395152578,0.218045430141578,0.491831397493267,0.297565920065426,0.250458788311376,0.133332617876177,0.327429879359187,0.12691699971794,0.407891615450545,0.842624152853889,0.360089506832887,0.76432516370707,0.592803319606129,0.744250539630731,0.478818559010057
"26",0.901044071269293,0.607836204676078,0.758660012548439,0.210042454063371,0.438282425710622,0.715199250243934,0.394207114444233,0.687452579445926,0.528156516442362,0.367143401673343,0.2682242746069,0.55794824342244,0.508577397519955,0.22178376142059,0.527881519393178,0.471577627948465,0.703903282782552,0.557310885302171,0.324896984853307,0.302926001401719,0.31386095160949,0.872921559891435,0.79876894917358,0.672679098985527,0.313632473349328,0.362501388628651,0.218045254230601,0.491831218302487,0.297565969333252,0.250458699132752,0.133332539645102,0.327429755174028,0.126916850399865,0.407891938816003,0.842624158123211,0.360089360307955,0.764325079518991,0.592803554206269,0.744250593251095,0.47881841457119
