date,region,param_a,param_c,param_b,param_d,latent_S,latent_E,latent_I,latent_R,latent_D,observed_I,observed_R,observed_D,data_I,data_R,data_D
2020-08-03,CZ020,0.1890159497773962,0.2,0.07516791891441627,0.0037869729384178773,0.9758798995736757,63.783263865474204,77.13100382956317,12.406425713562701,0.047161397375350154,77.9924637219169,13.250478526813248,1.0562818861323497,215.0,179.0,1.0
2020-08-10,CZ020,0.1890159497773962,0.2,0.07516791891441627,0.0037869729384178773,0.9554968844269068,80.74373296583758,114.50104633530697,132.2961652412304,0.5029064908965745,115.07206273907805,133.189383050396,1.4913738868703716,203.0,197.0,0.0
2020-08-17,CZ020,0.1890159497773962,0.2,0.07516791891441627,0.0037869729384178773,0.924680430069763,118.8300434057892,173.21826506841796,435.27495975794074,1.6546405724449655,174.25765878622897,436.36853879428656,2.6124299595197926,259.0,234.0,2.0
2020-08-24,CZ020,0.1890159497773962,0.2,0.07516791891441627,0.0037869729384178773,0.8802564769380231,210.5913290927127,315.8497803178079,1102.972425683162,4.192804766068443,315.8798309834323,1104.3871219786745,5.205362034710968,350.0,241.0,0.0
2020-08-31,CZ020,0.24521820039224357,0.2,0.04283107111529061,0.00714685037758328,0.8127166076103639,448.5969433897577,662.9969317225019,2388.529937513599,9.73223539371615,662.4556023790732,2388.707136573554,10.754021382133054,590.0,264.0,2.0
2020-09-07,CZ020,0.24521820039224357,0.2,0.04283107111529061,0.00714685037758328,0.6912051810567503,1279.1688613549106,1984.6919055287265,4909.200160221203,24.522320181553425,1986.0261832398264,4906.452070512701,25.60312582103524,1251.0,554.0,3.0
2020-09-14,CZ020,0.24521820039224357,0.2,0.04283107111529061,0.00714685037758328,0.523193958902649,2333.810238131997,4224.387229920017,10381.605173031045,59.55067576347059,4223.263898204904,10379.777533681588,60.54835698067237,1685.0,1016.0,9.0
2020-09-21,CZ020,0.24521820039224357,0.2,0.04283107111529061,0.00714685037758328,0.3431659383972686,2603.526654044025,6022.629500082774,20233.71099914363,126.0476781858198,6020.15346002599,20231.74225467899,127.21105043648642,2115.0,1596.0,16.0
2020-09-28,CZ020,0.462877085445836,0.2,0.04143025648809929,0.0171597898321046,0.17272724600214392,2288.644470211744,6120.395829876886,34502.66350635435,255.9328247610307,6122.470004864897,34504.67889138298,257.0294539149842,2600.0,2289.0,27.0
2020-10-05,CZ020,0.462877085445836,0.2,0.04143025648809929,0.0171597898321046,0.05562015883870683,1725.447354425141,6981.735066226896,53758.22817507331,530.2852002387558,6978.7600537589215,53749.76320118272,531.9425114091507,4359.0,2557.0,44.0
2020-10-12,CZ020,0.462877085445836,0.2,0.04143025648809929,0.0171597898321046,0.01911900283615964,1098.6750381421032,8587.484401616972,80479.8078961921,908.0095030318811,8585.361224861901,80460.01347572963,908.8290249570766,6897.0,3614.0,65.0
2020-10-19,CZ020,0.462877085445836,0.2,0.04143025648809929,0.0171597898321046,0.008129416580609583,565.4327920088134,8750.143912190524,114809.6184508058,1387.586152045373,8751.031032377148,114801.74053411369,1389.0110883822088,10838.0,6635.0,82.0
2020-10-26,CZ020,0.4958936138241625,0.2,0.19725867182376386,0.0061305498450824735,0.004399282772322669,195.8815748916821,4386.427815311672,159075.44058609955,1894.0517531879543,4386.452830508148,159060.15533513908,1893.6222813323566,10927.0,11258.0,143.0
2020-11-02,CZ020,0.4958936138241625,0.2,0.19725867182376386,0.0061305498450824735,0.0034974313987903294,54.465766319960885,979.9486000876402,204495.48124791155,2296.2804034254004,981.1714017809506,204478.13364623234,2297.4226986032895,8676.0,10877.0,153.0
2020-11-09,CZ020,0.4958936138241625,0.2,0.19725867182376386,0.0061305498450824735,0.0032950296124405793,12.15373581039604,190.80902319570257,229257.10409364925,2539.787712886035,191.44731550329587,229243.13629544602,2538.338559196162,4926.0,9401.0,116.0
2020-11-16,CZ020,0.4958936138241625,0.2,0.19725867182376386,0.0061305498450824735,0.0032437835964012917,2.7609098762306314,39.26889542140699,245546.41416734614,2710.8816144494763,40.28906551867345,245545.6411772637,2714.490613758149,3761.0,5598.0,104.0
2020-11-23,CZ020,0.35839783820050214,0.2,0.0311577934355767,0.019993059447576154,0.0032306836198744355,0.7635134564978989,13.694071235816883,260041.08493462938,2868.8840231678287,14.520739951738502,260026.6700159645,2867.822215738021,3483.0,3888.0,99.0
2020-11-30,CZ020,0.35839783820050214,0.2,0.0311577934355767,0.019993059447576154,0.0032252337872771247,0.23874059718051088,10.099934142131445,274180.0699184596,3025.3335410241625,11.028793493537396,274180.7765326654,3025.18848691088,3462.0,3565.0,78.0
2020-12-07,CZ020,0.35839783820050214,0.2,0.0311577934355767,0.019993059447576154,0.0032212897841662233,0.11551020348197409,8.80937028685799,291377.45071693364,3215.4472511126655,9.726747815290784,291369.3890796873,3216.2511674503085,4596.0,3353.0,72.0
2020-12-14,CZ020,0.35839783820050214,0.2,0.0311577934355767,0.019993059447576154,0.0032184818133095252,0.07111556837289024,7.449656778001363,311849.9164367113,3441.639135566897,8.624052292286942,311826.0478033692,3440.9711806689593,5930.0,4321.0,83.0
2020-12-21,CZ020,0.42356403431904693,0.2,0.04376357163352318,0.013070210271934196,0.0032164056152646277,0.03625144673195353,4.137466560808693,328100.6739804148,3621.154132522771,5.172914974782238,328114.0438210822,3621.6954513642377,6010.0,5514.0,53.0
2020-12-28,CZ020,0.42356403431904693,0.2,0.04376357163352318,0.013070210271934196,0.003214792864887219,0.02508960328984352,2.7377516353412914,343906.204219084,3795.6438226924565,3.8267004446862503,343889.8550344948,3799.153563598499,8517.0,3592.0,56.0
2020-12-28,CZ020,0.42356403431904693,0.2,0.04376357163352318,0.013070210271934196,0.003214792864887219,0.006115106207378303,0.6672740826600582,347753.38219374564,3838.104578373022,1.6208628215355132,347750.3514613896,3840.3139163461124,1739.0,3260.0,54.0
2021-01-04,CZ020,0.42356403431904693,0.2,0.04376357163352318,0.013070210271934196,0.0032136957692334976,0.027113329086417517,2.912732212915344,372446.3881268666,4110.673536466529,3.9178926053875296,372425.9796424026,4113.448490358183,11364.0,9621.0,114.0
2021-01-11,CZ020,0.42356403431904693,0.2,0.04376357163352318,0.013070210271934196,0.003212949223025376,0.015469189622823966,1.6530537587530036,393036.65121083945,4337.953005708641,2.628732910841829,393034.01442865987,4341.337725277023,7072.0,10404.0,125.0
2021-01-18,CZ020,0.42944685026541635,0.2,0.026647325398669753,0.017493219905401425,0.003212437898847946,0.009620861470922828,1.046238613456808,411701.65647764475,4543.981340539038,2.047676333966759,411688.1217781545,4546.741979013582,6386.0,7817.0,112.0
2021-01-25,CZ020,0.42944685026541635,0.2,0.026647325398669753,0.017493219905401425,0.003212063375801827,0.006795784290693226,0.7627724568665072,429996.2386478336,4745.925848261119,1.7795212129920313,429988.0204321811,4747.298045421144,6149.0,6326.0,106.0
2021-02-01,CZ020,0.42944685026541635,0.2,0.026647325398669753,0.017493219905401425,0.003211784829198406,0.005303737020128984,0.610315956946283,449682.48704693926,4963.225716580249,1.6759568700579612,449683.44909962453,4963.108182401396,7403.0,6308.0,114.0
2021-02-08,CZ020,0.42944685026541635,0.2,0.026647325398669753,0.017493219905401425,0.0032115777702338686,0.003840918450805831,0.448482058798716,469140.2701271642,5178.000338010131,1.4706157959894857,469124.17139419937,5176.356232667244,8155.0,6725.0,121.0
2021-02-15,CZ020,0.49728715804092444,0.2,0.022444379400083755,0.018299251985823384,0.003211417381143408,0.003592424961682996,0.39630303305375586,492120.4791446174,5431.649777351952,1.3462386756144218,492106.4355776334,5433.392415126119,10956.0,7756.0,136.0
2021-02-22,CZ020,0.49728715804092444,0.2,0.022444379400083755,0.018299251985823384,0.0032112825089575183,0.003524163625253547,0.366918498495689,520039.53881597426,5739.808222593723,1.3237687354859387,520026.27927210496,5744.352490923816,13622.0,9740.0,174.0
2021-03-01,CZ020,0.49728715804092444,0.2,0.022444379400083755,0.018299251985823384,0.0032111796526043132,0.002993398768071919,0.2957010150334674,549566.7398104633,6065.714839936848,1.2559035545869415,549575.7723551862,6063.618334847626,14502.0,13016.0,179.0
2021-03-08,CZ020,0.49728715804092444,0.2,0.022444379400083755,0.018299251985823384,0.003211100586153009,0.0021540416237595806,0.19859949024620913,575664.4394945682,6353.768089874344,1.1786048467020884,575667.4335835561,6355.083694793813,12521.0,4136.0,219.0
