"","V1","V2","V3","V4","V5"
"1",0.887653139096197,0.0006167645048222,0.926739504306108,0.434805860678575,0.297927249219734
"2",0.887659091323698,0.000617708770168519,0.926772195983356,0.436083971787741,0.297298535273624
"3",0.887649221020993,0.000626988630042714,0.927240271880715,0.437098824334667,0.297930823226819
"4",0.887634714110541,0.000633462739114501,0.927032860869188,0.43655860736215,0.298422750400458
"5",0.88770009326627,0.000621248875747087,0.926842362256044,0.436578660864561,0.296381854511233
"6",0.887692859317846,0.000620158120797786,0.927240489629957,0.437927278237359,0.298126187988405
"7",0.887651169281252,0.000631127581039506,0.926988652216872,0.436228397988129,0.297462440638006
"8",0.887734436848287,0.000622896286809489,0.927029090616734,0.436998347545711,0.296661892565074
"9",0.887607274895894,0.000620833249342487,0.92704574918014,0.436375199164848,0.298272429415756
"10",0.887671411326669,0.000621605387049637,0.926848924210045,0.436568550290985,0.2967988295611
"11",0.887649992751099,0.000614299742464568,0.926706420032085,0.435564905460809,0.298454708892666
"12",0.887652359443613,0.000615576614303561,0.926605301141297,0.434658584287719,0.297667643547372
"13",0.887614937161566,0.000633962121446593,0.927037672022397,0.437407926181964,0.298100631074489
"14",0.887647890008582,0.000632689531501068,0.927117133199588,0.436293768781124,0.297690506920244
"15",0.887640948165667,0.000631093215544821,0.926974018867821,0.435430330239873,0.2974020099705
"16",0.887640663550537,0.000630511507773308,0.926964457213563,0.435534358769825,0.297230646599832
"17",0.887681663951108,0.000617922884305383,0.926616685067437,0.43457848959015,0.297406258614462
"18",0.887641863625093,0.000613482372793339,0.926719807175735,0.435235306908909,0.299300976419927
"19",0.887599767593344,0.000632663935236814,0.927029795908793,0.43721856459007,0.298319352862758
"20",0.887600436179821,0.000631116421203377,0.9270895293593,0.436060927959647,0.297556112633064
"21",0.88764876674271,0.00061463011879933,0.92674941058382,0.435434564629407,0.29888810456252
"22",0.887725700832296,0.000620788937485064,0.927084435686705,0.438224359053039,0.298746931011558
