"","V1","V2","V3","V4","V5"
"1",0.404977720272737,0.50147758344127,0.878951127519612,0.659232732875101,0.548484480993983
"2",0.404977161279354,0.501477987282186,0.878950818949958,0.659232596490599,0.548483842908396
"3",0.404977370897899,0.501478487711721,0.878950523705641,0.659232747022575,0.548484344563636
"4",0.404976433665039,0.501479369302792,0.878949277011121,0.65923228871056,0.548484943665891
"5",0.40497738121669,0.501477580248901,0.87895116398604,0.65923269359277,0.548484524507724
"6",0.404977045037872,0.501479511059854,0.878949014599974,0.659232344665042,0.548485255592741
"7",0.404977478530316,0.501477669240971,0.878951220035191,0.659232733880869,0.548484770948851
"8",0.40497667206126,0.501479745619027,0.878948834288807,0.659232206115284,0.548485526122148
"9",0.40497763721717,0.501477335109577,0.87895136494458,0.659232518710149,0.548484474904001
"10",0.404976278538923,0.501479734973111,0.878949561051714,0.659232466439356,0.548485587026295
"11",0.404976153424885,0.501479559229965,0.878949548281957,0.659232770916863,0.548485425340613
"12",0.404977244079115,0.50147898099309,0.878950662195647,0.659232576961873,0.548484272208862
"13",0.404977223219241,0.501478801242403,0.878950193334453,0.659232764564419,0.548484943377256
"14",0.404976152312395,0.501479679938892,0.878949537600734,0.659232701710107,0.548485224974663
"15",0.40497703457273,0.501479737008731,0.878948818415338,0.659232367147698,0.548485171326004
"16",0.404976715227176,0.501478852618129,0.878950163940248,0.659232291575368,0.548484834789195
"17",0.40497757655239,0.501477503439262,0.878951149174142,0.65923283450514,0.548484599136742
"18",0.404977050600001,0.501479017088043,0.878950644726812,0.659232542660981,0.548484352060944
"19",0.404977171893,0.501479663579134,0.878948775560121,0.659232012436654,0.548485374362072
"20",0.404976406998277,0.501479459331904,0.878949144848404,0.659233002722453,0.548485025527556
"21",0.404977395459854,0.501478488850274,0.87895058524182,0.659232550185506,0.548484271809456
"22",0.404976583308743,0.501478886496525,0.878950210160155,0.659232003958697,0.548484899670215
