"","draw","date","a","c","b","d","r0","recovery_time"
"1",1,2020-04-01,0.362151862016546,0.152940856873431,0.056376769129715,7.44001238397267e-06,1.60574162094703,6.53847520174136
"2",1,2020-04-06,0.262839748163102,0.103222511238451,0.0495053269081022,2.14022616034622e-05,0.301249733186199,9.68780925790433
"3",1,2020-04-11,0.202777056061431,0.226926799040883,0.0632583453255155,2.21287969892167e-05,1.27346376850334,4.4067073797654
"4",2,2020-04-01,0.407637360903719,0.168960215881336,0.0363772703611299,1.21384620914939e-05,2.41262334317808,5.9185530438853
"5",2,2020-04-06,0.213461205697595,0.261209041037092,0.0932243765518386,1.07810314178989e-05,1.16406188759287,3.82835140785957
"6",2,2020-04-11,0.572359071137598,0.131833696180599,0.067003747029862,4.77482746955052e-05,0.322684046193738,7.58531414176616
"7",3,2020-04-01,0.257545237762515,0.221247032058652,0.0333999593453496,1.4318836756107e-05,0.817204507355791,4.51983464227851
"8",3,2020-04-06,0.470205918860889,0.106732334982713,0.0894136282805957,2.9566095756872e-05,4.40546830477423,9.36923192172235
"9",3,2020-04-11,0.0180753851182088,0.181935933068584,0.128604704619529,5.95819019578765e-05,2.71093446948557,5.49644033003108
"10",4,2020-04-01,0.0510626098474484,0.158243366691859,0.0148414916140434,1.35206466153872e-05,4.34152335646817,6.31938021103445
"11",4,2020-04-06,0.389397285446822,0.143639505059934,0.124365057589166,1.4334703543059e-05,0.0993502757445666,6.96187305562454
"12",4,2020-04-11,0.312695712381006,0.138925007165877,0.0743951987022869,3.31074204654482e-05,2.25082379882585,7.19812811530756
"13",5,2020-04-01,0.278895485504554,0.147609435872628,0.0355446207032483,3.10880160605292e-05,1.20461429722718,6.77463465725115
"14",5,2020-04-06,0.435170033886981,0.257187225216915,0.0238888475492997,5.77017972748705e-05,2.09187020211577,3.88821800599383
"15",5,2020-04-11,0.0884719251967893,0.111674277908184,0.120350701079012,3.14617698622135e-05,0.858189268679675,8.95461353080943
"16",6,2020-04-01,0.159433481726027,0.371135406167812,0.0270808564090787,2.1640283868104e-05,0.442186749856331,2.69443438535164
"17",6,2020-04-06,0.388394690265508,0.219956269505154,0.0965194939737961,2.77163977319606e-05,4.03373947073302,4.54635824770873
"18",6,2020-04-11,0.258029516732174,0.208378088235252,0.0567159559396034,6.32873364137838e-05,0.308427947490485,4.79896906852813
"19",7,2020-04-01,0.408270584025356,0.340216040094549,0.0313209665001635,2.01075610572906e-05,NA,2.93930879838026
"20",7,2020-04-06,0.421874110565203,0.13945153170169,0.0557684768110197,2.07518485222645e-05,NA,7.17095027782962
"21",7,2020-04-11,0.0592449364226802,0.125022687269806,0.0618500090355341,9.51852474464816e-06,NA,7.99854827821722
"22",8,2020-04-01,0.128055895972305,0.356499609206785,0.0418349885463586,8.04600846459281e-06,NA,2.80505216324082
"23",8,2020-04-06,0.395378288539531,0.178854438498775,0.029916939253394,2.84997583051846e-05,NA,5.59113885231789
"24",8,2020-04-11,0.355386540910971,0.0658779824423361,0.049246159532481,2.72879353074346e-06,NA,15.1795784103636
"25",9,2020-04-01,0.329057978262713,0.206012424596207,0.0485683701335337,1.15491412363546e-05,NA,4.8540761653577
"26",9,2020-04-06,0.0413798223698343,0.158678486129649,0.029206515439533,3.75319979468817e-06,NA,6.30205155337156
"27",9,2020-04-11,0.757222989109609,0.207185613979929,0.060548931770515,0.000133032117927127,NA,4.82658993928447
"28",10,2020-04-01,0.284330393545494,0.104989992878253,0.0184762585223188,2.28864318461557e-05,NA,9.52471728576654
"29",10,2020-04-06,0.249993541832183,0.16378651181482,0.0762433346288048,9.68566640528846e-06,NA,6.10550886589867
"30",10,2020-04-11,0.110899961507227,0.110892129716146,0.0829033843268726,3.35646929232653e-05,NA,9.01777251965251
"31",11,2020-04-01,0.629899181649142,0.181279065412098,0.0292436610543347,1.89401436086913e-05,NA,5.51635677140503
"32",11,2020-04-06,0.438327838433388,0.24966661159164,0.0815907868352269,1.21178814664676e-05,NA,4.00534133749378
"33",11,2020-04-11,0.0490788268049087,0.102291217150484,0.0246706724887136,1.93503697692326e-05,NA,9.77601037368504
"34",12,2020-04-01,0.476985396255549,0.0598927339129177,0.0454224169032947,2.54710018420027e-05,NA,16.6965161659505
"35",12,2020-04-06,0.306104870837903,0.157089428394524,0.0350450680345652,4.0510704723596e-05,NA,6.36580074305534
"36",12,2020-04-11,0.334125830644345,0.342892183169218,0.130147595360521,2.90308691248455e-05,NA,2.91636861114007
"37",13,2020-04-01,0.738709792343075,0.247580021955744,0.0365551899572161,7.92488462964198e-06,NA,4.03909811502786
"38",13,2020-04-06,0.252096449866586,0.109792755911809,0.0934475225903002,3.04763829727359e-05,NA,9.10806903146918
"39",13,2020-04-11,0.503473215563111,0.175292574698235,0.0235247873573348,5.34990829423969e-05,NA,5.7047482000963
"40",14,2020-04-01,0.175416465237307,0.228555890876956,0.0507527666542313,1.14610508027789e-05,NA,4.37529742140119
"41",14,2020-04-06,0.215667994850841,0.187011694324161,0.0428277017128521,1.72459398484608e-05,NA,5.34725918405204
"42",14,2020-04-11,0.291805016135196,0.102010504754298,0.0490377250168391,3.63156937709318e-05,NA,9.80291198841334
"43",15,2020-04-01,0.537085588643746,0.223570948115716,0.0360411811124755,3.90300680481688e-06,NA,4.47285306265473
"44",15,2020-04-06,0.250874376029784,0.17554360468457,0.0775596071894484,2.82873406018395e-05,NA,5.69659032464825
"45",15,2020-04-11,0.601426480433165,0.400741181431027,0.0744649976373255,2.74737518893278e-05,NA,2.4953761837729
"46",16,2020-04-01,0.327030669287526,0.41163457797457,0.0352874625235519,5.90252829905088e-06,NA,2.42933916028254
"47",16,2020-04-06,0.644778461029345,0.023829249638459,0.0222749744471442,5.02677356718356e-06,NA,41.965232442152
"48",16,2020-04-11,0.257931691844243,0.144930048080001,0.105729860750681,3.87819273104913e-05,NA,6.89988041298381
"49",17,2020-04-01,0.1631389106782,0.261072237592248,0.0456413925664293,1.76451266437461e-05,NA,3.83035748734737
