"","V1","V2","V3"
"1",0.956233199244284,0.348187232434013,0.684170162031651
"2",0.956233143806484,0.348188229029138,0.684166944821662
"3",0.956234151658385,0.348202639392472,0.684163029012638
"4",0.956235384151675,0.34820729212484,0.684158224813474
"5",0.956235783450085,0.348208975001236,0.684159924653924
"6",0.95623462176091,0.348197860709669,0.684164871602532
"7",0.95623486901058,0.348201068358802,0.684165988099747
"8",0.956234913983912,0.348204098734681,0.684166596344623
"9",0.956235571775776,0.348204314899745,0.684160965760421
"10",0.956234344364102,0.348210687781714,0.684159098667523
"11",0.95623528852533,0.348210887883888,0.684162346401887
"12",0.956235103584911,0.348209692122144,0.684161053377773
"13",0.956235146946066,0.348205204788588,0.684161824159823
"14",0.956234486770211,0.348202055501438,0.684161810165544
"15",0.95623358781357,0.348191967492474,0.684166632155733
"16",0.95623487589715,0.348198199639561,0.684164962119239
"17",0.956233252148397,0.348189201751742,0.684167810307143
"18",0.956235480370044,0.348204485160374,0.684160334676345
"19",0.956235323678143,0.348216171368349,0.684161335231756
"20",0.956235424397719,0.348203978485646,0.684163244354196
"21",0.956235734002189,0.348207172942363,0.68415897214743
"22",0.956235550558141,0.348207851496227,0.684158145017589
"23",0.956235505595169,0.348206980595936,0.684156949587605
"24",0.956233239356306,0.348189760719677,0.684167567028228
"25",0.956234808444272,0.348206603140948,0.684160537377871
"26",0.956235081500323,0.348204569403604,0.684164822483409
"27",0.956233237385572,0.348187903143263,0.684166669924153
"28",0.956234020171012,0.348186868214197,0.684171303910188
"29",0.956233135139021,0.348187667738382,0.684169272578659
"30",0.956234965501597,0.348214841929151,0.684158293426237
"31",0.956233666726143,0.348211928651586,0.68416214694479
"32",0.956233302180255,0.348187148094923,0.684170261848996
"33",0.956234970429427,0.348199443026179,0.684158708298933
"34",0.956234526574988,0.348205339737683,0.684162395872895
"35",0.956234691169426,0.348206837454963,0.684161452515646
"36",0.956234965413526,0.348216339204072,0.684161142500033
"37",0.956234391610734,0.348205273046362,0.684165849019043
"38",0.956235112073094,0.348206587119058,0.684160963933226
"39",0.956235135211576,0.348205769701746,0.68416059216815
"40",0.956234484681417,0.348201232600331,0.684165252470138
"41",0.956235273532783,0.348200994079003,0.684165661467225
"42",0.956233872699673,0.348213017705292,0.684161866337264
"43",0.956233502533753,0.348186215325497,0.684171214021892
"44",0.956235443171618,0.348207111359397,0.684158223344085
"45",0.956235149748562,0.348216241711824,0.684160670647075
"46",0.956234700268812,0.348196633948416,0.684164890178152
"47",0.956235588396407,0.348207775444502,0.684159872267241
"48",0.956234685932359,0.348206583137301,0.684168536934625
"49",0.95623353773451,0.348212794493474,0.684165364539902
"50",0.956234566142532,0.348208613855507,0.684161930969082
"51",0.956236206950679,0.348208437574723,0.684157686178177
"52",0.956233059055553,0.348186798238203,0.684170127523146
"53",0.956233027960439,0.348186590843917,0.684170148508534
"54",0.95623425331563,0.348207585078628,0.684162640101208
"55",0.956234741474548,0.348203679236316,0.684164674146097
"56",0.956235073733012,0.348208567176289,0.684158486787189
"57",0.956233459723549,0.348211353331837,0.684165389944819
"58",0.956234875432715,0.348203855636977,0.684166396859744
"59",0.956234374407621,0.348198989946984,0.684164610289348
"60",0.956234863032894,0.348201275319164,0.68416617437534
"61",0.956235100053436,0.34821003349237,0.684160884535373
"62",0.956235454750924,0.348210426608954,0.684162700518753
"63",0.956235056422747,0.348206822213456,0.684161422763635
"64",0.956235005321487,0.348209418433119,0.684157940905396
"65",0.9562344507656,0.348202966106168,0.684163535144118
"66",0.956235006427967,0.348204268166381,0.684162277678056
"67",0.956233537439184,0.348190977801642,0.684166749283517
"68",0.956235872812822,0.348204326131143,0.68416050356392
"69",0.956235936230625,0.34821394136797,0.68416116702993
"70",0.956234683377014,0.348202490949668,0.684164580456901
"71",0.956235494702593,0.348214831601143,0.684159670577689
"72",0.956234008818733,0.348210502826097,0.684164590700549
"73",0.956233625078121,0.348184787427756,0.68417081125673
"74",0.956235100719567,0.348209302838363,0.684157733143872
"75",0.956234496419943,0.348199249717173,0.684165093923733
"76",0.956235766990761,0.34820796133593,0.684157005026074
