"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29"
"1",0.662485930456764,0.662485930456764,0.662485930456764,0.662485930456764,0.662485930456764,0.662485930456764,0.662485930456764,0.662485930456764,0.662485930456764,0.917215231144168,0.917215231144168,0.917215231144168,0.917215231144168,0.917215231144168,0.917215231144168,0.917215231144168,0.917215231144168,0.917215231144168,0.917215231144168,5.31781503000491,5.31781503000491,5.31781503000491,5.31781503000491,5.31781503000491,5.31781503000491,5.31781503000491,5.31781503000491,5.31781503000491,5.31781503000491
"2",0.66248713984897,0.66248713984897,0.66248713984897,0.66248713984897,0.66248713984897,0.66248713984897,0.66248713984897,0.66248713984897,0.66248713984897,0.917229315288595,0.917229315288595,0.917229315288595,0.917229315288595,0.917229315288595,0.917229315288595,0.917229315288595,0.917229315288595,0.917229315288595,0.917229315288595,5.31780803632678,5.31780803632678,5.31780803632678,5.31780803632678,5.31780803632678,5.31780803632678,5.31780803632678,5.31780803632678,5.31780803632678,5.31780803632678
"3",0.662506502071861,0.662506502071861,0.662506502071861,0.662506502071861,0.662506502071861,0.662506502071861,0.662506502071861,0.662506502071861,0.662506502071861,0.917216998450153,0.917216998450153,0.917216998450153,0.917216998450153,0.917216998450153,0.917216998450153,0.917216998450153,0.917216998450153,0.917216998450153,0.917216998450153,5.31784455016647,5.31784455016647,5.31784455016647,5.31784455016647,5.31784455016647,5.31784455016647,5.31784455016647,5.31784455016647,5.31784455016647,5.31784455016647
"4",0.662532973178657,0.662532973178657,0.662532973178657,0.662532973178657,0.662532973178657,0.662532973178657,0.662532973178657,0.662532973178657,0.662532973178657,0.917201499907878,0.917201499907878,0.917201499907878,0.917201499907878,0.917201499907878,0.917201499907878,0.917201499907878,0.917201499907878,0.917201499907878,0.917201499907878,5.31766663163314,5.31766663163314,5.31766663163314,5.31766663163314,5.31766663163314,5.31766663163314,5.31766663163314,5.31766663163314,5.31766663163314,5.31766663163314
"5",0.662525966246747,0.662525966246747,0.662525966246747,0.662525966246747,0.662525966246747,0.662525966246747,0.662525966246747,0.662525966246747,0.662525966246747,0.917206555558143,0.917206555558143,0.917206555558143,0.917206555558143,0.917206555558143,0.917206555558143,0.917206555558143,0.917206555558143,0.917206555558143,0.917206555558143,5.31763664143062,5.31763664143062,5.31763664143062,5.31763664143062,5.31763664143062,5.31763664143062,5.31763664143062,5.31763664143062,5.31763664143062,5.31763664143062
"6",0.662506428058267,0.662506428058267,0.662506428058267,0.662506428058267,0.662506428058267,0.662506428058267,0.662506428058267,0.662506428058267,0.662506428058267,0.917243185884371,0.917243185884371,0.917243185884371,0.917243185884371,0.917243185884371,0.917243185884371,0.917243185884371,0.917243185884371,0.917243185884371,0.917243185884371,5.31785151853281,5.31785151853281,5.31785151853281,5.31785151853281,5.31785151853281,5.31785151853281,5.31785151853281,5.31785151853281,5.31785151853281,5.31785151853281
"7",0.662521617487816,0.662521617487816,0.662521617487816,0.662521617487816,0.662521617487816,0.662521617487816,0.662521617487816,0.662521617487816,0.662521617487816,0.917203435930435,0.917203435930435,0.917203435930435,0.917203435930435,0.917203435930435,0.917203435930435,0.917203435930435,0.917203435930435,0.917203435930435,0.917203435930435,5.31792110052428,5.31792110052428,5.31792110052428,5.31792110052428,5.31792110052428,5.31792110052428,5.31792110052428,5.31792110052428,5.31792110052428,5.31792110052428
"8",0.662545571955368,0.662545571955368,0.662545571955368,0.662545571955368,0.662545571955368,0.662545571955368,0.662545571955368,0.662545571955368,0.662545571955368,0.917184390295751,0.917184390295751,0.917184390295751,0.917184390295751,0.917184390295751,0.917184390295751,0.917184390295751,0.917184390295751,0.917184390295751,0.917184390295751,5.31761297373861,5.31761297373861,5.31761297373861,5.31761297373861,5.31761297373861,5.31761297373861,5.31761297373861,5.31761297373861,5.31761297373861,5.31761297373861
"9",0.66254785776009,0.66254785776009,0.66254785776009,0.66254785776009,0.66254785776009,0.66254785776009,0.66254785776009,0.66254785776009,0.66254785776009,0.917194531265146,0.917194531265146,0.917194531265146,0.917194531265146,0.917194531265146,0.917194531265146,0.917194531265146,0.917194531265146,0.917194531265146,0.917194531265146,5.31758926534589,5.31758926534589,5.31758926534589,5.31758926534589,5.31758926534589,5.31758926534589,5.31758926534589,5.31758926534589,5.31758926534589,5.31758926534589
"10",0.662531397943077,0.662531397943077,0.662531397943077,0.662531397943077,0.662531397943077,0.662531397943077,0.662531397943077,0.662531397943077,0.662531397943077,0.917195791336964,0.917195791336964,0.917195791336964,0.917195791336964,0.917195791336964,0.917195791336964,0.917195791336964,0.917195791336964,0.917195791336964,0.917195791336964,5.3176913060632,5.3176913060632,5.3176913060632,5.3176913060632,5.3176913060632,5.3176913060632,5.3176913060632,5.3176913060632,5.3176913060632,5.3176913060632
