"","V1","V2","V3"
"1",0.540678668339604,0.441773112544212,0.504019780050166
"2",0.540676407755036,0.441768674778594,0.50402163741563
"3",0.540671524811876,0.441768193479465,0.504020209781699
"4",0.540667012547454,0.441779832785756,0.504041480001274
"5",0.540667978745525,0.441781888639872,0.504047319512621
"6",0.540670150741595,0.441772046857204,0.504018921829985
"7",0.540671723988246,0.44177311908356,0.504014636958816
"8",0.540660401598344,0.441793246654976,0.504052504107016
"9",0.54066102812312,0.441790608619426,0.504055032969171
"10",0.540674664818026,0.441780642221552,0.504040605171724
"11",0.540661575147988,0.441778811786152,0.504058391612393
"12",0.540667808774938,0.44178231222694,0.504050222231261
"13",0.540668745241096,0.441774636292504,0.504010976976386
"14",0.540673695198795,0.441769585885357,0.504020041630324
"15",0.540681863503094,0.441766380555106,0.504024715817198
"16",0.540669758613973,0.441772012490275,0.504017909790544
"17",0.540676493698309,0.441770193560796,0.504021908613553
"18",0.540663311743044,0.441789131456198,0.504053903850059
"19",0.540664655651096,0.441777081665282,0.504052627571693
"20",0.540659944411369,0.441793219766476,0.504052865283979
"21",0.540663262543006,0.441778908220065,0.504057267527927
"22",0.540665753451045,0.441780305159161,0.504048625797988
"23",0.540661649877484,0.441779209097119,0.50405593767549
"24",0.540676256868981,0.441769997675064,0.504021649437598
"25",0.540667588928989,0.441783800511709,0.504047184058535
"26",0.540667741434433,0.441773521684475,0.504022840495385
"27",0.540676557421614,0.441769289415812,0.50402164994973
"28",0.540671941486856,0.441770186921177,0.504016853287257
"29",0.54067676152601,0.441772341797509,0.504020461160843
"30",0.540664922505102,0.441776849751265,0.504050815954592
"31",0.540671706283733,0.441775077296282,0.504038129548609
"32",0.540677719905205,0.441775207264113,0.504020875506925
"33",0.540669407692761,0.441769083252636,0.504031266096109
"34",0.540672557157849,0.441770967132686,0.504016175228051
"35",0.540667528660156,0.441780842056494,0.504048372439434
"36",0.540664208690507,0.44177705188118,0.504053160689929
"37",0.540668205576394,0.441769602630414,0.504036502832566
"38",0.540671042792183,0.441773672389981,0.504013292194772
"39",0.540671246363263,0.441772225663971,0.504013669436789
"40",0.540671555840087,0.441775219473324,0.504014549656176
"41",0.540672174738786,0.441773858301097,0.504020453157422
"42",0.540672237114012,0.441772863438075,0.504037556322289
"43",0.540679277826901,0.441771919913632,0.504019008416021
"44",0.540665283647611,0.44177957071331,0.504048077559322
"45",0.540664144704863,0.441778266624597,0.504053038704742
"46",0.540669633461095,0.441772240494949,0.504016901037493
"47",0.540666558691403,0.44178299526971,0.504045775695051
"48",0.540669861309423,0.441769284612946,0.504037831205751
"49",0.540669226373352,0.441778883613935,0.504035344069328
"50",0.540666412840463,0.441779942744053,0.504051088835136
"51",0.540666828345758,0.441782024863161,0.504048365068742
"52",0.540677236634611,0.441774759009584,0.504020811991716
"53",0.540678339788041,0.441774297995676,0.504021599016389
"54",0.540667839886385,0.441781086242374,0.504050268256742
"55",0.54066830756499,0.441773907959874,0.504024323241932
"56",0.540663555500445,0.441779553618147,0.504053215447318
"57",0.540671498390239,0.441780990699064,0.504033214016104
"58",0.540660631325306,0.441792856967222,0.504052506047996
"59",0.540671311560197,0.441766484141552,0.504023807439404
"60",0.540671798941758,0.441773311076927,0.504014756399528
"61",0.54066783687654,0.441782503218435,0.504051022025185
