"","V1","V2","V3"
"1",0.608237002686888,0.545202581952859,0.165035439918176
"2",0.608245556492027,0.545196883077129,0.165036029004673
"3",0.608224298935648,0.545208808060927,0.165034517718887
"4",0.608206722486394,0.545213366224392,0.165039221605727
"5",0.608200213706576,0.545214319787437,0.165040007521145
"6",0.608222040510319,0.545210132267365,0.165034491945936
"7",0.608217844553063,0.545206003946205,0.16503143931862
"8",0.608177369738374,0.545218088488803,0.165042160246858
"9",0.608178257857296,0.545217715526961,0.165042864360932
"10",0.608207395848518,0.545212576991964,0.165038476651345
"11",0.608187660079231,0.545208646309564,0.165040780287488
"12",0.608205904634757,0.54521466173453,0.165038696791279
"13",0.608220620172597,0.545208477535102,0.165034363965557
"14",0.608224977617553,0.545206282233242,0.165033148000876
"15",0.608249330999398,0.54520011511877,0.165037145808915
"16",0.608221959294486,0.545210564963179,0.165034439959075
"17",0.608244509607889,0.545197323455671,0.165036189409129
"18",0.608177897892987,0.545218048557578,0.165043537822835
"19",0.608200387282742,0.545207617304577,0.165042244443351
"20",0.608177460116159,0.545218698125693,0.1650433730884
"21",0.608186512050492,0.545208722124338,0.165038888624159
"22",0.608205353093356,0.545215465742072,0.165040345957135
"23",0.60818619284945,0.545212276866969,0.165038237413019
"24",0.608244341154611,0.545197225268066,0.16503620407089
"25",0.608197655438373,0.545214116057822,0.165038011433204
"26",0.608215587735898,0.545202983184583,0.165035186414491
"27",0.608245090805102,0.545197444537779,0.165036918601115
"28",0.608229017772923,0.545200352663178,0.165034177435911
"29",0.608239687143778,0.545205767609246,0.165036468950516
"30",0.608199759732773,0.545208899101333,0.165042286804784
"31",0.608211196747327,0.545208154350617,0.165039146225024
"32",0.608239642181125,0.545204077732796,0.165036145291643
"33",0.608215708813244,0.545202255523896,0.165034914320436
"34",0.60822244235598,0.545209778254354,0.165034262504112
"35",0.608198824272991,0.545214533991775,0.165036889956192
"36",0.60820052831243,0.545208194729931,0.165042712127534
"37",0.608215063243835,0.545208455121575,0.165039261679581
"38",0.608221822368876,0.545206317937062,0.16503458016311
"39",0.60822076209596,0.545206800375744,0.165034395809185
"40",0.608222484913681,0.545205095310658,0.165033268640072
"41",0.60822322189117,0.545208718889915,0.165035655940281
"42",0.608213253726394,0.545210267546682,0.165039242658422
"43",0.608235502379494,0.545201700092169,0.165035628955162
"44",0.608205305799807,0.545215433740627,0.165041190653993
"45",0.608201161500137,0.545207162840635,0.165041743485901
"46",0.608223158844507,0.545209878773345,0.165034121072867
"47",0.608200108693299,0.54521392661462,0.165040951828402
"48",0.608213573432079,0.545210665802292,0.165037805054246
"49",0.608209977698812,0.545209705814934,0.165037136495783
"50",0.608201680248014,0.545216610452581,0.165038515345758
"51",0.60820691478493,0.545213962965045,0.165040012341162
"52",0.608240249048014,0.545203393154406,0.165036142683564
"53",0.608240468708543,0.545203164122443,0.165036581259838
"54",0.608205295679047,0.545218159439502,0.165039280140917
"55",0.608216044453306,0.545199984015684,0.165034678194534
"56",0.608177942070924,0.545217557868037,0.165040958519419
"57",0.608211218590037,0.545210431836329,0.165038799586974
"58",0.608177485469351,0.545218420859717,0.165042266223527
"59",0.608226272066573,0.545204997861318,0.165034373810659
"60",0.608218538351855,0.545205634330212,0.165031266763736
"61",0.608206498019855,0.545214583271285,0.165038641017002
"62",0.608187952245742,0.545207957868986,0.16504078007275
"63",0.608197268317251,0.545213396958922,0.165038591702622
"64",0.608180288169356,0.545215335417803,0.165040323816007
"65",0.608218061380314,0.545203929505183,0.165035984228655
"66",0.608220490817453,0.545206913672037,0.16503550594671
"67",0.608249398688877,0.545199087965206,0.165037240531482
"68",0.608176423805138,0.545218144535885,0.165043561907817
"69",0.608200149277285,0.545210438373474,0.165042025802276
"70",0.608217395887224,0.545204605518136,0.165034544799653
"71",0.608193228390866,0.54520891879771,0.165041990776435
"72",0.60821286179634,0.545208605485615,0.16504038756404
"73",0.608226944530745,0.545200565735424,0.165033692087088
"74",0.60818080243411,0.545215866251911,0.165039763308741
"75",0.608220319354708,0.545204666955021,0.165034665880794
"76",0.6082026802727,0.545215105155258,0.165039211296646
"77",0.608199091214348,0.545207322547291,0.165042986987232
"78",0.60821632587257,0.545201121085575,0.165035175381619
"79",0.608248054326957,0.545198476010628,0.165036804413894
"80",0.608188488002202,0.54520867686669,0.165041352102043
"81",0.608201788006981,0.54520715674887,0.165041954128533
"82",0.608227212629139,0.545205877020772,0.165033775447542
"83",0.608191304210425,0.545209169020285,0.165041038230474
"84",0.608225130036365,0.545209041210909,0.165034158511214
"85",0.608175690333346,0.545218339491003,0.165041797252033
"86",0.608226545648277,0.545207889169669,0.165034169364036
"87",0.608221848570395,0.545206594270357,0.165034308081676
"88",0.6082299161648,0.545200700556141,0.165033913577358
"89",0.608177151213849,0.545218646810667,0.165041579431905
"90",0.608217033443229,0.545202739903627,0.165032825405564
"91",0.608223437888643,0.545204604677263,0.165033276632211
"92",0.60821792517028,0.5452045668,0.165034485305367
"93",0.608241627800443,0.545198308229273,0.165035355495888
"94",0.608245626085046,0.545200365656507,0.165036451303249
"95",0.608223304583155,0.545208556765118,0.165033470217355
"96",0.608221541144727,0.545205746905196,0.165033880980326
"97",0.60822103983881,0.545207208184878,0.165034784137403
"98",0.60817685864088,0.545218434312342,0.165043489244996
"99",0.608200884929758,0.545208539382061,0.16504211563467
"100",0.608181561644968,0.545216303628755,0.165039825198311
"101",0.608200935598926,0.545211572079997,0.165041706677101
"102",0.608214686919599,0.545211012164633,0.165040309614373
"103",0.608198576165514,0.54521428995344,0.16503700372489
"104",0.608188065326762,0.545208050190564,0.165039575579944
"105",0.608225892057273,0.545208571606373,0.165034773349236
"106",0.608244969012893,0.545204168500255,0.165036173270369
"107",0.608217430394722,0.545200380968652,0.165035156712338
"108",0.608200803805419,0.545214296484924,0.165040356818207
"109",0.608223144387692,0.545211681584755,0.165033518009614
"110",0.608238892470345,0.545205121328405,0.165036923131117
"111",0.60817833147595,0.545218535078111,0.165040658627062
"112",0.60821578750001,0.545208399741394,0.165038996938564
"113",0.608245388412349,0.5451974333974,0.165036157370949
"114",0.608221254755348,0.545210003694464,0.165034920663134
"115",0.608237775430463,0.545203605915727,0.165035780816213
"116",0.60817601791425,0.545217850985617,0.165042615404286
"117",0.608208306377719,0.545212795661582,0.165038627127055
"118",0.608234094586091,0.545202673588948,0.165035864664823
"119",0.608223518863898,0.545209123069127,0.165034089915518
"120",0.608217843211301,0.545204161184607,0.165034200113695
"121",0.608212029317549,0.545210587782977,0.165037708709621
"122",0.608220577898604,0.545207185240511,0.165035598458604
"123",0.608224317558567,0.545207842723118,0.165033838565273
"124",0.608180547711112,0.54521417934456,0.165040412684031
"125",0.608188591403823,0.545208914008744,0.165039884771511
"126",0.608222127454057,0.54521108250447,0.165034454912093
"127",0.608183753483035,0.545217312562942,0.165038839018343
"128",0.608226833638099,0.545205249479668,0.16503410866093
"129",0.608205825043556,0.54521733165637,0.165039799489203
"130",0.608219297137549,0.545207096473657,0.16503590423226
"131",0.608223521065176,0.545206910062543,0.165035622491271
"132",0.608203521255349,0.545216298670563,0.165039402239445
"133",0.608203662375078,0.545213179816025,0.165039830006077
"134",0.608228358291555,0.545205216024845,0.165032899428566
"135",0.608188569834231,0.545208685213351,0.165041296468451
"136",0.608194790921912,0.545207373430185,0.165042518161461
"137",0.608239676596642,0.545204602242602,0.165036491611387
"138",0.608223676517702,0.545208121096728,0.165033393536945
"139",0.60820095758106,0.545214925605847,0.165038335033543
"140",0.608244188264449,0.545199662965709,0.165036702120688
"141",0.608221383037434,0.545206587610443,0.165036491278849
"142",0.608188230139713,0.545209242247116,0.1650402239365
"143",0.608204863142625,0.54521461622287,0.165039811051512
"144",0.608215743775143,0.54520599141416,0.165032191866574
"145",0.608244004491271,0.545200590028107,0.165036917822246
"146",0.608226614181851,0.545208400979108,0.165034037804096
"147",0.608188848077872,0.545209100504068,0.165041554802906
"148",0.608219795524472,0.545206052991481,0.165032161976908
"149",0.608204366632846,0.545217596551064,0.165039674076285
"150",0.60821524971717,0.545200597669399,0.16503489082068
"151",0.608217422011785,0.545203804735658,0.165036119491719
"152",0.608179120938844,0.545216528722149,0.165042738059679
"153",0.608200803844423,0.545206989256097,0.165041743494349
"154",0.608216344777033,0.545203156242007,0.165035024041847
"155",0.6081980730198,0.545205696768345,0.165042151333388
"156",0.608177288018022,0.545217573886399,0.165040712921591
"157",0.608210267310123,0.545212847279061,0.165038552734079
"158",0.608200457708645,0.545205701624926,0.165042233436718
"159",0.608245380958829,0.545197353870789,0.165035780284529
"160",0.608199257731067,0.545212244808264,0.165041774304522
"161",0.608214525983157,0.545199115220234,0.165034347164754
"162",0.60820793261399,0.54521289112856,0.165038790335381
"163",0.60824186667262,0.545199442203684,0.165035420367325
"164",0.608241498107178,0.545199227818681,0.165035057147696
"165",0.608222403007472,0.545206794435296,0.165033054203492
"166",0.608200385370129,0.545213142123883,0.165040712227151
"167",0.608204079089766,0.545217535303534,0.165038864695007
"168",0.608222181352528,0.545212667239909,0.165034458927387
"169",0.608221173033222,0.545206448941328,0.165036453700984
"170",0.608245529268413,0.545195934581508,0.165037039220514
"171",0.608235261329985,0.545200944620193,0.165035930312256
"172",0.608220109096018,0.54520836482547,0.165034608914365
"173",0.608221754005772,0.545210756125881,0.165033735634769
"174",0.608188942850819,0.545207852525942,0.165039996113175
"175",0.608248147647709,0.54520054424148,0.165035929010401
"176",0.608206177040711,0.545215470497295,0.165038851512744
"177",0.608204918888031,0.545214558546021,0.165039783182459
"178",0.608219492190821,0.545202416859357,0.165037088510651
"179",0.608217541262145,0.545205184533473,0.165033193033829
"180",0.608221031662087,0.545206689382553,0.16503641040896
"181",0.608222181131435,0.545210380958309,0.165033892067482
"182",0.608215939061021,0.545206343679516,0.165038054278041
"183",0.608182622089008,0.545216808902466,0.1650395927288
"184",0.608208291620836,0.545211609872921,0.16503865393695
"185",0.608191336379229,0.545210676733675,0.165040707917021
"186",0.608199185356556,0.545214635756312,0.165039124835415
"187",0.608223635486803,0.545208615718485,0.165035359995021
"188",0.60819861655649,0.545214462002855,0.16504120392597
"189",0.608177916493491,0.545217418588933,0.165040837438879
"190",0.608245317090184,0.545196976427672,0.165035995055541
"191",0.608214113177938,0.545210187067493,0.165040721166621
"192",0.608226973599312,0.545206768515261,0.16503350416259
"193",0.608188506070205,0.545207497698697,0.165039563289743
"194",0.608212936488698,0.545210247234302,0.165038478793249
"195",0.608225085180442,0.545210498515533,0.165034567269118
"196",0.608245556028292,0.545197108950948,0.165036900000404
"197",0.608200415202903,0.545211297450526,0.165041642368687
"198",0.608173144225758,0.545214539345908,0.165042994853716
