"","draw","date","a","c","b","d","r0","recovery_time"
"1",1,2020-10-22,0.00660214611132195,0.951211113884909,0.968584148668911,8.84338869835533e-06,0.00694077898686197,1.05129133312565
"2",1,2020-11-01,0.136232323697219,0.572425693834895,0.945055716828507,0.0174437857083917,0.00695967723357279,1.74695163192383
"3",1,2020-11-11,0.83967263182845,0.693190513622265,0.651442585441969,0.0258171810339664,0.00696902731060113,1.44260485443533
"4",1,2020-11-21,0.616783706725884,0.862828746230426,0.330440505481749,0.0203729660625014,0.00695856855881258,1.15897853933223
"5",1,2020-12-01,0.529384462616547,0.4533385068732,0.172116972230383,0.0128992752036483,0.00695180009180925,2.20585717921311
"6",1,2020-12-11,0.160648224032462,0.498887318805508,0.270859634223848,0.0122398367162734,0.00694516061600155,2.0044606513437
"7",2,2020-10-22,0.00661985818173419,0.951173159266734,0.968678665219657,8.93560037561707e-06,0.237991280203631,1.05133328275464
"8",2,2020-11-01,0.133268890969509,0.573927253681922,0.944582928377801,0.020275292751553,0.232205196938371,1.74238110071388
"9",2,2020-11-11,0.840705915556966,0.691872333597812,0.648115196343571,0.0254783767789595,0.23028528631341,1.44535335702743
"10",2,2020-11-21,0.616376364698338,0.860968046774792,0.326793798572128,0.0220257037256685,0.229655116121697,1.16148329051935
"11",2,2020-12-01,0.529973954438729,0.454093701764797,0.172088048307837,0.0141616074936011,0.239778796755843,2.20218865867019
"12",2,2020-12-11,0.160480687470351,0.500382887104055,0.270808532230813,0.015370284308618,0.238076324055132,1.99846962350663
"13",3,2020-10-22,0.00662834370545518,0.951114611844367,0.968852645579062,8.92428007955508e-06,1.21131581481221,1.05139799930193
"14",3,2020-11-01,0.132164285229779,0.573915456543362,0.944663463283958,0.0211586662502964,1.21511711732308,1.74241691628747
"15",3,2020-11-11,0.841218999090327,0.692796881212223,0.646028523878994,0.0260003034792673,1.21423612302989,1.44342451174181
"16",3,2020-11-21,0.61683726954286,0.86055410694457,0.325112253802817,0.0241597000339995,1.21310769971718,1.16204198193945
"17",3,2020-12-01,0.529312850190833,0.453255878737301,0.172133452342154,0.0154871802054992,1.21254989746908,2.20625930497767
"18",3,2020-12-11,0.160281529558507,0.500945085602127,0.271132860940159,0.0173172851642497,1.21094881497304,1.99622678960513
"19",4,2020-10-22,0.00661720149521199,0.950942918688605,0.968841305112434,9.04098565141835e-06,0.714839079505084,1.051587829666
"20",4,2020-11-01,0.131658509150795,0.573287943130463,0.944585772502416,0.021643634690858,0.715910848268179,1.74432414283729
"21",4,2020-11-11,0.841329400727649,0.693532322747433,0.646025473852372,0.0261195852700485,0.716790803233703,1.44189386305528
"22",4,2020-11-21,0.616881875560288,0.86071226404804,0.325409680486808,0.0254913370558772,0.716710916443799,1.16182845507147
"23",4,2020-12-01,0.528910530956874,0.452832742255344,0.172329029084227,0.0156318849218481,0.715250273450679,2.20832088028678
"24",4,2020-12-11,0.160157804420022,0.499908764035497,0.271978197749917,0.0192124139154905,0.714653310975578,2.00036501046217
"25",5,2020-10-22,0.00661349452971887,0.951335545092994,0.968537936212701,8.83912176603122e-06,1.16774651742658,1.05115382806626
"26",5,2020-11-01,0.137000692424519,0.571362832235836,0.945145267925349,0.0167452273689344,1.16710263185556,1.75020134944171
"27",5,2020-11-11,0.839859338745743,0.692638992010766,0.654828932220569,0.0254021585900216,1.16780140097778,1.44375354482564
"28",5,2020-11-21,0.616858398975644,0.862437138261619,0.33102900942667,0.0190865039114428,1.16800416931563,1.15950479824612
"29",5,2020-12-01,0.530738637420306,0.454726930711387,0.172427974475446,0.0122262129538937,1.16715901692914,2.1991220058939
"30",5,2020-12-11,0.16046287177711,0.499707098435834,0.271706172611023,0.0120111643024373,1.16833449688802,2.00117229298957
"31",6,2020-10-22,0.0066053531068852,0.951072764489645,0.968581424879443,8.86652759036288e-06,0.322013043781316,1.05144426098313
"32",6,2020-11-01,0.136265370763896,0.572360024898322,0.945065990960627,0.0173872572634199,0.320715779068957,1.74715206600539
"33",6,2020-11-11,0.839316792573728,0.69310674588043,0.651652439955902,0.0259241874737738,0.319958283183577,1.44277920528639
"34",6,2020-11-21,0.616444346797948,0.862578172283895,0.329539717531072,0.0203186450748253,0.320374068114255,1.15931521586298
"35",6,2020-12-01,0.529438070843422,0.453156242714423,0.171995760656774,0.012937612303418,0.32111385305389,2.20674439793649
"36",6,2020-12-11,0.16080794400864,0.499264945564936,0.271239719716316,0.0123868847954605,0.322089394493098,2.00294454654425
"37",7,2020-10-22,0.00659584819439074,0.951218318711765,0.968585920962427,8.78986709713937e-06,NA,1.05128337031429
"38",7,2020-11-01,0.137222980588361,0.571740935312848,0.945176347113371,0.0167224330683905,NA,1.74904390823934
"39",7,2020-11-11,0.839444492338123,0.692818428456135,0.654704409835127,0.0249649382349082,NA,1.44337962000864
"40",7,2020-11-21,0.617779058410565,0.862844795062854,0.330471318371506,0.0186627461082894,NA,1.15895698243988
"41",7,2020-12-01,0.53086673544475,0.454320418686562,0.171927099628034,0.0119677073909828,NA,2.20108971305097
"42",7,2020-12-11,0.160404453598812,0.499537575375702,0.272027644372065,0.0116850222469776,NA,2.00185141077306
"43",8,2020-10-22,0.00663339830314689,0.950943338552573,0.968883697801602,9.18922572868892e-06,NA,1.05158736536511
"44",8,2020-11-01,0.127899412297262,0.5725749291232,0.944895934044909,0.0235265021909315,NA,1.74649630840688
"45",8,2020-11-11,0.842459355205262,0.692984746140224,0.64497355761165,0.0260407291533447,NA,1.44303320609838
"46",8,2020-11-21,0.617372057564085,0.86055302746539,0.326084976750253,0.0263901945124056,NA,1.16204343960689
"47",8,2020-12-01,0.52809814777659,0.451546392043439,0.172069678182049,0.0166493385588459,NA,2.21461187071959
"48",8,2020-12-11,0.160130169043493,0.498946297287402,0.27221259867582,0.0241497682248929,NA,2.00422371192382
"49",9,2020-10-22,0.00661935605895499,0.951253253010255,0.968624020271332,8.82262568721078e-06,NA,1.05124476245993
"50",9,2020-11-01,0.135596924365149,0.572498204863904,0.944977855358059,0.018092081371518,NA,1.74673036789298
"51",9,2020-11-11,0.839914560132936,0.693081659412536,0.649280115343166,0.0257510601719667,NA,1.442831427465
"52",9,2020-11-21,0.616649206584247,0.862578305313297,0.328444948782213,0.0209332012594712,NA,1.15931503706993
"53",9,2020-12-01,0.529283455841287,0.454158148512066,0.172383072127747,0.0132126189883459,NA,2.20187615982725
"54",9,2020-12-11,0.160788040134968,0.499307279966207,0.27019627297866,0.0127606850573001,NA,2.00277472434946
"55",10,2020-10-22,0.00661271569601588,0.951214334176874,0.968552761001678,8.846007563856e-06,NA,1.05128777402765
"56",10,2020-11-01,0.136249694938776,0.572297306510702,0.945059869163755,0.0173796783012739,NA,1.74734353739493
"57",10,2020-11-11,0.839686445183572,0.692833820911999,0.651106318633394,0.0259086772708646,NA,1.44334755292931
"58",10,2020-11-21,0.616350972515881,0.862458381289942,0.329734392025202,0.0204676852945969,NA,1.1594762387309
"59",10,2020-12-01,0.530190522241516,0.453212665955604,0.171821505959224,0.0129757848761759,NA,2.20646966671041
"60",10,2020-12-11,0.16089746845273,0.499010095983488,0.270936062059042,0.0126393086671775,NA,2.0039674708968
"61",11,2020-10-22,0.0066325569852995,0.951256164000831,0.968811297131659,8.91548155911422e-06,NA,1.05124154548882
"62",11,2020-11-01,0.132347490249443,0.573877262714874,0.944743706437095,0.0213519948261587,NA,1.74253288110639
"63",11,2020-11-11,0.84103602049434,0.692965451185062,0.645839540838637,0.0259491638410262,NA,1.44307338596732
"64",11,2020-11-21,0.617048217875706,0.860638086350161,0.325641003191886,0.0240786203553019,NA,1.16192859212268
"65",11,2020-12-01,0.529359566885183,0.453285582323124,0.171948629405369,0.0153890170306787,NA,2.20611472986836
"66",11,2020-12-11,0.160118906078859,0.500787890393174,0.270692452241407,0.0166581858951338,NA,1.99685339678419
"67",12,2020-10-22,0.00662933107278409,0.951218094633681,0.968637040971008,8.98625044429615e-06,NA,1.05128361796472
"68",12,2020-11-01,0.133111343352778,0.57364440874757,0.9445775861466,0.0206576384927312,NA,1.74324021074883
"69",12,2020-11-11,0.841361651796041,0.692205516931776,0.646878927683753,0.0256784310854836,NA,1.44465765663431
"70",12,2020-11-21,0.616743711944468,0.860999908979399,0.327289915673854,0.0225339431208938,NA,1.16144030861207
"71",12,2020-12-01,0.529098904577496,0.453783947616954,0.172151514761094,0.0142751431730695,NA,2.20369187859443
"72",12,2020-12-11,0.160637875014732,0.500204686397659,0.270928049778849,0.0152772124043586,NA,1.99918158944438
"73",13,2020-10-22,0.00662206861053394,0.950814873286837,0.968822044723962,9.00341994749488e-06,NA,1.05172944607307
"74",13,2020-11-01,0.130900017698643,0.573329768852792,0.944602108029344,0.0219385207770992,NA,1.74419689038816
"75",13,2020-11-11,0.841858505247287,0.693746403888508,0.64516095733863,0.0261795047187081,NA,1.44144891331316
"76",13,2020-11-21,0.617125056963899,0.860461621714772,0.324906707731937,0.0256193075755737,NA,1.16216688201288
"77",13,2020-12-01,0.529221639985775,0.452718770821921,0.172347947528324,0.0157590222034991,NA,2.20887682254588
"78",13,2020-12-11,0.160164369616873,0.499545576101862,0.271767694119966,0.0193518985488269,NA,2.00181934910397
"79",14,2020-10-22,0.00660458342779621,0.951238417460437,0.968569429415859,8.83622434978507e-06,NA,1.05126115771243
"80",14,2020-11-01,0.136103495270717,0.572630527103555,0.945082306256685,0.0176945092262089,NA,1.7463267371688
"81",14,2020-11-11,0.839592193300884,0.693176606568128,0.652123661885915,0.0257326914395657,NA,1.44263379710826
"82",14,2020-11-21,0.616916216394614,0.862765645125276,0.330319493264771,0.020138063233368,NA,1.15906330490802
"83",14,2020-12-01,0.529510728398364,0.453253690687637,0.172037223856925,0.0129424372833569,NA,2.20626995553613
"84",14,2020-12-11,0.160522780153988,0.499127045342253,0.270651420205003,0.0124415771970394,NA,2.00349792569204
