date,region,param_a,param_c,param_b,param_d,latent_S,latent_E,latent_I,latent_R,latent_D,observed_I,observed_R,observed_D,data_I,data_R,data_D
2020-08-03,ITG1,0.030794018813062606,0.2,0.0013238157687843312,0.037025343801636273,0.9793135593272099,107.82413808679432,185.91595026931935,8.57625493363148,0.3297478136151258,187.09656079208227,9.709118984577374,1.3255992871788245,148.0,12.0,1.0
2020-08-10,ITG1,0.030794018813062606,0.2,0.0013238157687843312,0.037025343801636273,0.9762551305153697,46.25884247893761,206.49482047459065,48.97187334377425,1.8829160616973686,206.82158149808984,50.06440498643766,2.962098063133276,313.0,20.0,1.0
2020-08-17,ITG1,0.030794018813062606,0.2,0.0013238157687843312,0.037025343801636273,0.9729834050815555,45.419038432322814,268.388009106127,97.07678298727726,3.732498297982578,269.4917987593848,98.43934406633021,4.817619615196232,236.0,44.0,1.0
2020-08-24,ITG1,0.030794018813062606,0.2,0.0013238157687843312,0.037025343801636273,0.9698094915173613,46.88377669625349,296.57668270932606,149.87358292369737,5.762478689148277,296.5702704707895,151.21773628266956,6.845888131403598,289.0,78.0,0.0
2020-08-31,ITG1,0.03842405949833971,0.2,0.004829107470799721,0.021747612403978107,0.9665656685740187,62.92010202070566,383.01289488614316,246.6588770029198,8.661472570441271,383.5103968929711,247.97053016940563,9.62383147696975,425.0,202.0,3.0
2020-09-07,ITG1,0.03842405949833971,0.2,0.004829107470799721,0.021747612403978107,0.9627112875254779,74.50271906052633,425.8229691356982,461.9375824040027,13.684992031568568,426.4406912227628,462.7062181282648,14.45616758095602,525.0,65.0,1.0
2020-09-14,ITG1,0.03842405949833971,0.2,0.004829107470799721,0.021747612403978107,0.9586435267550599,90.3965315014503,512.455783954752,723.3819495564093,19.76643346603297,513.8760968285086,725.0752107099707,20.57621613407685,721.0,192.0,6.0
2020-09-21,ITG1,0.03842405949833971,0.2,0.004829107470799721,0.021747612403978107,0.9543398311440401,110.55396940635164,627.7354645566089,1043.5747689482303,27.19503088897175,628.6111712904935,1043.0205971937796,28.26362561105808,721.0,366.0,12.0
2020-09-28,ITG1,0.2171363175493239,0.2,0.004626405152693265,0.03690708241947922,0.943605185543326,311.89310994992155,706.4057984956632,1420.0556768366844,37.209087107273156,706.5328313166243,1420.3750026561775,38.306815975491844,998.0,399.0,11.0
2020-10-05,ITG1,0.2171363175493239,0.2,0.004626405152693265,0.03690708241947922,0.9089509071823414,934.3134380035315,1402.8512986002067,1961.4987636490248,56.50400330586803,1403.2874871417903,1962.670140288627,57.71030108970968,1613.0,442.0,17.0
