"","draw","date","s","e","i","r","d"
"1",1,2020-03-22,10627514.7194236,749.630549223261,650.441772243219,709.286316039292,411.221218869741
"2",1,2020-03-23,10627464.5414273,677.757685606144,323.684403597915,976.383965700796,592.931797792114
"3",1,2020-03-24,10627437.3732581,596.385966286223,189.222953525073,1121.00049071185,691.316611416656
"4",1,2020-03-25,10627420.0281831,518.879978591524,128.933446016852,1213.32874814274,754.128924179134
"5",1,2020-03-26,10627407.7620635,448.792421477314,101.574386076057,1278.62170007589,798.548708892176
"6",1,2020-03-27,10627397.5702948,387.874751786542,81.5247747216748,1332.87286208933,835.456596584808
"7",1,2020-03-28,10627389.3891505,334.604079231073,69.8012671633216,1376.42143343716,865.083349650156
"8",1,2020-03-29,10627382.4174862,290.38510112901,57.0126416364738,1414.59139465728,890.892656361113
"9",1,2020-03-30,10627375.3799097,252.596699477666,43.7554761347365,1448.87569867597,914.691495972643
"10",1,2020-03-31,10627362.8901101,200.595360547822,58.0539925234659,1475.17328776035,938.58652901714
"11",1,2020-04-01,10627340.9294749,155.071400124254,61.2799552332536,1505.73857962863,972.279870110579
"12",1,2020-04-02,10627318.9384121,126.77948863607,45.4346819594209,1537.50927412222,1006.63742315596
"13",1,2020-04-03,10627303.2518124,101.141159472374,39.5891167625584,1560.17189431613,1031.14529709043
"14",1,2020-04-04,10627288.2308755,83.6571170861974,26.9252212371012,1581.87285531458,1054.61321085577
"15",1,2020-04-05,10627278.9102548,65.738462222374,26.1367969770958,1595.33850005337,1069.17526594388
"16",1,2020-04-06,10627269.6983973,53.5750034245667,19.8114376153162,1608.64702911675,1083.5674125601
"17",1,2020-04-07,10627261.3696401,44.9741049374519,11.6959315498816,1620.67974148078,1096.57986192316
"18",1,2020-04-08,10627258.8358884,32.3296979921195,19.2549267100619,1624.34029692191,1100.53846999733
"19",1,2020-04-09,10627249.4983437,32.3864766369665,8.18535819094148,1633.63113673271,1111.59796471351
"20",1,2020-04-10,10627254.7852125,13.5402603339107,15.8205722468123,1637.85043584211,1113.30279904358
"21",1,2020-04-11,10627243.8242922,15.97182094042,5.79076096259019,1645.86085877361,1123.8515471052
"22",1,2020-04-12,10627239.6754596,9.86173864065426,9.44815436248823,1648.6628687089,1127.65105865545
"23",1,2020-04-13,10627232.4822702,10.6972078974712,4.36023960954906,1653.52095830015,1134.23860400338
"24",1,2020-04-14,10627228.3276128,8.54834542500259,4.05295976207792,1656.32690637732,1138.04345565444
"25",1,2020-04-15,10627225.3368058,6.05502348045045,4.77816049004663,1658.34682921836,1140.78246099074
"26",1,2020-04-16,10627222.5038841,4.54433394440078,4.61410998848453,1660.26010226441,1143.37684973494
"27",1,2020-04-17,10627221.5544202,1.09360873022968,7.50349676740773,1660.90136093957,1144.24639331231
"28",1,2020-04-18,10627216.4115107,5.0793253334661,0.477400686270026,1664.37475071963,1148.95629259626
"29",1,2020-04-19,10627216.4360779,1.77920088310846,3.88209673413113,1664.33415076563,1148.86775375512
"30",1,2020-04-20,10627213.9382173,3.0112285363663,1.11971997409481,1666.03545159523,1151.19466254263
"31",1,2020-04-21,10627213.2141443,1.00585825440038,3.33397238260353,1666.35465319384,1151.39065181991
"32",1,2020-04-22,10627210.6717649,3.03574870586866,2.07034980327533,1667.4666733556,1152.05474326501
"33",1,2020-04-23,10627209.9134766,0.0559835690422063,5.27866164065256,1667.79834358024,1152.25281463669
"34",1,2020-04-24,10627203.4105172,10.8720041994425,3.57739320088398,1670.64270335307,1153.95144839972
"35",1,2020-04-25,10627203.4892469,4.51121847644707,2.75966685036485,1670.6082654445,1153.93088229736
"36",1,2020-04-26,10627205.8694052,8.38143316894164,14.9349604585797,1669.56718930856,1153.30915817819
"37",1,2020-04-27,10627198.7503481,1.67990181147667,7.0192914845555,1672.68102023231,1155.16871841735
"38",1,2020-04-28,10627194.9688556,2.11135661300547,7.21978917509009,1674.27715971062,1156.72211885181
"39",1,2020-04-29,10627190.1539749,3.47442197257093,6.08145957776621,1676.24339573997,1159.34602781205
"40",1,2020-04-30,10627185.4733594,9.47192263242462,8.92350249453642,1679.13724694245,1152.29324857235
"41",1,2020-05-01,10627179.742606,11.8398425912151,1.68147188320919,1680.89157259343,1161.1437868973
"42",1,2020-05-02,10627179.1209275,7.30009388660893,5.68427053277498,1681.08094870413,1162.11303942044
"43",1,2020-05-03,10627177.4242396,5.25557595610279,6.26333972729016,1681.59779518279,1164.75832953483
"44",1,2020-05-04,10627172.736003,8.52736291510547,1.05775541891696,1683.0259337666,1172.06773577763
"45",1,2020-05-05,10627175.1457668,1.47806253942862,8.07289140892203,1682.29186853111,1168.3106907151
"46",1,2020-05-06,10627170.1209785,6.38221173768333,1.17125884140559,1683.82252929835,1176.14481934553
"47",1,2020-05-07,10627169.09369,5.5666260052157,1.24297882487121,1684.13546683589,1177.74647594693
"48",1,2020-05-08,10627173.6298781,3.44515590231582,11.6867896733806,1682.7536446885,1170.67412348405
"49",1,2020-05-09,10627171.8201389,0.835766571294356,4.72347289748821,1684.7179405991,1174.87349420888
"50",1,2020-05-10,10627162.3034008,6.49553094481625,0.738502561976586,1682.50879662327,1184.73005415252
"51",2,2020-03-22,10627514.4773493,749.83419692248,650.465908750145,706.63637065041,413.885454342088
"52",2,2020-03-23,10627464.1886684,678.014461647472,323.728902124375,972.57849424915,596.788753573198
"53",2,2020-03-24,10627436.9572426,596.646468308865,189.277139818707,1116.58697479442,695.831454490827
"54",2,2020-03-25,10627419.5691516,519.127085223673,128.988739982476,1208.54094865951,759.073354531873
"55",2,2020-03-26,10627407.2709617,449.019627774707,101.627812018255,1273.57794056845,803.802937913561
"56",2,2020-03-27,10627397.0518089,388.08252404884,81.5737038675066,1327.62032762898,840.970915509355
"57",2,2020-03-28,10627388.8481558,334.792077474128,69.846583172684,1371.00409821618,870.808365350348
"58",2,2020-03-29,10627381.8569182,290.557387525042,57.0496374231292,1409.03026718354,896.805069634404
"59",2,2020-03-30,10627374.8010329,252.749091978817,43.7942289769494,1443.18958752611,920.765338636806
"60",2,2020-03-31,10627362.2892875,200.720097452529,58.1011512216554,1469.4535631829,944.735180653609
"61",2,2020-04-01,10627340.302121,155.182412189269,61.316222826785,1500.04192602391,978.456597927435
"62",2,2020-04-02,10627318.2890641,126.877632607324,45.4682285016331,1531.82252545841,1012.84182935145
"63",2,2020-04-03,10627302.5857297,101.224392388446,39.624356535555,1554.4937209575,1037.37108045955
"64",2,2020-04-04,10627287.5459724,83.733058202445,26.9494877957059,1576.20692994958,1060.86383167998
"65",2,2020-04-05,10627278.2125041,65.8032561868687,26.1585315686596,1589.68186293223,1075.4431252514
"66",2,2020-04-06,10627268.9928518,53.6256818774934,19.8436023824842,1602.99249335618,1089.84465057411
"67",2,2020-04-07,10627260.6498405,45.0229171116239,11.7121756035869,1615.0375100691,1102.87683670495
"68",2,2020-04-08,10627258.1084026,32.3706819047142,19.2668688086664,1618.70664501084,1106.8466817155
"69",2,2020-04-09,10627248.7599657,32.4267600945994,8.19182847446824,1628.00335192968,1117.91737379605
"70",2,2020-04-10,10627254.0481441,13.5678184117783,15.836844660124,1632.22147917601,1119.62499361903
