date,region,param_a,param_c,param_b,param_d,latent_S,latent_E,latent_I,latent_R,latent_D,observed_I,observed_R,observed_D,data_I,data_R,data_D
2020-08-03,SE,0.0750177205386981,0.2,0.03608601972598862,0.004248289125952778,0.9783235938716569,434.8965665032741,680.1301181680013,751.3221246937446,3.205451296310011,681.8327118375502,753.162260943735,4.224031183725211,1556.0,,18.0
2020-08-10,SE,0.0750177205386981,0.2,0.03608601972598862,0.004248289125952778,0.9703557387954052,363.5872416784247,1010.5641048462998,4607.5883231534535,19.65787972680156,1011.2580481638237,4608.000016602227,20.70495804538292,2014.0,,18.0
2020-08-17,SE,0.0750177205386981,0.2,0.03608601972598862,0.004248289125952778,0.9603227560766144,465.1203746901,1420.7517794128344,10086.55351639897,43.033414006836566,1420.3353122020249,10089.920761205962,44.15603310919121,2052.0,,16.0
2020-08-24,SE,0.0750177205386981,0.2,0.03608601972598862,0.004248289125952778,0.9484697112839134,701.1088994792634,2186.441963367377,17595.05715449144,75.06779969710591,2185.3339071813034,17597.673232419987,76.03514961761371,1687.0,,19.0
2020-08-31,SE,0.442720382769186,0.2,0.33155277932558946,0.00053039978482802,0.9194647821469668,2764.1847973727026,2515.493072680812,45172.76487403622,119.96886058470088,2516.85232457128,45180.016228581284,120.65094936158627,1200.0,,10.0
2020-09-07,SE,0.442720382769186,0.2,0.33155277932558946,0.00053039978482802,0.8700909981339197,4521.9560902463,2583.513437354786,107844.53320345371,164.18904270919506,2584.9196917552863,107838.50241648062,165.06246195419064,1332.0,,12.0
2020-09-14,SE,0.442720382769186,0.2,0.33155277932558946,0.00053039978482802,0.8196848791631144,4897.3387938797505,2835.5536998384628,187064.83361315742,216.94521363015352,2834.5277492249757,187049.4762201347,217.92261782933525,1592.0,,13.0
2020-09-21,SE,0.442720382769186,0.2,0.33155277932558946,0.00053039978482802,0.767783451841988,4713.8844992975555,2795.6559743281914,284101.01246152027,278.3400882967759,2795.8958014792092,284098.3210006641,279.25673909848564,2080.0,,12.0
2020-09-28,SE,0.1289877772601563,0.2,0.05223254576675959,0.0016456241551501842,0.7263837315853472,3660.3078993646354,4070.533927896411,375862.50231574266,342.53822158713035,4073.137689503445,375856.1012481342,342.56656855970226,2919.0,,11.0
2020-10-05,SE,0.1289877772601563,0.2,0.05223254576675959,0.0016456241551501842,0.6994443219336582,3036.7194094546117,6778.905780188667,434096.8963488934,417.2910154309904,6778.111437324358,434100.3393927905,418.6640404482987,3642.0,,17.0
2020-10-12,SE,0.1289877772601563,0.2,0.05223254576675959,0.0016456241551501842,0.6654438641897864,3569.2649428169325,9000.23914041725,509300.8787414902,518.2869514546503,9004.803071404502,509319.11203823355,520.165093328292,4278.0,,22.0
2020-10-19,SE,0.1289877772601563,0.2,0.05223254576675959,0.0016456241551501842,0.6268938561952758,4435.335659581208,11775.122070237861,603766.4060386817,648.4805335657321,11774.512112115384,603766.9857012529,649.5776705047707,5620.0,,16.0
2020-10-26,SE,0.27576092665894025,0.2,0.04340032824159959,0.0034725491460540496,0.5708031645770039,7770.496298790217,16181.596513282484,719683.7247860869,841.8188020435559,16186.932798748214,719654.5410153341,843.946428676907,9155.0,,43.0
2020-11-02,SE,0.27576092665894025,0.2,0.04340032824159959,0.0034725491460540496,0.46578915691623046,15507.265078762548,29409.8446048097,871963.3978059201,1215.9847634937375,29400.39854737471,871947.3794993312,1216.7989164532178,18474.0,,82.0
2020-11-09,SE,0.27576092665894025,0.2,0.04340032824159959,0.0034725491460540496,0.3442799532052364,20989.8269958958,46935.941552020646,1093418.2934119995,1813.1736122900782,46924.49113883285,1093429.5471343575,1814.6029668419278,25405.0,,157.0
2020-11-16,SE,0.27576092665894025,0.2,0.04340032824159959,0.0034725491460540496,0.22960462916608804,21069.105312025837,60515.527909325145,1392831.338060527,2677.6171654112195,60513.18383711371,1392836.8241504142,2677.9342682016704,31319.0,,235.0
2020-11-23,SE,0.3149470631586088,0.2,0.03709868646326998,0.009180957492222417,0.1400291965961994,18447.93445653309,70366.79356367094,1759178.0143077385,4136.115129778163,70359.26430516261,1759154.0370723489,4136.323401382485,31944.0,,332.0
2020-11-30,SE,0.3149470631586088,0.2,0.03709868646326998,0.009180957492222417,0.07959763860091593,12262.332917916257,65990.4661626875,2136955.294190452,6714.611493240096,65987.07892198529,2136917.082070386,6713.661092361485,35560.0,,417.0
2020-12-07,SE,0.3149470631586088,0.2,0.03709868646326998,0.009180957492222417,0.04679272544366082,7579.62557596827,61320.39094752807,2539808.9208069253,9491.177245346662,61319.323630397965,2539775.39361045,9494.43300276106,36837.0,,476.0
2020-12-14,SE,0.3149470631586088,0.2,0.03709868646326998,0.009180957492222417,0.029587607528810605,4641.677627966399,56489.270013146546,2959831.690242938,12326.232415886565,56471.21406136386,2959791.99886915,12325.65742125596,43631.0,,501.0
2020-12-21,SE,0.4865999167253682,0.2,0.07233856391975042,0.00468584419754225,0.0194041024270927,2144.1068567044485,32828.91708885783,3363193.938384058,14797.837944441912,32834.65748596644,3363219.343052251,14805.018704380005,46177.0,,645.0
2020-12-28,SE,0.4865999167253682,0.2,0.07233856391975042,0.00468584419754225,0.013161855471865479,1058.758745091144,17910.560161469053,3781808.736571788,16723.008372222997,17907.63257951263,3781791.045946027,16722.89040075446,37134.0,,643.0
2021-01-04,SE,0.4865999167253682,0.2,0.07233856391975042,0.00468584419754225,0.010291996131535737,567.8711975752375,11755.38469022764,4127320.681066515,18302.01021492108,11755.291907459605,4127307.9977183817,18306.012995642734,41324.0,,663.0
