"","draw","date","s","e","i","r","d"
"1",1,2020-03-16,10629617.9999749,39.4848080361044,112.64500448124,264.099163993821,1.07032862037924
"2",1,2020-03-17,10629617.9999725,34.8065770095498,99.2137458524228,282.193879804584,1.08510478813759
"3",1,2020-03-18,10629617.9999703,31.4385524175382,87.6514374515595,297.109228965828,1.10009082344253
"4",1,2020-03-19,10629617.9999682,28.9087169643658,78.1632762704448,309.112243642838,1.11507496275304
"5",1,2020-03-20,10629617.999966,26.5828894724419,70.7933025741064,318.793206881399,1.12991510831366
"6",1,2020-03-21,10629617.9999638,23.6729185662378,65.4392417848907,327.042655535036,1.14450032789242
"7",1,2020-03-22,10629617.9999617,19.3977734210476,61.732889555942,335.010218488386,1.15843682616805
"8",1,2020-03-23,10629617.9999596,15.2757873336554,57.7624791095765,343.091809406357,1.16924452011329
"9",1,2020-03-24,10629617.9999577,11.987700988539,53.664194863072,350.467367863858,1.18005853939508
"10",1,2020-03-25,10629617.9999563,9.48548245158851,50.0857275818284,356.534045694914,1.19406801558834
"11",1,2020-03-26,10629617.9999552,7.65570966524349,47.3977957231434,361.03306637736,1.21275298259503
"12",1,2020-03-27,10629617.9999547,6.33836771103034,45.6731991273253,364.051758445374,1.23600000962876
"13",1,2020-03-28,10629617.9999545,5.34564607209939,44.665872708806,366.025588902009,1.26221783419939
"14",1,2020-03-29,10629617.9999543,4.48073589576219,43.7899401472542,367.740196631715,1.28845299509765
"15",1,2020-03-30,10629617.9999538,3.89612603073892,41.7889135221575,370.300909346746,1.31337729434731
"16",1,2020-03-31,10629617.9999528,3.45341678007376,38.7924053848831,373.715014256398,1.33849081028696
"17",2,2020-03-16,10629617.9999631,40.4602416097488,149.135715024839,226.637090269866,1.06627001013547
"18",2,2020-03-17,10629617.9999603,37.3921825176545,136.085577749086,242.73463905203,1.08692040927969
"19",2,2020-03-18,10629617.9999578,35.1871377223309,123.315285871086,257.691065798262,1.10583281239119
"20",2,2020-03-19,10629617.9999554,33.3790979088325,111.605774942162,271.19231883087,1.12213288452264
"21",2,2020-03-20,10629617.999953,31.5291266847188,101.87673909612,282.75777047468,1.13569070907163
"22",2,2020-03-21,10629617.9999505,29.2162742605012,95.1875338006219,291.748424114708,1.1470972911701
"23",2,2020-03-22,10629617.999948,26.1202031671204,92.7000434294509,297.321296970774,1.15778841614693
"24",2,2020-03-23,10629617.9999462,23.2093402278627,93.6526005599319,299.266790620371,1.17060234903406
"25",2,2020-03-24,10629617.9999446,20.6616299444578,94.8124532518176,300.640358607946,1.18489356424944
"26",2,2020-03-25,10629617.9999425,18.2819976084581,93.7536194581603,304.063918475534,1.19980199217269
"27",2,2020-03-26,10629617.9999393,15.9408659827628,89.0990507028598,311.044256667007,1.21516731020988
"28",2,2020-03-27,10629617.9999351,13.5765081518595,80.4838491313819,322.007624860347,1.23136271730693
"29",2,2020-03-28,10629617.9999301,11.1974003720645,68.5184845614774,336.334336299916,1.24912870846317
"30",2,2020-03-29,10629617.9999246,8.88457492176377,54.7520115339003,352.393362128738,1.2694068492448
"31",2,2020-03-30,10629617.9999194,6.79397295165353,41.6352863631264,367.576927720766,1.29317355029835
"32",2,2020-03-31,10629617.9999156,5.15879733498108,32.4841841880721,378.335109013159,1.32127384186424
"33",3,2020-03-16,10629617.9999704,34.8065861452632,124.383750565005,256.981452176022,1.12752068803723
"34",3,2020-03-17,10629617.9999677,29.7505774226354,114.18678133402,272.23317990574,1.12877365828982
"35",3,2020-03-18,10629617.999964,26.0296902006899,101.163963994802,289.001674767868,1.10398700887901
"36",3,2020-03-19,10629617.9999596,23.3947314279319,85.9811051598477,306.864364814957,1.05911895215613
"37",3,2020-03-20,10629617.9999551,21.5513374551202,70.5005400181372,324.239540675429,1.00790670644247
"38",3,2020-03-21,10629617.9999516,20.1617456631596,57.704179721524,338.461736409328,0.971666645219024
"39",3,2020-03-22,10629617.9999501,18.8180778788025,51.1515399573004,346.354517141907,0.97519488527941
"40",3,2020-03-23,10629617.9999494,17.0304123257202,47.2843052990802,351.997095283616,0.987517727176066
"41",3,2020-03-24,10629617.9999486,15.2343491330028,43.8386924752791,357.228739205721,0.997550574213695
"42",3,2020-03-25,10629617.999948,13.889564552901,40.514190200925,361.886346907671,1.00923035131171
"43",3,2020-03-26,10629617.9999475,13.2437681979345,37.1676867684286,365.862853247678,1.02502423815152
"44",3,2020-03-27,10629617.9999473,13.3367649857473,33.8095528985984,369.10704292494,1.04597188850519
"45",3,2020-03-28,10629617.9999472,14.004517083963,30.5997245916556,371.623363461867,1.07172764956422
"46",3,2020-03-29,10629617.9999472,14.8832058550405,27.8437859782492,373.471738186297,1.10060278126818
"47",3,2020-03-30,10629617.9999471,15.4132938011292,25.9890521704707,374.767379213728,1.12960767563344
"48",3,2020-03-31,10629617.9999469,14.8435865089244,25.6206521128691,375.680600429529,1.15449407608189
"49",4,2020-03-16,10629617.9999836,56.3135907352967,104.246814273159,255.714462404162,1.02442902096837
"50",4,2020-03-17,10629617.9999804,53.4823495600283,98.8375446210777,263.920548312114,1.05885712209867
"51",4,2020-03-18,10629617.9999765,52.1233838487262,88.3814453651891,275.686439555118,1.10803470924603
"52",4,2020-03-19,10629617.9999723,51.5245593260219,74.052040988745,290.557546347464,1.16516102667869
"53",4,2020-03-20,10629617.9999684,50.6088335773015,59.5225794077485,305.948909467874,1.2189891904979
"54",4,2020-03-21,10629617.9999655,47.9415574742597,50.9057234521908,317.197993463674,1.25404008709256
"55",4,2020-03-22,10629617.9999641,42.8444438744899,51.9443269490058,321.25085362544,1.25969142466282
"56",4,2020-03-23,10629617.9999624,37.9795391346668,52.5631823991632,325.499124812851,1.25747122199541
"57",4,2020-03-24,10629617.9999607,33.6081524580417,52.6963245626609,329.739208848072,1.25563338613739
"58",4,2020-03-25,10629617.9999594,29.7000952267494,53.1083179795013,333.232187931024,1.25871943542439
"59",4,2020-03-26,10629617.9999587,26.2058715195106,54.2546605357018,335.56932238439,1.26946687741759
"60",4,2020-03-27,10629617.9999586,23.0639247404706,56.277399932179,336.669117640078,1.28887912236775
"61",4,2020-03-28,10629617.999959,20.2078842480374,59.0007501536331,336.774391225684,1.31629539667926
"62",4,2020-03-29,10629617.9999597,17.5738119837201,61.9267079374316,336.449339750953,1.34946065637409
"63",4,2020-03-30,10629617.9999603,15.1074491009674,64.230669242494,336.576605894246,1.38459550055589
"64",4,2020-03-31,10629617.9999602,12.7714625940058,64.7570457181755,338.354345389,1.41646608487398
"65",5,2020-03-16,10629617.9999685,45.5446406303914,128.971604135809,241.735909554103,1.0471572275322
"66",5,2020-03-17,10629617.9999649,41.5381320780292,118.074354552339,256.625141157304,1.06168734059818
"67",5,2020-03-18,10629617.9999581,35.4331585177563,116.134595817346,264.65008898144,1.08147860801332
"68",5,2020-03-19,10629617.9999484,27.543927030936,121.484093453486,267.165919403404,1.10539172625018
"69",5,2020-03-20,10629617.9999372,19.172295396091,129.762089020843,267.2339874889,1.13097089595837
"70",5,2020-03-21,10629617.999927,12.5785173222413,134.021759184469,269.544606957858,1.15446957889039
"71",5,2020-03-22,10629617.9999208,10.5689978739173,125.879968901052,279.67957538448,1.17081703060228
"72",5,2020-03-23,10629617.9999169,10.2496607585027,113.121212579838,292.750737193612,1.17775258996444
"73",5,2020-03-24,10629617.9999134,9.94912001827417,101.31692118056,304.850833759086,1.1824916245407
"74",5,2020-03-25,10629617.99991,9.55047984763323,91.5931747661957,314.964336648809,1.19137872945394
"75",5,2020-03-26,10629617.9999064,8.98254227964751,84.5774187148822,322.531118466483,1.20829412832551
"76",5,2020-03-27,10629617.9999026,8.21966185577047,80.4089819277411,327.435998272436,1.2347353834053
"77",5,2020-03-28,10629617.9998986,7.28160029556116,78.7495950366958,329.998287004461,1.26989910570179
"78",5,2020-03-29,10629617.9998947,6.23338116640393,78.7939086122908,330.96133289865,1.31076266511214
"79",5,2020-03-30,10629617.9998913,5.18514455322819,79.2800113715118,331.482066910232,1.35216590055228
"80",5,2020-03-31,10629617.9998889,4.29200172822813,78.4999483856039,333.120548134409,1.38689283008698
"81",6,2020-03-16,10629617.9999647,40.609888230157,126.803447124845,248.80040043074,1.08557953029568
"82",6,2020-03-17,10629617.9999611,36.5835946606399,104.957456611342,274.659857336692,1.09841027685827
"83",6,2020-03-18,10629617.9999583,33.7357554628157,82.7881372967962,299.665261371798,1.11016752228037
"84",6,2020-03-19,10629617.9999558,30.8485966328279,66.4201805190571,318.90800110108,1.12254591389957
"85",6,2020-03-20,10629617.9999514,26.6758221146255,57.0941869786335,332.373799902476,1.15551960851708
"86",6,2020-03-21,10629617.9999475,22.5183421227146,52.4922181846655,341.100482314369,1.18828990727812
"87",6,2020-03-22,10629617.9999463,19.6108814748545,50.6200276938847,345.867258194337,1.20116638592076
"88",6,2020-03-23,10629617.9999486,18.5426470424693,49.770146073749,347.800530243926,1.18600806832996
"89",6,2020-03-24,10629617.999954,19.1342626103718,48.7789138467041,348.240453623694,1.14569594853157
"90",6,2020-03-25,10629617.9999607,20.3147037364872,47.2835144344459,348.607495568264,1.09360551268624
"91",6,2020-03-26,10629617.999966,19.998232611577,45.9790071021808,350.268995001364,1.05307926108333
"92",6,2020-03-27,10629617.9999668,15.9080698832277,46.3098623533559,354.03308190715,1.04829902719306
"93",6,2020-03-28,10629617.9999669,11.7950825370917,46.3660830212368,358.089207448034,1.048940139705
"94",6,2020-03-29,10629617.9999668,8.65288946325986,45.4626125735308,362.132621001715,1.05119021291354
"95",6,2020-03-30,10629617.9999663,6.4417127424154,43.5916246225745,366.207670729891,1.05830565431616
"96",6,2020-03-31,10629617.9999653,5.05568279219122,40.8824506090102,370.289543525404,1.0716378224268
"97",7,2020-03-16,10629617.9999858,72.2866230601266,96.8517912156443,247.08510279562,1.07577712885398
"98",7,2020-03-17,10629617.9999841,63.496234947335,94.8058196561646,257.911088412739,1.08615285503844
"99",7,2020-03-18,10629617.9999824,52.7414972362243,98.4728883237769,264.987342178804,1.0975698147835
"100",7,2020-03-19,10629617.9999807,41.5261145355202,104.856463117155,269.80664200231,1.11007964704955
"101",7,2020-03-20,10629617.9999788,32.3387899794624,109.148130164893,274.688951382354,1.12342963277761
"102",7,2020-03-21,10629617.999976,26.442345687594,108.169920625608,281.546901050765,1.14013663471285
"103",7,2020-03-22,10629617.999972,22.6385855065533,104.178747863359,289.32131265587,1.1606619901425
"104",7,2020-03-23,10629617.9999676,20.3021274749203,99.0375520403446,296.777553446138,1.18207944904732
"105",7,2020-03-24,10629617.9999634,18.7417645942469,94.2702262811746,303.085096718928,1.20222899945278
"106",7,2020-03-25,10629617.9999598,17.3184282436596,90.9323825455376,307.828714420169,1.21979499525127
"107",7,2020-03-26,10629617.9999569,15.5631515944626,89.4821175008665,311.019669744045,1.23438428402429
"108",7,2020-03-27,10629617.9999545,13.2950330247396,89.6507783950051,313.106909732673,1.24660433486461
"109",7,2020-03-28,10629617.9999523,10.7391995339572,90.3137289288744,314.988257875786,1.25814136619848
"110",7,2020-03-29,10629617.9999507,8.6757956983258,87.3109249492138,320.026699896399,1.28590871418249
"111",7,2020-03-30,10629617.9999502,7.25875022325256,80.1469616781667,328.549464484453,1.34415340151112
"112",7,2020-03-31,10629617.9999495,6.11396618168292,72.9205662855305,336.840825126037,1.42397286228627
"113",8,2020-03-16,10629617.9999939,44.0472353729884,45.6303885185631,326.585803371408,1.03585879278349
"114",8,2020-03-17,10629617.9999935,41.5687298315039,40.5860898917332,334.105296180214,1.039170621756
"115",8,2020-03-18,10629617.999993,40.8207546740836,38.4437424708241,336.992194385229,1.04259544630957
"116",8,2020-03-19,10629617.9999926,40.1924640988145,36.5310957438513,339.529649632724,1.0460779623832
"117",8,2020-03-20,10629617.9999915,39.1014508754723,33.5163110666959,343.628741239375,1.05278528096272
"118",8,2020-03-21,10629617.99999,37.6641040682789,30.2219146881996,348.350694604052,1.06257665692514
"119",8,2020-03-22,10629617.9999882,35.7571606219073,27.2536659808606,353.214854729357,1.07361045272385
"120",8,2020-03-23,10629617.9999865,33.3413883332577,24.9851886393308,357.888206428355,1.0845101240287
"121",8,2020-03-24,10629617.9999849,30.4523987583839,23.5797480951394,362.172805533779,1.09434268592154
"122",8,2020-03-25,10629617.9999837,27.1914601194182,23.0120289314159,365.993210107256,1.1025971790918
"123",8,2020-03-26,10629617.9999827,23.7163102114971,23.0899122976133,369.383911648519,1.1091631360321
"124",8,2020-03-27,10629617.999982,20.2319693096867,23.4762533242311,372.476766304622,1.11430904723386
"125",8,2020-03-28,10629617.9999815,16.9815530759084,23.7106585375389,375.488426079158,1.11866082738283
"126",8,2020-03-29,10629617.9999809,14.2370854658642,23.231263274299,378.707770041477,1.12318028155472
"127",8,2020-03-30,10629617.9999802,12.3237049346137,21.7156512480059,382.130928768182,1.12901482003942
