"","V1","V2"
"1",0.0616056605045902,0.107612176645322
"2",0.0409358783464293,0.0898202123426587
"3",0.0488922574595315,0.0802402248077884
"4",0.0319338094513994,0.13645271477973
"5",0.0891143674101642,0.0428575135009379
"6",0.0668553100190353,0.103993324499418
"7",0.0347919489296799,0.108692757411813
"8",0.0525112414020869,0.0960877998116224
"9",0.0875212238402872,0.028814821830245
"10",0.0385642784868645,0.10522739502969
"11",0.0370294536481423,0.0924984604980252
"12",0.121031378635803,0.0738281666937605
"13",0.0562285486780216,0.0816156571987827
"14",0.0713904349470971,0.0906296778336416
"15",0.0617965517923357,0.0893780407258316
"16",0.118364942145442,0.0513972822984082
"17",0.0455348051103313,0.0353979026885791
"18",0.063741923736872,0.142981584542026
"19",0.063105327769523,0.0659693900351341
"20",0.0570585388735835,0.0560410514454482
"21",0.0760199709438819,0.0740656123483172
"22",0.098907637453237,0.0925860497973068
"23",0.0383841920871289,0.0606779147597225
"24",0.0519100961613853,0.0650063018639188
"25",0.0697981832266985,0.0671100612653281
"26",0.0340105357037803,0.0667691084590084
"27",0.0115448365971053,0.105925463884845
"28",0.0509599289344664,0.0370382529307873
"29",0.0319584265593306,0.12172395259988
"30",0.015408776763472,0.0377472169922834
"31",0.0643874540362101,0.0781932129018952
"32",0.0617645968939076,0.117650691358336
"33",0.0334384950314426,0.113727030010217
"34",0.0541065867097234,0.118212862302269
"35",0.0697205840966709,0.0538115845246491
"36",0.0676167642063668,0.130698992648241
"37",0.045634725950705,0.160343798066481
"38",0.0532633049980001,0.0729314087691548
"39",0.0323156526323624,0.0338268011746441
"40",0.0292339322961085,0.0773828047948172
"41",0.0465253449159013,0.0586750760782917
"42",0.0923167116811826,0.0739038582498143
"43",0.0633566453608518,0.0333831624179058
"44",0.0503539296177492,0.0424526377453959
"45",0.0574184571090915,0.0672477234993711
"46",0.0190674504452089,0.178180159340261
"47",0.0401296885904119,0.129619102824242
"48",0.0675441357477603,0.0930101740454097
"49",0.0561645881010011,0.0568734648968105
"50",0.0623290655567712,0.141300825276749
"51",0.0477341216481819,0.0517401194830113
"52",0.0280087467686971,0.0685536811021348
"53",0.0732050004781358,0.0643704111653716
"54",0.0344854303402327,0.0363268977729819
"55",0.0590059598020738,0.0722158226346704
"56",0.069335998265303,0.120605502528658
"57",0.0219500174141808,0.098721441672229
"58",0.0525783224038347,0.131956594404861
"59",0.0271190734926564,0.0949301723140591
"60",0.0742188029799311,0.0304497360841945
"61",0.0902901785840101,0.0867120688351024
"62",0.0320460277725045,0.0678400168971417
"63",0.0661782728228956,0.0789272007712963
"64",0.0472807211023199,0.0606726258613793
"65",0.0705660262581305,0.0679388012900006
"66",0.0216001984209879,0.0932988047469696
"67",0.0381440153335365,0.0872420166611341
"68",0.0384108964462782,0.087772464625773
"69",0.0555558243323719,0.075718962767515
"70",0.0439691180191657,0.0468167821682482
"71",0.057354678860787,0.0397399480355984
"72",0.0551852299973459,0.0977058491643832
"73",0.0604274154888686,0.111728177555373
"74",0.0810646727787114,0.0479285643431669
"75",0.101334302104173,0.161472394991408
"76",0.0259924826550453,0.0928563097228687
"77",0.057287395252197,0.0805615657217564
"78",0.0623674601716467,0.0390058173472775
"79",0.0828122717326622,0.0958837610020001
"80",0.0684035938391536,0.0549336846774078
"81",0.0736663584307206,0.14656164995837
"82",0.0586821555959755,0.0183708741893673
"83",0.109676976457569,0.0275244590354221
"84",0.0531775194659997,0.0870033522486795
"85",0.0719932418595638,0.0535213356698378
"86",0.0353860623981795,0.109364575747944
"87",0.0741068927591881,0.0641328225721657
"88",0.111787813802978,0.0437674294629425
"89",0.0718991156959114,0.0853358646553195
"90",0.0281750338581594,0.0587717973876177
"91",0.0335660901588071,0.134054208399347
"92",0.0740903454731724,0.090335390950055
"93",0.0549048318721633,0.0352690935561029
"94",0.0273806179853029,0.179055327590229
"95",0.0772318639199161,0.0400332949565377
"96",0.0452356206626886,0.0764051678182223
"97",0.0589617128209168,0.129505619992039
"98",0.0494502593625686,0.096580992816457
"99",0.0522531037874607,0.0457488595041813
"100",0.0277333442056919,0.0882218169278064
"101",0.0356176931906398,0.0867865475085573
"102",0.0393742557637207,0.0271900708653273
"103",0.0197806196187734,0.114107476784396
"104",0.0637235854055812,0.0440014335266402
"105",0.0505611062443794,0.129593637387393
"106",0.0642138726284895,0.039241888916883
"107",0.055185848708568,0.121438418268179
"108",0.0698284548255718,0.100652773008661
"109",0.0671741851433169,0.124853077648372
"110",0.0325568297700799,0.0939533927178324
"111",0.0479199829381281,0.0933071109558327
"112",0.0339177459040619,0.12881869917037
"113",0.109439478419939,0.0871261678698381
"114",0.0596348246660304,0.132268649227778
"115",0.0577158035247034,0.0766931666348974
"116",0.0315554869743829,0.0204914870749849
"117",0.0529627523128277,0.0758881541812231
"118",0.0823279338868973,0.0888739500682534
"119",0.0684939111290702,0.0954393323198637
"120",0.107577434661149,0.0877984446588819
"121",0.0841350750683627,0.149720673612552
"122",0.0329615780597451,0.0583156939661255
"123",0.0412423609179375,0.139200531977928
"124",0.0399063897044377,0.0951506842576405
"125",0.0235583173360691,0.187589510922928
"126",0.0256087457809289,0.0402550415008619
"127",0.0494086403783996,0.0977377871670299
"128",0.106298191347533,0.117347627915201
"129",0.100719418830889,0.0864305319107914
"130",0.0304105014589784,0.0651349285553022
"131",0.0462711206851935,0.106707672011732
"132",0.0920334649880713,0.044016161442844
"133",0.085871758665083,0.0761855721837519
"134",0.0539903773171491,0.0820753471153207
"135",0.0733420574802872,0.120642116450717
"136",0.033401012396956,0.104311083556081
"137",0.0732071132202317,0.0569088428769869
"138",0.0208826460953897,0.160719028416445
"139",0.0404553616257393,0.0929545769417635
"140",0.0623785809164996,0.0583503674231304
"141",0.0200687111916645,0.0986424255438013
"142",0.0629102624844227,0.048948465480055
"143",0.0262525094984139,0.154695735492057
"144",0.0628834880338077,0.0634587849849081
"145",0.073993465644305,0.0438801374265758
"146",0.0386670779827891,0.058984191351068
"147",0.0645569630375006,0.0638199694734534
"148",0.0778709075388166,0.043065947641563
"149",0.0679827676162727,0.0910421666534863
"150",0.0911979364957113,0.0527652618599119
