"","V1","V2"
"130",1.65832594273538e-05,0.000105658625776629
"131",7.45741887155258e-06,8.33317305843266e-05
"132",2.96285437165429e-05,5.07198781640548e-05
"133",3.41294328690581e-05,0.000116539188010576
"134",2.01301399306515e-05,0.000101768762313273
"135",9.51412152038813e-06,4.59537210525947e-05
"136",2.04206495494306e-05,7.14472402213972e-05
"137",2.41513667274186e-05,5.36989904385632e-05
"138",1.75818582556555e-05,9.29645560655323e-05
"139",2.92968713950866e-05,2.84092509282433e-05
"140",1.94574343066995e-05,9.87369428530522e-05
"141",2.93320423382106e-05,5.32427351429692e-05
"142",2.31466846858952e-05,7.89924127040852e-05
"143",2.39113306961939e-05,6.60623365610161e-05
"144",1.89251125042586e-05,3.50310384200893e-05
"145",4.04937924465389e-05,7.07585814941603e-05
"146",7.0162475724677e-05,1.98673862619109e-05
"147",5.04775523109685e-05,4.00155367755114e-05
"148",1.69897204296481e-05,0.000126033831419933
"149",2.58514875627331e-05,0.000108523402821964
"150",2.69255746649267e-05,3.74931006696106e-05
"151",1.84640298210548e-05,6.36951129044741e-05
"152",1.37825748183386e-05,3.1497364931406e-05
"153",1.51321142529092e-05,3.67827420400768e-05
"154",6.08325281087553e-05,5.74034595283306e-05
"155",1.75556199953508e-05,9.20874047716853e-05
"156",2.13163338838916e-05,8.92620942548347e-05
"157",2.95126347775491e-05,4.99018911960601e-05
"158",2.04569593774928e-05,9.70125364258347e-05
"159",3.04096101452751e-05,0.000161148082520608
"160",2.7986584313848e-05,8.12824887038028e-05
"161",3.28282180548422e-05,5.59448627904532e-05
"162",6.03503454426741e-06,5.61978835046393e-05
"163",7.29098630903189e-06,9.12184460626087e-05
"164",2.57670901357673e-05,8.87188003805138e-05
"165",7.55554754466507e-06,8.2502665372506e-05
"166",3.06589846079175e-05,9.99567189456579e-05
"167",3.50626937351078e-05,0.000115968265250147
"168",1.47853060944423e-05,1.47444973511698e-05
"169",2.59607265852325e-05,3.56992759374414e-05
"170",1.67003278597221e-05,8.65629488160831e-05
"171",1.98901137224778e-05,0.000153009483060019
"172",1.38300536100309e-05,4.11712108712071e-05
"173",1.5171827495284e-05,3.74596558017818e-05
"174",3.48208322063153e-05,5.17757044482521e-05
"175",2.45252345803521e-05,0.00018988477129016
"176",2.84730113030546e-05,0.000141912130394101
"177",2.40893227304213e-05,1.52181313808366e-05
"178",1.87065602261812e-05,0.000142880930500612
"179",1.42441540075611e-05,0.000143587999601115
"180",8.15951141213337e-06,9.72601963302524e-06
"181",7.18533130234242e-05,9.78768766793334e-05
"182",2.0538930745528e-05,2.52397347306527e-05
"183",3.36390274634199e-05,0.000210583800125161
"184",1.02453769123491e-05,5.23615557599806e-05
"185",6.27249869592759e-06,5.80011410158901e-05
"186",2.89571064386879e-05,8.20516701971366e-05
"187",2.29766367624959e-05,0.000176775263094171
"188",1.39341213465547e-05,2.44560211813376e-05
"189",3.02022761695267e-05,8.01632908876408e-05
"190",2.60566033782029e-05,0.000108944308582219
"191",1.15139252075035e-05,0.000122756244747971
"192",1.60384808837002e-05,3.82701157925224e-05
"193",9.08784194546107e-06,3.68956096205243e-05
"194",7.20959871024786e-06,0.000206051036248431
"195",2.20703494951645e-05,0.000133263365322132
"196",2.15041706644473e-05,6.66807441168021e-05
"197",1.69116071035778e-05,9.83125448065999e-05
"198",3.34006131439796e-05,2.82139877776306e-05
"199",1.27964578516155e-05,0.00012672274176463
"200",2.2146305677928e-05,3.73884744130858e-05
"201",1.00746353797567e-05,0.000196555756175419
"202",1.6546825686247e-05,7.639780888225e-05
"203",2.00969792535521e-05,9.64346145538896e-05
"204",1.56982684398279e-05,2.71409090369225e-05
"205",6.17879408771812e-06,8.42648648678696e-05
"206",7.55234662433636e-06,0.000199265356026235
"207",9.62464316488931e-06,0.00010636333868507
"208",6.520154437292e-05,3.4462909872834e-05
"209",2.98945162944572e-05,0.000120707750815149
"210",2.40521240536702e-05,1.98365366078335e-05
"211",1.46148616270158e-05,7.97396386554833e-05
"212",1.48318978607824e-05,0.0001585984316751
"213",4.62534386041156e-05,8.89595367251069e-05
"214",1.3894367409301e-05,3.32508142199465e-05
"215",1.14206320954855e-05,9.33351829011475e-05
"216",2.75726624081294e-05,6.82731453501527e-05
"217",1.68146953214843e-05,5.74778134115767e-05
"218",2.31825006179901e-05,0.000129395722350072
"219",5.56942461391055e-05,0.000105614043301664
"220",2.29360092975421e-05,0.000129981009572581
"221",1.60715566172422e-05,7.70316932029703e-05
"222",1.8980035498836e-05,3.39783443145051e-05
"223",1.51414397946345e-05,4.24231151516747e-05
"224",1.45960679850406e-05,6.33743524712251e-05
"225",2.49227466756049e-05,0.000163787601430152
"226",4.20874438387207e-05,0.000193927760824602
"227",3.46594050509081e-05,2.58395674935305e-05
"228",1.60758497805401e-05,0.000128331861071985
"229",1.45555474608211e-05,0.000102725607550974
"230",1.78058100379766e-05,4.78285434074099e-05
"231",3.79388066098455e-05,3.76436955974498e-05
"232",3.41630867167304e-05,3.71209402696308e-05
"233",2.76270102363635e-05,6.11746884291886e-05
"234",3.77734383744122e-05,8.43791377882042e-05
"235",2.74127792188534e-05,6.49922791295922e-05
"236",1.86319583581153e-05,8.85636274330478e-05
"237",9.74853202679719e-06,8.92465946736189e-05
"238",1.39427066088811e-05,6.08520026551215e-05
"239",5.93823678463469e-05,0.000125752286578202
"240",4.15488742698832e-05,0.000119746921930773
"241",2.41872907233188e-05,4.94346868449108e-05
"242",5.43637840115471e-05,5.09869677895029e-05
"243",1.19453463122118e-05,0.000122775264407187
"244",3.97097144467902e-05,9.9191217650283e-05
"245",8.04699327643821e-06,6.50485797742791e-05
"246",2.15173650905433e-05,4.42365142388098e-05
"247",2.87083758485048e-05,5.41397826260891e-05
"248",1.67326467084653e-05,6.54946854042919e-05
"249",6.29789828803195e-05,0.000106011647351813
"250",3.18922679676319e-05,3.83785221069438e-05
"251",2.30293648235637e-05,0.000165341411792467
"252",0.000102402529861336,0.000100905431228139
"253",1.52250901195923e-05,0.000106340544164465
"254",6.79172891605058e-06,4.28313568571486e-05
"255",1.33580225510476e-05,8.77290305226496e-05
"256",1.38871359216544e-05,6.36311755676182e-05
"257",3.02779339071957e-05,0.000123114790561946
"258",2.02812801821466e-05,7.36353480954294e-05
"259",2.11335682413495e-05,5.38211445903649e-05
"260",2.60727270682494e-05,6.86617519718815e-05
"261",3.98526142980361e-05,0.000114122847112508
"262",5.8776213542648e-05,9.94954134372391e-05
"263",1.76006105378419e-05,0.000159962304597719
"264",3.66004516534196e-05,7.64876697771071e-05
"265",9.68105927744229e-06,3.06463931969642e-05
"266",2.01835814167412e-05,5.65041564850454e-05
"267",6.42543520971418e-06,7.23694693110572e-05
"268",3.02023708972234e-05,3.34042441209182e-05
"269",1.08748470348302e-05,9.36792041081151e-05
"270",1.09651414310571e-05,5.12598694102886e-05
"271",8.08081413439832e-06,7.36297957254466e-05
"272",4.48834117704672e-05,0.00011015146552848
"273",1.83869133691178e-05,0.000111938011464315
"274",8.1839208078061e-06,8.06197859658059e-05
"275",2.50122901758436e-05,0.000101023186279806
"276",2.75804985343884e-05,0.000132170365070728
"277",8.58994318613854e-06,6.1337147700649e-05
"278",1.92808807040292e-05,4.15660111052446e-05
"279",1.87250700401196e-05,4.58152326860159e-05
"280",1.52493564488033e-05,0.000123474222080299
"281",1.71818326977252e-05,8.36044755739448e-05
"282",8.1047593294681e-06,8.58688070192957e-05
"283",2.00641116091814e-05,8.39760934512854e-05
"284",3.20402885664078e-05,6.87586721190434e-05
"285",1.08336444690126e-05,3.26836674154594e-05
"286",3.28060159804361e-05,3.77954695813986e-05
"287",1.2672487852939e-05,2.88467454056816e-05
"288",6.03575039116788e-06,7.3294820728156e-05
"289",1.99228065783253e-05,3.88335302788226e-05
"290",4.11642256686738e-06,0.000185339173505168
"291",2.25201200639257e-05,0.000203835407584007
"292",9.9677937167766e-06,6.8468057259399e-05
"293",3.40501232427993e-05,5.82770272787553e-05
"294",7.92392685252228e-05,7.88584043679242e-05
"295",2.54679122303241e-05,0.000132435528339659
"296",2.41386464577327e-05,1.67102757124411e-05
"297",3.45270677713484e-05,7.78864793550908e-05
"298",4.31156737102008e-05,5.463534379048e-05
"299",2.66991742461557e-05,4.51755257145144e-05
"300",2.44236108162714e-05,6.67488677810445e-05
"301",3.26303515229297e-05,0.000111969797378301
"302",1.96009352245567e-05,0.000229786530290091
"303",2.89289874107568e-05,6.20815774999475e-05
"304",2.63816165110724e-05,0.000111451783291524
"305",3.01296833195257e-05,7.57797637551467e-05
"306",2.96121656005214e-05,3.22321340972989e-05
"307",2.2852174687334e-05,0.000173493020830295
"308",1.42768898908911e-05,8.47262890995625e-05
"309",2.14529945838968e-05,9.45128936581511e-05
"310",3.0368433322274e-05,8.99881359857141e-05
"311",3.54169893843907e-05,5.91868846981181e-05
"312",1.14988814432271e-05,0.000129529289029066
"313",3.69744505444991e-05,7.85203059257597e-05
"314",2.78660255362152e-05,9.80045625456456e-05
"315",3.04856173553097e-05,3.71591367633316e-05
"316",3.45145307582365e-05,0.000124029341491272
"317",8.64317656279801e-06,8.98877316996798e-05
"318",2.45231121372437e-05,0.000114017162115826
"319",1.62257227357177e-05,9.10098392651489e-05
"320",4.1381537278091e-05,3.65109641001276e-05
"321",3.43945426407496e-05,0.000103963563409385
"322",8.04486188867954e-06,9.90359819231139e-05
"323",2.07335948209019e-05,0.000134356298183553
"324",4.03622560425152e-05,6.10873642576376e-05
"325",1.04307912743272e-05,9.1706369104362e-05
"326",2.68630715409309e-05,0.000121567359609562
"327",1.86344624572285e-05,5.14042879512931e-05
"328",1.13268436818047e-05,0.000204593330284691
"329",2.25022001365831e-05,6.94705261449481e-05
"330",1.53287580982704e-05,0.000104890694349888
"331",2.12084821282967e-05,0.000146961039149739
"332",3.04656748374453e-05,0.00023960667858568
"333",4.23225915441647e-05,4.80234952516453e-05
"334",3.17724963675217e-05,4.07651354027893e-05
"335",1.74465778779664e-05,9.28765287174579e-05
"336",1.85902518823384e-05,6.81795071697635e-05
"337",2.40694107703841e-05,4.82831249506364e-05
"338",2.6823446242229e-05,0.000134682379483175
"339",4.2259603778787e-05,8.06364907386124e-05
"340",1.34497687439211e-05,0.000126686280483367
"341",3.03948808962198e-05,4.21940834453448e-05
"342",2.23076811116323e-06,0.000114735202978714
"343",2.53406528769667e-05,7.41601717923577e-05
"344",2.14742532445707e-05,0.000123291238077646
"345",2.3742202641576e-05,5.21957749727669e-05
"346",2.03687260731719e-05,0.00010006414697365
"347",1.80899836279683e-05,0.000146560918483936
"348",9.36610638238239e-06,2.62847856460533e-05
"349",3.51155509486534e-05,5.1373101715277e-05
"350",5.78680817678654e-05,0.000129760137988571
"351",3.19556637822515e-05,4.11114150789992e-05
"352",1.049006159163e-05,9.39338933458967e-05
"353",1.71173187741029e-05,7.04551000517919e-05
"354",2.35564397984553e-05,5.22009590778716e-05
"355",1.80854034317184e-05,5.60099548997234e-05
"356",3.36785826029791e-05,6.10654638871538e-06
"357",2.19324423344634e-05,2.1553346915007e-05
"358",1.31748205934305e-05,0.000152964299056262
"359",3.63188190837231e-05,0.000186006554110798
"360",2.54008420293392e-05,0.000166332651307098
"361",1.88320048205422e-05,5.95201198937033e-05
"362",3.76808112586049e-05,4.44826340279758e-05
"363",1.89624183174575e-05,0.000104699083195543
"364",1.83792944014059e-05,8.13266829231673e-05
"365",9.28699114941803e-06,8.10198134783736e-05
"366",3.92470010140197e-05,9.15451653607254e-05
"367",2.29227472362097e-05,4.99811328385005e-05
"368",1.86202061472318e-05,5.88902393583643e-05
"369",1.60442547001399e-05,5.42849036532912e-05
"370",1.96513108112861e-05,0.000133861480336875
"371",4.33287232430758e-05,6.77980763121911e-05
"372",2.21363689812588e-05,6.68896502388825e-05
"373",2.07676463255407e-05,0.000167763537237727
"374",2.65453258029782e-05,0.000192611260029654
"375",1.87736609653632e-05,6.4112750989068e-05
"376",1.73476938848715e-05,0.000111565560088617
"377",3.07244769599959e-05,4.33116480622263e-05
"378",2.31684653597845e-05,0.000201636761176509
"379",1.64590467541442e-05,8.73016139130247e-05
"380",8.8833619053516e-06,0.00010951428208891
"381",1.75506708470192e-05,8.71457207865157e-05
"382",3.24456313739729e-05,0.000106108471420024
"383",5.1825728104471e-06,0.000106408766579474
"384",2.33853164318959e-05,4.57947593037262e-05
"385",2.79772715536351e-05,0.000125585598556406
"386",1.45338742882544e-05,5.00414856317846e-05
"387",3.02475399340658e-05,5.4217322398682e-05
"388",2.63186037189741e-05,5.23173745558537e-05
"389",4.23134128858898e-05,3.48003397763794e-05
"390",3.01792072528172e-05,0.000156463167062896
"391",1.96974574090753e-05,0.000145782713236727
"392",6.26460808471674e-05,3.54085488185316e-05
"393",3.14341546901367e-05,5.00020541138921e-05
"394",3.29848504865329e-05,0.000120636864759861
"395",1.73121993803056e-05,0.000117418475754534
"396",8.15507070079084e-06,6.57641323120501e-05
"397",2.51622626201526e-05,6.77893463605795e-05
"398",4.16427967696327e-05,0.000110210773241972
"399",1.44511152686614e-05,0.000105909516037068
"400",2.06528948310258e-05,0.000133163984742301
"401",7.12114981542566e-05,8.19432143779257e-05
"402",1.2024637303393e-05,5.77489167838644e-05
"403",2.35665361936637e-05,9.73958535842362e-05
"404",5.5760498626086e-05,0.000162465958861941
"405",1.74876713499212e-05,9.64018314871774e-05
"406",1.08079939083843e-05,3.08839990191075e-05
"407",8.74104195932997e-06,3.17916366662658e-05
"408",2.21473302567438e-05,4.07897485186077e-05
"409",2.88932490611191e-05,0.000104295576995727
"410",3.17555878984213e-05,3.52476630914923e-05
"411",2.36449115797733e-05,4.70805454581293e-05
"412",6.2409674431635e-06,6.85317293885608e-05
"413",1.6075242532593e-05,7.3282791720906e-05
"414",2.57330905086584e-05,8.29499735399136e-05
"415",2.77512141812568e-05,4.48484694371578e-05
"416",1.8040560467075e-05,2.25197597641014e-05
"417",1.74214032168641e-05,3.70641123833428e-05
"418",7.86136773527067e-06,0.000142344445137956
"419",1.97943837664578e-05,6.03817783733951e-05
"420",1.8453709452485e-05,4.05951703569756e-05
"421",2.65239714013848e-05,7.4609447344052e-05
"422",2.42580332302575e-05,4.81587855091952e-05
"423",1.71668371401679e-05,9.78434936352383e-05
"424",3.08119170035027e-05,0.000148679549726885
"425",4.97842490843399e-05,9.22463520789013e-05
"426",1.54138436408588e-05,1.86110663262863e-05
"427",3.10845441889528e-05,6.63223502136835e-05
"428",2.0115100051664e-05,0.00011918535190933
"429",2.53275806651049e-05,2.21266268116512e-05
"430",2.28944375531994e-05,0.000117510556155666
"431",1.33602582451376e-05,7.43061622938426e-05
"432",1.1325443975221e-05,8.66057522389167e-05
"433",1.52040067814921e-05,8.53787873703227e-05
"434",3.5452146480618e-05,2.23154425352216e-05
"435",8.95356968021352e-06,5.62186557359223e-05
"436",8.86372677445848e-06,4.34229069983966e-05
"437",1.20771227021553e-05,9.34602278573789e-05
"438",2.89085350320275e-05,5.78976592634601e-05
"439",1.24730878165338e-05,4.0478971392993e-05
"440",1.12343767914018e-05,0.000100423631906699
"441",6.18189911919391e-06,7.36073048346775e-05
"442",1.35177150607854e-05,3.621958470067e-05
"443",3.98017072418989e-05,0.000191801554983689
"444",5.53777258486027e-05,9.08448471994246e-05
"445",1.55431696782135e-06,0.000106136930878132
"446",5.39937665973516e-05,3.42796387620304e-05
"447",1.32219761678615e-05,9.73894359125616e-05
"448",3.03892555962906e-05,7.30009095818811e-05
"449",6.03329760149035e-06,0.00015894835252418
"450",2.66426678086515e-05,6.8623176984355e-05
"451",3.3609485599973e-05,6.79703400763023e-05
"452",1.64742150714863e-05,5.14304584753787e-05
"453",2.72648518912659e-05,0.0001159197604727
"454",1.94187335408326e-05,6.41629872297129e-05
"455",6.74746609998976e-05,8.83041944433519e-05
"456",2.58265520655541e-05,5.87063975030779e-05
"457",1.65254704979913e-05,6.17205847059651e-05
"458",3.37920494297588e-05,0.000123325839333719
"459",4.56092308717427e-05,9.3117891786406e-05
"460",2.5942647692405e-05,8.55144421537761e-05
"461",8.5057205906154e-06,5.20322406987479e-05
"462",6.22130305505219e-06,0.000226797613993034
"463",4.12418873587225e-05,7.28731802543185e-05
"464",4.98196276348394e-05,7.54051220275053e-05
"465",3.3031802578244e-05,5.27597603730054e-05
"466",3.70363726330958e-05,0.000231588057487765
"467",1.38995517403054e-05,8.000849254854e-05
"468",7.03319851617252e-06,7.52229345901732e-05
"469",3.00592750782656e-05,0.000119384246377087
"470",1.11753318196955e-05,0.000113312293947866
"471",4.02125897772381e-05,2.80502003090425e-05
"472",1.43403631857869e-05,9.90610901062331e-05
"473",5.12893912660174e-05,0.000107374415264337
"474",2.36264601012352e-05,7.84241659171378e-05
"475",2.85639399144667e-05,9.77380349409998e-05
"476",2.20703494951645e-05,0.000133263365322132
"477",3.57355537789648e-05,0.000151285523814411
"478",4.60244366616559e-05,7.99879725897104e-05
"479",1.12422370995823e-05,0.000102897127266452
"480",3.21042247338255e-05,5.67205191533767e-05
"481",2.16703067202344e-05,0.000122306091723715
"482",2.13544790453239e-05,9.57744887048713e-05
"483",2.5776105223066e-05,8.85696441056961e-05
"484",1.38678650988793e-05,6.43368877476441e-05
"485",1.66734429722868e-05,9.61019757686172e-05
"486",5.1044817126562e-05,5.96570090782618e-05
"487",1.39345481657912e-05,6.14942426811622e-05
"488",1.16464680958636e-05,5.48059546042727e-05
"489",4.10278970937458e-05,5.75361433516011e-05
"490",1.85600056416644e-05,9.0209622465026e-05
"491",1.21469735554136e-05,9.04311238746075e-05
"492",3.86361165120835e-05,7.58640922714713e-05
"493",1.5633819737881e-05,5.59457076563269e-05
"494",1.18658929848229e-05,0.000117077573401839
"495",1.6831458126521e-05,3.93453041458626e-05
"496",4.43237361295768e-05,0.000209555972783185
"497",1.93183564717212e-05,5.91283868785489e-05
"498",2.81094481748538e-05,0.000175844413424423
"499",1.48582206799417e-05,0.000108812859772238
"500",7.02094912134502e-06,7.1517520835441e-05
