"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121"
"1",1.46437218718625,1.46437218718625,1.46437218718625,1.46437218718625,0.64879413468297,0.64879413468297,0.64879413468297,0.64879413468297,0.64879413468297,2.03085370104606,2.03085370104606,2.03085370104606,2.03085370104606,2.03085370104606,0.8523740555277,0.8523740555277,0.8523740555277,0.8523740555277,0.8523740555277,3.27046134264912,3.27046134264912,3.27046134264912,3.27046134264912,3.27046134264912,0.944098864055579,0.944098864055579,0.944098864055579,0.944098864055579,0.944098864055579,0.341272479964541,0.341272479964541,0.341272479964541,0.341272479964541,0.341272479964541,0.39398011823231,0.39398011823231,0.39398011823231,0.39398011823231,0.39398011823231,1.49984578013035,1.49984578013035,1.49984578013035,1.49984578013035,1.49984578013035,5.72054169391298,5.72054169391298,5.72054169391298,5.72054169391298,5.72054169391298,0.579488198210428,0.579488198210428,0.579488198210428,0.579488198210428,0.579488198210428,1.70045326593426,1.70045326593426,1.70045326593426,1.70045326593426,1.70045326593426,1.01348726614565,1.01348726614565,1.01348726614565,1.01348726614565,1.01348726614565,0.673635082743312,0.673635082743312,0.673635082743312,0.673635082743312,0.673635082743312,3.54742708761836,3.54742708761836,3.54742708761836,3.54742708761836,3.54742708761836,0.337407266133149,0.337407266133149,0.337407266133149,0.337407266133149,0.337407266133149,0.27484439819425,0.27484439819425,0.27484439819425,0.27484439819425,0.27484439819425,0.328446818915164,0.328446818915164,0.328446818915164,0.328446818915164,0.328446818915164,2.1960053647954,2.1960053647954,2.1960053647954,2.1960053647954,2.1960053647954,1.32994587587122,1.32994587587122,1.32994587587122,1.32994587587122,1.32994587587122,1.13181748214592,1.13181748214592,1.13181748214592,1.13181748214592,1.13181748214592,0.413588141196247,0.413588141196247,0.413588141196247,0.413588141196247,0.413588141196247,1.21626616626453,1.21626616626453,1.21626616626453,1.21626616626453,1.21626616626453,0.940869395418212,0.940869395418212,0.940869395418212,0.940869395418212,0.940869395418212,0.573563926975602,0.573563926975602
"2",1.46436768653,1.46436768653,1.46436768653,1.46436768653,0.648791485780169,0.648791485780169,0.648791485780169,0.648791485780169,0.648791485780169,2.03085232438617,2.03085232438617,2.03085232438617,2.03085232438617,2.03085232438617,0.852371215718063,0.852371215718063,0.852371215718063,0.852371215718063,0.852371215718063,3.27043779752407,3.27043779752407,3.27043779752407,3.27043779752407,3.27043779752407,0.944087885793532,0.944087885793532,0.944087885793532,0.944087885793532,0.944087885793532,0.341276107753168,0.341276107753168,0.341276107753168,0.341276107753168,0.341276107753168,0.393980719022868,0.393980719022868,0.393980719022868,0.393980719022868,0.393980719022868,1.49984960365805,1.49984960365805,1.49984960365805,1.49984960365805,1.49984960365805,5.72056318965537,5.72056318965537,5.72056318965537,5.72056318965537,5.72056318965537,0.579491116055653,0.579491116055653,0.579491116055653,0.579491116055653,0.579491116055653,1.7004439236462,1.7004439236462,1.7004439236462,1.7004439236462,1.7004439236462,1.01349350073839,1.01349350073839,1.01349350073839,1.01349350073839,1.01349350073839,0.673630685915532,0.673630685915532,0.673630685915532,0.673630685915532,0.673630685915532,3.54743187889954,3.54743187889954,3.54743187889954,3.54743187889954,3.54743187889954,0.337405909596781,0.337405909596781,0.337405909596781,0.337405909596781,0.337405909596781,0.27484543959728,0.27484543959728,0.27484543959728,0.27484543959728,0.27484543959728,0.328449501317376,0.328449501317376,0.328449501317376,0.328449501317376,0.328449501317376,2.19600795594867,2.19600795594867,2.19600795594867,2.19600795594867,2.19600795594867,1.32994438287013,1.32994438287013,1.32994438287013,1.32994438287013,1.32994438287013,1.13181467648772,1.13181467648772,1.13181467648772,1.13181467648772,1.13181467648772,0.413587602698578,0.413587602698578,0.413587602698578,0.413587602698578,0.413587602698578,1.21626539821997,1.21626539821997,1.21626539821997,1.21626539821997,1.21626539821997,0.940872942986292,0.940872942986292,0.940872942986292,0.940872942986292,0.940872942986292,0.573563100988092,0.573563100988092
"3",1.46438002338134,1.46438002338134,1.46438002338134,1.46438002338134,0.648796553335235,0.648796553335235,0.648796553335235,0.648796553335235,0.648796553335235,2.03085389499778,2.03085389499778,2.03085389499778,2.03085389499778,2.03085389499778,0.852373913892409,0.852373913892409,0.852373913892409,0.852373913892409,0.852373913892409,3.27045153153704,3.27045153153704,3.27045153153704,3.27045153153704,3.27045153153704,0.944081954469302,0.944081954469302,0.944081954469302,0.944081954469302,0.944081954469302,0.341275695400452,0.341275695400452,0.341275695400452,0.341275695400452,0.341275695400452,0.393976668375791,0.393976668375791,0.393976668375791,0.393976668375791,0.393976668375791,1.49985481306759,1.49985481306759,1.49985481306759,1.49985481306759,1.49985481306759,5.72055852181934,5.72055852181934,5.72055852181934,5.72055852181934,5.72055852181934,0.579487067843764,0.579487067843764,0.579487067843764,0.579487067843764,0.579487067843764,1.70042224852482,1.70042224852482,1.70042224852482,1.70042224852482,1.70042224852482,1.01349072276217,1.01349072276217,1.01349072276217,1.01349072276217,1.01349072276217,0.673634633340167,0.673634633340167,0.673634633340167,0.673634633340167,0.673634633340167,3.54745725194993,3.54745725194993,3.54745725194993,3.54745725194993,3.54745725194993,0.337403758405153,0.337403758405153,0.337403758405153,0.337403758405153,0.337403758405153,0.274845214407039,0.274845214407039,0.274845214407039,0.274845214407039,0.274845214407039,0.328449931213841,0.328449931213841,0.328449931213841,0.328449931213841,0.328449931213841,2.19601157671177,2.19601157671177,2.19601157671177,2.19601157671177,2.19601157671177,1.32995006126614,1.32995006126614,1.32995006126614,1.32995006126614,1.32995006126614,1.13182075461961,1.13182075461961,1.13182075461961,1.13182075461961,1.13182075461961,0.413581820286851,0.413581820286851,0.413581820286851,0.413581820286851,0.413581820286851,1.21626941906057,1.21626941906057,1.21626941906057,1.21626941906057,1.21626941906057,0.940876116927164,0.940876116927164,0.940876116927164,0.940876116927164,0.940876116927164,0.573570764257038,0.573570764257038
"4",1.4644010321969,1.4644010321969,1.4644010321969,1.4644010321969,0.648803594641572,0.648803594641572,0.648803594641572,0.648803594641572,0.648803594641572,2.03084610469294,2.03084610469294,2.03084610469294,2.03084610469294,2.03084610469294,0.852361499801261,0.852361499801261,0.852361499801261,0.852361499801261,0.852361499801261,3.27049923135084,3.27049923135084,3.27049923135084,3.27049923135084,3.27049923135084,0.944075288078774,0.944075288078774,0.944075288078774,0.944075288078774,0.944075288078774,0.341275951509808,0.341275951509808,0.341275951509808,0.341275951509808,0.341275951509808,0.393979370055991,0.393979370055991,0.393979370055991,0.393979370055991,0.393979370055991,1.49988149096789,1.49988149096789,1.49988149096789,1.49988149096789,1.49988149096789,5.72086505441413,5.72086505441413,5.72086505441413,5.72086505441413,5.72086505441413,0.579500595214994,0.579500595214994,0.579500595214994,0.579500595214994,0.579500595214994,1.70053120090403,1.70053120090403,1.70053120090403,1.70053120090403,1.70053120090403,1.01351654658173,1.01351654658173,1.01351654658173,1.01351654658173,1.01351654658173,0.673633863739685,0.673633863739685,0.673633863739685,0.673633863739685,0.673633863739685,3.54741039968251,3.54741039968251,3.54741039968251,3.54741039968251,3.54741039968251,0.337417689880994,0.337417689880994,0.337417689880994,0.337417689880994,0.337417689880994,0.274836480116069,0.274836480116069,0.274836480116069,0.274836480116069,0.274836480116069,0.328467263205181,0.328467263205181,0.328467263205181,0.328467263205181,0.328467263205181,2.19601921710155,2.19601921710155,2.19601921710155,2.19601921710155,2.19601921710155,1.32994077554314,1.32994077554314,1.32994077554314,1.32994077554314,1.32994077554314,1.13181528282719,1.13181528282719,1.13181528282719,1.13181528282719,1.13181528282719,0.413588576355788,0.413588576355788,0.413588576355788,0.413588576355788,0.413588576355788,1.21627629747689,1.21627629747689,1.21627629747689,1.21627629747689,1.21627629747689,0.940831931711444,0.940831931711444,0.940831931711444,0.940831931711444,0.940831931711444,0.573566508410129,0.573566508410129
"5",1.46439215970298,1.46439215970298,1.46439215970298,1.46439215970298,0.648799010436152,0.648799010436152,0.648799010436152,0.648799010436152,0.648799010436152,2.03084807162184,2.03084807162184,2.03084807162184,2.03084807162184,2.03084807162184,0.852364753747931,0.852364753747931,0.852364753747931,0.852364753747931,0.852364753747931,3.27048597205516,3.27048597205516,3.27048597205516,3.27048597205516,3.27048597205516,0.944051072928364,0.944051072928364,0.944051072928364,0.944051072928364,0.944051072928364,0.341275936308446,0.341275936308446,0.341275936308446,0.341275936308446,0.341275936308446,0.393978466384887,0.393978466384887,0.393978466384887,0.393978466384887,0.393978466384887,1.49986109536528,1.49986109536528,1.49986109536528,1.49986109536528,1.49986109536528,5.72073657490051,5.72073657490051,5.72073657490051,5.72073657490051,5.72073657490051,0.57949929073682,0.57949929073682,0.57949929073682,0.57949929073682,0.57949929073682,1.70043590015197,1.70043590015197,1.70043590015197,1.70043590015197,1.70043590015197,1.01354198963682,1.01354198963682,1.01354198963682,1.01354198963682,1.01354198963682,0.673626664473376,0.673626664473376,0.673626664473376,0.673626664473376,0.673626664473376,3.54743638073823,3.54743638073823,3.54743638073823,3.54743638073823,3.54743638073823,0.337416341939847,0.337416341939847,0.337416341939847,0.337416341939847,0.337416341939847,0.274836663970265,0.274836663970265,0.274836663970265,0.274836663970265,0.274836663970265,0.328459518715825,0.328459518715825,0.328459518715825,0.328459518715825,0.328459518715825,2.19603170168255,2.19603170168255,2.19603170168255,2.19603170168255,2.19603170168255,1.32995081209917,1.32995081209917,1.32995081209917,1.32995081209917,1.32995081209917,1.13181331345482,1.13181331345482,1.13181331345482,1.13181331345482,1.13181331345482,0.413592895687781,0.413592895687781,0.413592895687781,0.413592895687781,0.413592895687781,1.21627530506147,1.21627530506147,1.21627530506147,1.21627530506147,1.21627530506147,0.940868887557355,0.940868887557355,0.940868887557355,0.940868887557355,0.940868887557355,0.573575529489036,0.573575529489036
"6",1.46435615208834,1.46435615208834,1.46435615208834,1.46435615208834,0.648794830452,0.648794830452,0.648794830452,0.648794830452,0.648794830452,2.03085158602442,2.03085158602442,2.03085158602442,2.03085158602442,2.03085158602442,0.852363791569894,0.852363791569894,0.852363791569894,0.852363791569894,0.852363791569894,3.27048334151823,3.27048334151823,3.27048334151823,3.27048334151823,3.27048334151823,0.944070738690802,0.944070738690802,0.944070738690802,0.944070738690802,0.944070738690802,0.341275057329249,0.341275057329249,0.341275057329249,0.341275057329249,0.341275057329249,0.393977699213652,0.393977699213652,0.393977699213652,0.393977699213652,0.393977699213652,1.49983366119494,1.49983366119494,1.49983366119494,1.49983366119494,1.49983366119494,5.72076928511024,5.72076928511024,5.72076928511024,5.72076928511024,5.72076928511024,0.57948634263669,0.57948634263669,0.57948634263669,0.57948634263669,0.57948634263669,1.70039690407795,1.70039690407795,1.70039690407795,1.70039690407795,1.70039690407795,1.013506593498,1.013506593498,1.013506593498,1.013506593498,1.013506593498,0.673630993549662,0.673630993549662,0.673630993549662,0.673630993549662,0.673630993549662,3.54759183784852,3.54759183784852,3.54759183784852,3.54759183784852,3.54759183784852,0.337393281598608,0.337393281598608,0.337393281598608,0.337393281598608,0.337393281598608,0.274841819948034,0.274841819948034,0.274841819948034,0.274841819948034,0.274841819948034,0.328444987590647,0.328444987590647,0.328444987590647,0.328444987590647,0.328444987590647,2.19603749655723,2.19603749655723,2.19603749655723,2.19603749655723,2.19603749655723,1.3299449881719,1.3299449881719,1.3299449881719,1.3299449881719,1.3299449881719,1.13182389465849,1.13182389465849,1.13182389465849,1.13182389465849,1.13182389465849,0.413587229273988,0.413587229273988,0.413587229273988,0.413587229273988,0.413587229273988,1.21627354826392,1.21627354826392,1.21627354826392,1.21627354826392,1.21627354826392,0.940879498952464,0.940879498952464,0.940879498952464,0.940879498952464,0.940879498952464,0.573570428938981,0.573570428938981
"7",1.4643683365924,1.4643683365924,1.4643683365924,1.4643683365924,0.648788072402159,0.648788072402159,0.648788072402159,0.648788072402159,0.648788072402159,2.03083768841221,2.03083768841221,2.03083768841221,2.03083768841221,2.03083768841221,0.852367844405183,0.852367844405183,0.852367844405183,0.852367844405183,0.852367844405183,3.27039418935572,3.27039418935572,3.27039418935572,3.27039418935572,3.27039418935572,0.944076236374892,0.944076236374892,0.944076236374892,0.944076236374892,0.944076236374892,0.341282798133167,0.341282798133167,0.341282798133167,0.341282798133167,0.341282798133167,0.393979381601043,0.393979381601043,0.393979381601043,0.393979381601043,0.393979381601043,1.4998811320724,1.4998811320724,1.4998811320724,1.4998811320724,1.4998811320724,5.72055366193435,5.72055366193435,5.72055366193435,5.72055366193435,5.72055366193435,0.579493379134544,0.579493379134544,0.579493379134544,0.579493379134544,0.579493379134544,1.70044435452712,1.70044435452712,1.70044435452712,1.70044435452712,1.70044435452712,1.01350321931894,1.01350321931894,1.01350321931894,1.01350321931894,1.01350321931894,0.673634632181144,0.673634632181144,0.673634632181144,0.673634632181144,0.673634632181144,3.54742573526527,3.54742573526527,3.54742573526527,3.54742573526527,3.54742573526527,0.337409328274942,0.337409328274942,0.337409328274942,0.337409328274942,0.337409328274942,0.274848318787984,0.274848318787984,0.274848318787984,0.274848318787984,0.274848318787984,0.328457245362636,0.328457245362636,0.328457245362636,0.328457245362636,0.328457245362636,2.1960581605531,2.1960581605531,2.1960581605531,2.1960581605531,2.1960581605531,1.32994518066021,1.32994518066021,1.32994518066021,1.32994518066021,1.32994518066021,1.13182158885075,1.13182158885075,1.13182158885075,1.13182158885075,1.13182158885075,0.413592275470308,0.413592275470308,0.413592275470308,0.413592275470308,0.413592275470308,1.21627101442275,1.21627101442275,1.21627101442275,1.21627101442275,1.21627101442275,0.940868260249701,0.940868260249701,0.940868260249701,0.940868260249701,0.940868260249701,0.57356605035214,0.57356605035214
"8",1.46435590685202,1.46435590685202,1.46435590685202,1.46435590685202,0.648787290067882,0.648787290067882,0.648787290067882,0.648787290067882,0.648787290067882,2.03083346686551,2.03083346686551,2.03083346686551,2.03083346686551,2.03083346686551,0.852367467005747,0.852367467005747,0.852367467005747,0.852367467005747,0.852367467005747,3.27040306950741,3.27040306950741,3.27040306950741,3.27040306950741,3.27040306950741,0.944084888055212,0.944084888055212,0.944084888055212,0.944084888055212,0.944084888055212,0.341279261535476,0.341279261535476,0.341279261535476,0.341279261535476,0.341279261535476,0.393985402746384,0.393985402746384,0.393985402746384,0.393985402746384,0.393985402746384,1.49986860246569,1.49986860246569,1.49986860246569,1.49986860246569,1.49986860246569,5.7205139845136,5.7205139845136,5.7205139845136,5.7205139845136,5.7205139845136,0.579494433973332,0.579494433973332,0.579494433973332,0.579494433973332,0.579494433973332,1.7004465863737,1.7004465863737,1.7004465863737,1.7004465863737,1.7004465863737,1.01350138610235,1.01350138610235,1.01350138610235,1.01350138610235,1.01350138610235,0.673631999795794,0.673631999795794,0.673631999795794,0.673631999795794,0.673631999795794,3.54743640995512,3.54743640995512,3.54743640995512,3.54743640995512,3.54743640995512,0.337404322736727,0.337404322736727,0.337404322736727,0.337404322736727,0.337404322736727,0.274846072349315,0.274846072349315,0.274846072349315,0.274846072349315,0.274846072349315,0.328451826820813,0.328451826820813,0.328451826820813,0.328451826820813,0.328451826820813,2.19601892216492,2.19601892216492,2.19601892216492,2.19601892216492,2.19601892216492,1.32995052536228,1.32995052536228,1.32995052536228,1.32995052536228,1.32995052536228,1.13182407297857,1.13182407297857,1.13182407297857,1.13182407297857,1.13182407297857,0.413586688386256,0.413586688386256,0.413586688386256,0.413586688386256,0.413586688386256,1.21627067346765,1.21627067346765,1.21627067346765,1.21627067346765,1.21627067346765,0.940866677259935,0.940866677259935,0.940866677259935,0.940866677259935,0.940866677259935,0.573561665987812,0.573561665987812
"9",1.46437435758284,1.46437435758284,1.46437435758284,1.46437435758284,0.64879165126655,0.64879165126655,0.64879165126655,0.64879165126655,0.64879165126655,2.03081388918086,2.03081388918086,2.03081388918086,2.03081388918086,2.03081388918086,0.852369049376374,0.852369049376374,0.852369049376374,0.852369049376374,0.852369049376374,3.27040930998785,3.27040930998785,3.27040930998785,3.27040930998785,3.27040930998785,0.944083017001206,0.944083017001206,0.944083017001206,0.944083017001206,0.944083017001206,0.341283547539911,0.341283547539911,0.341283547539911,0.341283547539911,0.341283547539911,0.393981572881123,0.393981572881123,0.393981572881123,0.393981572881123,0.393981572881123,1.49987188598711,1.49987188598711,1.49987188598711,1.49987188598711,1.49987188598711,5.72055232554134,5.72055232554134,5.72055232554134,5.72055232554134,5.72055232554134,0.579495571089816,0.579495571089816,0.579495571089816,0.579495571089816,0.579495571089816,1.70043794060202,1.70043794060202,1.70043794060202,1.70043794060202,1.70043794060202,1.01350834388456,1.01350834388456,1.01350834388456,1.01350834388456,1.01350834388456,0.6736353269038,0.6736353269038,0.6736353269038,0.6736353269038,0.6736353269038,3.54738710632706,3.54738710632706,3.54738710632706,3.54738710632706,3.54738710632706,0.33740797800863,0.33740797800863,0.33740797800863,0.33740797800863,0.33740797800863,0.274846351620321,0.274846351620321,0.274846351620321,0.274846351620321,0.274846351620321,0.328456722398708,0.328456722398708,0.328456722398708,0.328456722398708,0.328456722398708,2.19603387631608,2.19603387631608,2.19603387631608,2.19603387631608,2.19603387631608,1.32994657941586,1.32994657941586,1.32994657941586,1.32994657941586,1.32994657941586,1.13182160583162,1.13182160583162,1.13182160583162,1.13182160583162,1.13182160583162,0.413592198692193,0.413592198692193,0.413592198692193,0.413592198692193,0.413592198692193,1.21626865850938,1.21626865850938,1.21626865850938,1.21626865850938,1.21626865850938,0.940868914417756,0.940868914417756,0.940868914417756,0.940868914417756,0.940868914417756,0.573563677261081,0.573563677261081
"10",1.46436763905895,1.46436763905895,1.46436763905895,1.46436763905895,0.648791340404088,0.648791340404088,0.648791340404088,0.648791340404088,0.648791340404088,2.0308511857271,2.0308511857271,2.0308511857271,2.0308511857271,2.0308511857271,0.852370888226,0.852370888226,0.852370888226,0.852370888226,0.852370888226,3.27041464297209,3.27041464297209,3.27041464297209,3.27041464297209,3.27041464297209,0.944080561749525,0.944080561749525,0.944080561749525,0.944080561749525,0.944080561749525,0.341277110219937,0.341277110219937,0.341277110219937,0.341277110219937,0.341277110219937,0.39398224318233,0.39398224318233,0.39398224318233,0.39398224318233,0.39398224318233,1.49984888391269,1.49984888391269,1.49984888391269,1.49984888391269,1.49984888391269,5.7205407007039,5.7205407007039,5.7205407007039,5.7205407007039,5.7205407007039,0.57949200404107,0.57949200404107,0.57949200404107,0.57949200404107,0.57949200404107,1.70044906933195,1.70044906933195,1.70044906933195,1.70044906933195,1.70044906933195,1.01349279145086,1.01349279145086,1.01349279145086,1.01349279145086,1.01349279145086,0.673632219186246,0.673632219186246,0.673632219186246,0.673632219186246,0.673632219186246,3.54743947345077,3.54743947345077,3.54743947345077,3.54743947345077,3.54743947345077,0.337407157833787,0.337407157833787,0.337407157833787,0.337407157833787,0.337407157833787,0.274845068385392,0.274845068385392,0.274845068385392,0.274845068385392,0.274845068385392,0.328449898373547,0.328449898373547,0.328449898373547,0.328449898373547,0.328449898373547,2.19600488881938,2.19600488881938,2.19600488881938,2.19600488881938,2.19600488881938,1.32994725315208,1.32994725315208,1.32994725315208,1.32994725315208,1.32994725315208,1.13181449130231,1.13181449130231,1.13181449130231,1.13181449130231,1.13181449130231,0.413587873029909,0.413587873029909,0.413587873029909,0.413587873029909,0.413587873029909,1.21626492965328,1.21626492965328,1.21626492965328,1.21626492965328,1.21626492965328,0.940872596156511,0.940872596156511,0.940872596156511,0.940872596156511,0.940872596156511,0.573563431341316,0.573563431341316
