0,0.0013254272390773281,0.0013254272390773281
1,0.0031207965344262623,0.0031249384129191844
2,0.006131406612656357,0.006158789971041617
3,0.010508673875280034,0.010621019089533468
4,0.016189742356569052,0.016538477730004986
5,0.02289853794214803,0.023785154468949122
6,0.030196260664565266,0.03212964894169548
7,0.03755944139719131,0.04129093840057303
8,0.044462511674335986,0.0509850428151026
9,0.05044732968436866,0.060955643668295124
10,0.055170022768873256,0.07098928387220868
11,0.05842284034686335,0.08091919908224693
12,0.06013395835242119,0.09062228463071932
13,0.06035101112754537,0.10001277038507575
14,0.05921491775019899,0.10903494030669503
15,0.05692996472746659,0.11765619563191511
16,0.053734758617231426,0.1258610494378363
17,0.04987708872878316,0.1336462170450543
18,0.045594283173416184,0.14101674635314848
19,0.04109948072074543,0.14798303685962147
20,0.03657343323471485,0.1545585696345841
21,0.03216097754292091,0.16075817743988408
22,0.027971109305571895,0.1665967040922608
23,0.024079579305494647,0.17208792430391479
24,0.020533042866545004,0.17724361445093392
25,0.01735396670631284,0.18207267895232743
26,0.014545690863432048,0.18658024571348522
27,0.012097227724068627,0.19076664776749666
28,0.009987539326893335,0.19462620781052642
29,0.008189161073096085,0.19814573950167297
30,0.006671134036505322,0.20130267720434786
31,0.005401272378319111,0.20406274960248452
32,0.004347831922065559,0.20637713155605092
33,0.0034806662955387813,0.2081790581045795
34,0.00277196348673614,0.2093799891802375
35,0.0021966527630705723,0.20986560928649933
36,0.0017325633451531486,0.20949227959210268
37,0.001360404784092717,0.20808507688106975
38,0.0010636266300758646,0.20543926847225163
39,0.0008282029924336909,1.0
