0,0.0006543098022064414,0.0006543098022064414
1,0.01606559523685475,0.016076113995823607
2,0.06524368697883932,0.06635310458657374
3,0.1253796954698592,0.13657377243398383
4,0.16253032595477002,0.20504503827343823
5,0.16572853232813206,0.2630083993681749
6,0.14385846863037732,0.30977418892063674
7,0.11127529689396876,0.3471501534391457
8,0.07893437282788529,0.3771998020126721
9,0.05234579883769419,0.4016413178330962
10,0.03289241866721104,0.421784643756576
11,0.019777254507232334,0.43860273490988677
12,0.011462700441293494,0.45281622877766353
13,0.006440449584683816,0.464962595697131
14,0.003523583314821277,0.47544713255183185
15,0.0018838071559796887,0.4845793070570675
16,0.000987021159564283,0.4925984430796233
17,0.0005080278897177104,0.49969192477945457
18,0.0002573832582849489,0.5060082038367458
19,0.00012856690675044913,0.5116661920045258
20,6.340885895828041e-05,1.0
