"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
"1",0.573804279694254,0.186918697251746,0.473187571581365,0.532904565892011,0.272803441694826,0.16109165298424,0.222621504067187,0.438123239470332,0.65838517892424,0.812910122006285,0.204388874679738
"2",0.573802077664687,0.186918393792915,0.473179297409131,0.532913731014365,0.272802499883238,0.161091507849274,0.22261592351552,0.438120876201696,0.658393220762403,0.812909572006924,0.20439024773445
"3",0.573800541660755,0.186917981914509,0.473177720348268,0.532913290548442,0.272802419159432,0.161090198622781,0.222616787095286,0.438118827400303,0.658393052362745,0.812908672224426,0.204391619321579
"4",0.573799147253747,0.186917772348059,0.473179655904371,0.532917349974307,0.2728041922503,0.161089271917889,0.222618714652517,0.438119138973635,0.658394168257397,0.812909706667745,0.204390064257905
"5",0.573800191777488,0.186919195821292,0.47318609881401,0.532912929235016,0.272806261502045,0.161090634815858,0.222618119981681,0.438122080787106,0.658388019465355,0.812907867393805,0.204391902809376
"6",0.573800013293266,0.186917812703102,0.473182311963305,0.532917340881028,0.27280419828103,0.161089087253342,0.222619059185704,0.43812050462067,0.658393922393637,0.812909517610677,0.204388970959097
"7",0.573800968248002,0.18691920692611,0.473186367958984,0.532910807166276,0.272806231658442,0.161091167209324,0.22261873674779,0.438122655323003,0.658388227248001,0.812908239540422,0.20439130600109
"8",0.573804751728515,0.186919819244342,0.473187829972509,0.532904126386243,0.272804211172214,0.161093112943119,0.222621303881004,0.438122289609011,0.658385879673781,0.812910142532179,0.204390141570807
"9",0.573799926543631,0.186917479345753,0.473181501801027,0.532917831586932,0.272804324368109,0.161089163279191,0.22261879819576,0.438120687930369,0.658394389152487,0.812909529557275,0.204389218646491
"10",0.573803981321984,0.186920386961189,0.473187865053608,0.532904853864974,0.272803573624228,0.16109182028623,0.222621189606739,0.438121192299662,0.658384438739123,0.812909911794577,0.204388864298887
"11",0.573802446095485,0.186918512271826,0.47318359864389,0.532913004220648,0.272802132001693,0.161092628715077,0.222616157494671,0.438119403345244,0.658389955228378,0.812908659774005,0.204390379895897
"12",0.573803759328529,0.186918384554617,0.473181846263404,0.532913088720366,0.272801581695135,0.161092568293791,0.22261688161143,0.438120224192985,0.658390640546401,0.812909102341382,0.20438992040841
"13",0.573803568610222,0.186918203533469,0.473189356272679,0.532901735292033,0.272804555497569,0.161093462224739,0.222621020418526,0.438123808813754,0.658387993755425,0.812909167236623,0.204389878811262
"14",0.573799530170188,0.18691827632201,0.473182751579916,0.532915093323527,0.272803738670564,0.161091363544035,0.222618611760043,0.438121171493004,0.658390085771384,0.812908345207932,0.204391200929339
"15",0.573795041336789,0.186918889845621,0.473181725749171,0.532918754833691,0.272805436904166,0.161089428187616,0.222618937753706,0.438120133671106,0.658394035466084,0.812909166999014,0.204385122222792
"16",0.573800376977697,0.186917851489177,0.473177763032246,0.532913299977583,0.272802403258442,0.161090312189774,0.222616771093873,0.438119173910458,0.658393236093577,0.812908510348214,0.204391729638447
"17",0.573800145978797,0.186919716454244,0.473184323560876,0.532910709157631,0.272806196351038,0.161091919216147,0.22261968562495,0.438122137246703,0.658388057917948,0.812907625622724,0.204391264992671
"18",0.573802107526221,0.186918056972142,0.47317962985218,0.532913124614402,0.272802398083455,0.161091055382403,0.222616317798897,0.438120623886091,0.658393386554144,0.81290908709748,0.204390290558356
"19",0.573805012180363,0.186921235315922,0.473186969558897,0.532904928633137,0.272804716466286,0.161091737996213,0.222621279040009,0.438121269564176,0.658385353866146,0.812909664329821,0.204389088155265
"20",0.573802151742506,0.18691811533168,0.473183325318316,0.532913750163494,0.272802520314068,0.161091970039239,0.222616556917875,0.438120050527575,0.658390286684804,0.812908226563734,0.20439038237432
"21",0.573799720358825,0.186917784111232,0.473179468688014,0.532915639832691,0.272803681737552,0.161088779766416,0.222618743928755,0.438120283018261,0.6583951438112,0.812909146179129,0.20439090814207
"22",0.57380111064289,0.186917931856821,0.473180535135049,0.532914487261021,0.272803114650787,0.161090407327502,0.222615711486708,0.438119646333207,0.658393238991572,0.812909189422418,0.204389629848214
"23",0.573794535015419,0.186918704166801,0.473181191077856,0.532919028695907,0.272805102975499,0.161089363913409,0.222618909486702,0.438120090458999,0.658393172302345,0.812910283549259,0.204387318332102
"24",0.57380220084712,0.186918403430155,0.473184375692101,0.532907543077408,0.272806303121478,0.161091978543272,0.222618909739605,0.438122040615807,0.658390051727073,0.812908566156774,0.204389530824335
"25",0.573801838025092,0.186919072551337,0.473188418845669,0.532904315558277,0.272804638677365,0.161092858970442,0.222619593998148,0.438125873810776,0.658389972532532,0.812909565765678,0.204388452939211
"26",0.573798647787507,0.18691750872463,0.47317843832019,0.532915328690847,0.272803750471299,0.161089166278441,0.222618433215011,0.438118980910759,0.658394712013334,0.812909300762446,0.204391128910859
"27",0.573800624865748,0.186918789511569,0.473177038133996,0.532913097177263,0.272803594921889,0.161091443802851,0.222616968087218,0.438118297364301,0.658392006993686,0.812907984858705,0.204390075350921
"28",0.5738028760361,0.186918230463494,0.473183048710118,0.532913387164249,0.27280259956033,0.161092578433179,0.222616233761053,0.438119949389708,0.658390029576838,0.812909268910719,0.204390606406141
"29",0.57380117659566,0.186918749382772,0.473182608246634,0.532914256805054,0.272802771448889,0.161092063332948,0.222617347980739,0.438120377364355,0.658390439939955,0.812908004944617,0.204391096585153
"30",0.573800910334566,0.186919083365801,0.473183182040201,0.532910497682836,0.272806152870963,0.161092207253126,0.222619249904963,0.438123935296271,0.658389488929796,0.812907551863557,0.20439060415668
"31",0.573800027329681,0.186918727665627,0.473186334957108,0.532911827470948,0.272806898426779,0.161091015401615,0.222618161169036,0.438121995973138,0.658388479210518,0.812908484389954,0.204391914297704
"32",0.57379892161527,0.186918080972242,0.473177485032086,0.532914149975662,0.272802984546625,0.161090087439994,0.222617911966023,0.438119981201555,0.658393603709188,0.81290899507934,0.204391519687629
"33",0.57380016811345,0.186919367348478,0.473177495303849,0.532912316675821,0.272803594259596,0.161090801189856,0.222616792560716,0.438120361287697,0.658392993890566,0.812908536507717,0.204391600980904
"34",0.573806768060798,0.1869175410088,0.473186819817764,0.53290858413853,0.272804911692542,0.161090635933728,0.222622299487181,0.438123890258363,0.658386529572404,0.812908926393103,0.204387362732504
"35",0.573801143989008,0.186919972426643,0.473184297615227,0.532909390587064,0.272805604284919,0.16109210752151,0.222618982814816,0.438123849803751,0.658389493687819,0.81290760752354,0.204390660899199
"36",0.573801673644616,0.186919051628824,0.47318495866165,0.532907375157891,0.272805929663588,0.161091802521044,0.222618698042733,0.43812170662525,0.658391115701044,0.812908277647668,0.204390226560081
"37",0.573801299521821,0.186919535302672,0.47318398036351,0.532910102126808,0.27280566460242,0.161092462379453,0.22261907197098,0.438124129023029,0.65838891304805,0.812907774733012,0.204390391262675
"38",0.573806569755305,0.186917990964892,0.473188055438782,0.532905634182394,0.272803591619836,0.161091008570901,0.222621954948863,0.438122681959491,0.658383871120487,0.812909186126819,0.20438844306398
"39",0.573798996287627,0.186918359532428,0.473177829205873,0.532913797701987,0.272803496145086,0.161090366174247,0.222617618229091,0.438119526190931,0.658393638288233,0.81290869507288,0.204392095293903
"40",0.573795076269815,0.186918952169416,0.473182101652071,0.532918374790472,0.272805325861457,0.161089424274091,0.222618686279108,0.43812017241244,0.658394553022418,0.812909336462132,0.20438450483121
"41",0.573799074370221,0.186917584852399,0.473179114463521,0.532917275707004,0.272804518847969,0.161089333097558,0.222618641083821,0.438119143707697,0.65839461852208,0.81290977924675,0.204389974331824
"42",0.573798967783978,0.186917648613875,0.473179667397637,0.532916985070121,0.272804184431912,0.161089503131302,0.222618968892143,0.438119846658845,0.658393986934542,0.812908970866823,0.204391067364354
"43",0.573803204230475,0.186918547938211,0.47318593254029,0.532903847366976,0.272804907366637,0.161091952676971,0.222619960161094,0.43812426848514,0.658391587762057,0.812909479746046,0.204388859664862
"44",0.57379828133409,0.186918509807921,0.473180483404212,0.532919176823168,0.272802985761583,0.161088571077155,0.222618523030693,0.438119035543415,0.658392457347186,0.812909294723379,0.20439023513994
"45",0.57380078564802,0.186918933216913,0.473183017485657,0.532910567866448,0.272806168019155,0.161092265174507,0.222619300128609,0.438123607211864,0.658389392699743,0.812907692742716,0.204390695550606
"46",0.57379931573913,0.18691777634179,0.473177410239268,0.532914706662995,0.272802981512692,0.161090429513736,0.222616744635339,0.4381184845863,0.658394142914551,0.812909156612586,0.204391830616888
"47",0.573801865123719,0.186919087457918,0.473185095799411,0.53290799670254,0.272805696729681,0.161092487968109,0.222618488782143,0.438122424031334,0.658390836004901,0.812908745381386,0.204390390265444
"48",0.573807227418914,0.186918424173939,0.473187868918689,0.532906009071459,0.272805422441929,0.161091046798659,0.222622865582968,0.438123615003633,0.658383577591382,0.812909275900769,0.204387938073524
"49",0.573799864659149,0.186917760287371,0.473179100843048,0.532916387575255,0.27280432423253,0.161088791655789,0.222618972949924,0.438119978150468,0.658394310805833,0.812909314886296,0.20439108252429
"50",0.573800815817078,0.186918526586779,0.473176806562752,0.532913008313899,0.272803642129482,0.161090502458621,0.222616705990327,0.438118934628813,0.658392685652385,0.812907949176007,0.204390846893155
"51",0.573806825414859,0.186917556428441,0.473186793501088,0.532908542212645,0.272804913136353,0.161090610912972,0.222622249997857,0.438123949404058,0.658386543749538,0.812908898140332,0.204387373956287
"52",0.573801911350475,0.186918835292315,0.473184819637315,0.532908276744295,0.272805385902177,0.161092646523785,0.222618549347873,0.438122717550394,0.658391081810091,0.812908667585132,0.204390146879176
"53",0.573801243254396,0.186917755969844,0.473178626855842,0.532913517957702,0.272803995581287,0.161090414982027,0.222616232082596,0.438118128379111,0.658392762427263,0.812908384363666,0.204390128381792
"54",0.573807005788523,0.186918648878776,0.473187586535938,0.532905992075749,0.272805847679095,0.161091094724467,0.222622554380269,0.438123445471753,0.658384148990778,0.812909414268446,0.204387757813351
"55",0.573804517178415,0.186920468649537,0.473188296944856,0.532903273043461,0.272803894766233,0.161092428497402,0.222621778707148,0.438122690623188,0.658385313240904,0.812910187095298,0.20438997433692
"56",0.573794239776151,0.186918810455487,0.473180707479663,0.532919396713228,0.272805101351073,0.161089446975397,0.222618984634455,0.438119260128727,0.658393443277488,0.812910402137372,0.204387187149947
"57",0.573799088382682,0.186917698449188,0.473177262129679,0.532914693979344,0.27280393347386,0.161089776224897,0.222618363380964,0.438119028591444,0.658394441774749,0.812908769760404,0.204391281334603
"58",0.573800151662246,0.186918270970129,0.473178926528129,0.532915882725959,0.272804013684364,0.161088424862986,0.222618486693481,0.438120430984747,0.658394708965633,0.812909135556313,0.204390915148083
"59",0.573802375192809,0.186919081249387,0.473189278312524,0.532904464642466,0.272804132796104,0.161092649285162,0.222617407974179,0.438126621010883,0.658388935458399,0.812909943997997,0.204388762207791
"60",0.573801382822981,0.186919268488572,0.473185444362892,0.532908893322702,0.272805811856542,0.161092203511977,0.222619067578239,0.438122768588494,0.658390327483514,0.812907520298775,0.204390236587156
"61",0.573799667594389,0.186918424706555,0.473182933606016,0.532915174843881,0.272803647243359,0.161091335829163,0.222618482510359,0.438121289579072,0.658389994771635,0.812908330285543,0.204391204209136
