"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
"1",9.44436042889352e-06,0.103595351170998,0.831958328089444,0.242233119027093,0.130748401941361,0.768022208417066,0.123124805975228,0.81611055359201,0.659315961089356,0.83409653308362,0.182837975504755
"2",9.44418701146746e-06,0.103598131355445,0.831951980643708,0.242232692632789,0.13074791218258,0.768020916588271,0.123123737496549,0.816110826646067,0.659316184195994,0.834096145242805,0.182834488126776
"3",9.44408541717318e-06,0.103598010187189,0.831950699403803,0.242228332255926,0.13074670262392,0.76801733709324,0.123126750176841,0.816110827838609,0.659313607287778,0.834098238000914,0.182834658134115
"4",9.44406644829142e-06,0.103598432130379,0.831949553495479,0.242227565091975,0.13074767478364,0.76801611252568,0.123126333258462,0.816111625161391,0.659314564829129,0.834099788272213,0.182835049439893
"5",9.4444252253347e-06,0.103597376127242,0.831951789820345,0.242231659051576,0.130747816546762,0.768022551886316,0.123123557392941,0.816114855647058,0.659312299844964,0.834097000448132,0.182835885156835
"6",9.44411493301075e-06,0.103598336300029,0.831949729095923,0.242226063024974,0.130747533335739,0.768017248162251,0.123125621403136,0.81611136405046,0.659316381600884,0.834100205921027,0.182834019312013
"7",9.44450352503406e-06,0.103597077104866,0.831951334826409,0.242231668817178,0.130747518017212,0.768022657393789,0.123123594247147,0.816114787280738,0.659312061907831,0.834096612042935,0.182835625601556
"8",9.4444381783339e-06,0.103595823380545,0.831958821047024,0.242233734860912,0.130747310531925,0.768022387121452,0.123123910492537,0.816110605109483,0.659315084016061,0.834096327397921,0.182837593756676
"9",9.44412429813188e-06,0.103598510453227,0.831949536832146,0.242226039134641,0.130747665664265,0.768017477093658,0.123126127300562,0.816111902546584,0.659316016209131,0.834100328106036,0.18283422499391
"10",9.44439594265122e-06,0.10359633009925,0.831958157219777,0.24223251421101,0.130747010412177,0.768021557540657,0.123123970073954,0.816111071833571,0.659315749926602,0.834096241929016,0.18283814398134
"11",9.44425148540839e-06,0.10359821701239,0.831951249736638,0.242231154279352,0.130747251092939,0.768024068485575,0.123123605013574,0.8161119962399,0.6593161001942,0.834096746295946,0.182834648498394
"12",9.44419315846556e-06,0.103597855341647,0.831951471596143,0.242231683603042,0.130747778178218,0.768022881606357,0.123123234144844,0.816111537631762,0.659316226185849,0.834097115166005,0.182835282070558
"13",9.44445282287258e-06,0.103595641936516,0.831958613961886,0.242234516579259,0.130746956445202,0.768022174891664,0.123122871749312,0.816110931444628,0.659315537947629,0.83409508632784,0.182838660698376
"14",9.44438626228814e-06,0.103598670490077,0.831951411106413,0.24223185187704,0.130747922492035,0.768022908587505,0.123123075819907,0.816111904402905,0.659314282853062,0.83409692889713,0.182835516682156
"15",9.44404144895225e-06,0.103598155080584,0.831951132769312,0.24222445445463,0.130749283643176,0.768016737918406,0.123124938404032,0.816114812914707,0.659312589534724,0.834102040838798,0.182833513883545
"16",9.44408756940866e-06,0.103597908284764,0.831950601633619,0.242228652988311,0.130746665678403,0.768017003940876,0.123126734137915,0.816110886687699,0.659313443982401,0.834098348892508,0.182834621591375
"17",9.44447382434919e-06,0.103596934510474,0.831951117131294,0.242233457040506,0.130747349936031,0.768022644366694,0.1231237601737,0.816113291665253,0.659312119188742,0.834096214737929,0.182836255777386
