date,region,param_a,param_c,param_b,param_d,latent_S,latent_E,latent_I,latent_R,latent_D,observed_I,observed_R,observed_D,data_I,data_R,data_D
2020-08-03,ITC4,0.02138795124508699,0.2,0.006106307814565481,0.03241334863350435,0.9795237516732707,348.87376821809966,614.447181862013,183.34175817112353,6.141796518469239,616.3923053040047,183.4139363284749,7.091530797835038,541.0,756.0,18.0
2020-08-10,ITC4,0.02138795124508699,0.2,0.006106307814565481,0.03241334863350435,0.9774359583313998,139.98021172236008,723.5419391571439,1023.1539439500793,34.274806751585025,724.334279966649,1024.5149694442057,35.23452034260084,527.0,731.0,7.0
2020-08-17,ITC4,0.02138795124508699,0.2,0.006106307814565481,0.03241334863350435,0.975292528022834,129.77045000492652,989.5364682146119,1973.3774293240276,66.10650375533405,989.4201179710079,1976.369273497615,68.10497888662792,936.0,515.0,16.0
2020-08-24,ITC4,0.02138795124508699,0.2,0.006106307814565481,0.03241334863350435,0.9733196329617612,155.95348192520512,1329.1802251934303,2998.6513146478374,100.45232678099616,1331.28538896528,2998.0877840069033,101.84578489058515,1624.0,570.0,7.0
2020-08-31,ITC4,0.016146462620166058,0.2,0.006514831156770862,0.03590691732555616,0.9716663468826711,145.9085673517387,1372.0405047048612,4099.732995927687,138.2745083222287,1373.9836621129966,4101.542197520609,139.53517176024735,1765.0,546.0,17.0
2020-09-07,ITC4,0.016146462620166058,0.2,0.006514831156770862,0.03590691732555616,0.9705050987597816,105.89343909467794,1130.2742738382508,5226.210501021142,179.25003815325658,1130.6529582325188,5226.19974241385,180.18341884376696,1634.0,857.0,19.0
2020-09-14,ITC4,0.016146462620166058,0.2,0.006514831156770862,0.03590691732555616,0.969521241514146,89.60154477260423,991.0993472101169,6337.951639855204,219.63963022524763,993.3470067190963,6332.939998902103,221.72128100491088,1419.0,1178.0,23.0
2020-09-21,ITC4,0.016146462620166058,0.2,0.006514831156770862,0.03590691732555616,0.9686920498106683,77.6984878893479,868.078061382027,7434.324588657147,259.4168390178473,869.5156874978576,7432.996373549302,260.72825390543613,1446.0,1192.0,24.0
2020-09-28,ITC4,0.20878308380531096,0.2,0.00392691603692352,0.018304839211126484,0.9656587108489473,290.8890447539809,769.4286466737977,8414.98586592525,292.9786786976623,770.8682850027172,8414.296970886719,294.26702551364446,1861.0,1712.0,25.0
2020-10-05,ITC4,0.20878308380531096,0.2,0.00392691603692352,0.018304839211126484,0.9533227911806764,1019.2618317663665,1604.4656806871467,9472.815357289168,320.9064994641175,1603.0469621856018,9474.34311852265,321.43481551842257,4959.0,1457.0,14.0
2020-10-12,ITC4,0.20878308380531096,0.2,0.00392691603692352,0.018304839211126484,0.9285228532821511,2995.1667640823953,4683.403516435476,11439.40290186127,368.97948223303825,4686.307069048106,11437.584579240798,369.6795192541906,13745.0,3207.0,93.0
2020-10-19,ITC4,0.20878308380531096,0.2,0.00392691603692352,0.018304839211126484,0.8787787994379785,7010.207245345284,11296.31897145202,15176.128220314135,451.93356380064927,11300.020672841132,15180.396584678483,453.4556087697855,27594.0,2748.0,157.0
2020-10-26,ITC4,0.24498363957930203,0.2,0.020057125962541434,0.0019436198544967966,0.7802114874328655,17733.194696590297,28582.28581701881,32143.668076053447,592.771194877853,28580.70406547397,32145.35791785739,594.6179173417005,49988.0,7542.0,354.0
