"","draw","date","s","e","i","r","d"
"1",1,2020-03-22,10627513.313312,750.988770455269,651.039442961419,702.357168720174,417.600585847804
"2",1,2020-03-23,10627462.4639087,679.585810814981,324.298225872592,966.637942631738,602.313391975189
"3",1,2020-03-24,10627434.9045051,598.349986313129,189.747072080312,1109.87333173189,702.42438478729
"4",1,2020-03-25,10627417.296742,520.833829683531,129.396127024399,1201.38692883198,766.385652453414
"5",1,2020-03-26,10627404.8340165,450.669134247218,101.978705705307,1266.16009568421,811.657327853596
"6",1,2020-03-27,10627394.477153,389.651674820723,81.9026933219988,1319.98840520332,849.279353675629
"7",1,2020-03-28,10627386.1561151,336.267845667216,70.1333501837912,1363.23584123983,879.50612783663
"8",1,2020-03-29,10627379.0618084,291.904469714121,57.3781243316218,1401.11991727562,905.834960313672
"9",1,2020-03-30,10627371.9274767,254.090054791815,43.9607931393487,1435.21546194228,930.105493466254
"10",1,2020-03-31,10627359.3948193,201.9840930965,58.1811095499803,1461.52004216866,954.219215899504
"11",1,2020-04-01,10627337.3804474,156.112091279038,61.6745883336836,1492.14618033381,987.985972623445
"12",1,2020-04-02,10627315.2410589,127.669836457218,45.7200555570701,1524.09200610488,1022.57632294487
"13",1,2020-04-03,10627299.4249036,101.912956542891,39.7602293546448,1546.91382425732,1047.2873662756
"14",1,2020-04-04,10627284.3415447,84.2648337779644,27.1610820325416,1568.67829076375,1070.85352876616
"15",1,2020-04-05,10627274.9286926,66.2648295339138,26.2850884636442,1582.26053611517,1085.56013326041
"16",1,2020-04-06,10627265.6174302,54.0622701353754,19.8153377185665,1595.6962095502,1100.10803238978
"17",1,2020-04-07,10627257.2623467,45.3508577920254,11.7718821142114,1607.75217942094,1113.16201397353
"18",1,2020-04-08,10627254.7032519,32.6215993816394,19.3692669543424,1611.44482226432,1117.16033946618
"19",1,2020-04-09,10627245.4108342,32.5145467257357,8.38332648813595,1620.75967944964,1128.23089310305
"20",1,2020-04-10,10627250.4560283,13.8847454733889,15.7766438676355,1625.07082188904,1130.11104045937
"21",1,2020-04-11,10627239.3071661,16.3563509573099,5.67566192292234,1633.1635592468,1140.79654173906
"22",1,2020-04-12,10627235.3184184,9.80597012188031,9.86572086320915,1635.85847624859,1144.4506943584
"23",1,2020-04-13,10627227.7100135,11.1396466692501,4.02979624959435,1640.99894667144,1151.42087690868
"24",1,2020-04-14,10627224.1998571,7.85103430568377,5.24128582810876,1643.37051520655,1154.63658758504
"25",1,2020-04-15,10627220.8407988,5.83256583115095,5.27201818634427,1645.6400078859,1157.71388926569
"26",1,2020-04-16,10627215.1920423,8.66253648163766,0.900616983302255,1649.45649358926,1162.88882460521
"27",1,2020-04-17,10627217.789582,0.433198707426218,9.73217248331398,1647.70152975843,1160.50919448116
"28",1,2020-04-18,10627212.200415,4.1970448905233,1.79455969474146,1651.47774078674,1165.62951967528
"29",1,2020-04-19,10627212.4857584,0.327720618041839,5.84347143664136,1651.28210644062,1165.36022307277
"30",1,2020-04-20,10627209.4679589,2.20980564693662,2.16587743145988,1653.3236141215,1168.13202394687
"31",1,2020-04-21,10627207.897241,1.93831520788769,2.94793711170033,1654.00191243576,1168.51387423699
"32",1,2020-04-22,10627205.8816306,2.20351424499832,3.28889575772031,1654.88536735467,1169.03987202675
"33",1,2020-04-23,10627203.5579052,2.65018936030064,3.54103717631299,1655.9038717363,1169.64627654398
"34",1,2020-04-24,10627197.3342939,12.2077228678985,4.14487158259863,1658.63172765812,1171.2704071645
"35",1,2020-04-25,10627197.4835467,5.04707378218812,2.97089747089252,1658.56630609728,1171.23145600166
"36",1,2020-04-26,10627199.9165199,8.67519428029647,15.9615089392632,1657.49990876752,1170.59653663402
"37",1,2020-04-27,10627192.9377734,0.250956396549349,9.13408483625083,1660.55873977488,1172.4177255987
"38",1,2020-04-28,10627187.9435816,2.83375541529985,7.52285317281292,1662.68752477414,1174.31156499726
"39",1,2020-04-29,10627182.8295884,4.05799858151491,6.8393581158273,1664.815821725,1176.75651319038
"40",1,2020-04-30,10627177.7504033,9.57900286304719,9.3406939632755,1667.77938818742,1170.84979166841
"41",1,2020-05-01,10627171.2078039,13.0442600254131,0.343360666220804,1669.79568139613,1180.90817401459
"42",1,2020-05-02,10627170.7672484,8.07282433491756,4.93282899011018,1669.93037689241,1181.5960013875
"43",1,2020-05-03,10627170.6942256,3.40222196295769,9.54013076980656,1669.95270106277,1181.71000056251
"44",1,2020-05-04,10627165.0306838,8.07530440339566,0.0433701165570709,1671.68428188147,1190.55237999171
"45",1,2020-05-05,10627166.8053455,1.91405730492666,7.65653344398165,1671.1416963248,1187.7816474258
"46",1,2020-05-06,10627162.5063311,5.63292900308333,0.210315991535426,1672.45608478299,1194.49361913345
"47",1,2020-05-07,10627162.0285497,3.91195059085451,1.51703670000213,1672.60216418889,1195.23957884831
"48",1,2020-05-08,10627163.4974128,0.362762127754857,6.93783443152907,1672.21772693678,1193.00906799594
"49",1,2020-05-09,10627162.4310821,0.677174012009764,2.92178645023642,1673.58450961842,1195.68472783804
"50",1,2020-05-10,10627154.0922479,6.54616483071635,0.831152784340507,1671.39283304469,1204.09918705507
"51",2,2020-03-22,10627515.1133368,749.066192884979,650.604737085113,720.043153789216,400.47185944904
"52",2,2020-03-23,10627465.0980371,676.941065229511,323.827829491008,991.969709144855,577.462639056881
"53",2,2020-03-24,10627438.0142787,595.4487705269,189.310450339508,1139.22078302988,673.304997413231
"54",2,2020-03-25,10627420.724603,517.888876079136,128.974195636168,1233.22282640732,734.488778895487
