date,region,param_a,param_c,param_b,param_d,latent_S,latent_E,latent_I,latent_R,latent_D,observed_I,observed_R,observed_D,data_I,data_R,data_D
2020-08-03,CZ051,0.16344980055519576,0.2,0.09197009762901555,5.601914443646994e-05,0.9764887588987616,12.862440515011288,15.89166308550601,2.976796587083299,0.00016676694011111322,16.713748714074104,3.8834204862587343,0.979679794379173,36.0,37.0,0.0
2020-08-10,CZ051,0.16344980055519576,0.2,0.09197009762901555,5.601914443646994e-05,0.9604841108066542,14.881281986639312,22.245728465204508,31.587891854097474,0.0017696258091420198,23.130608750048218,32.62077944336158,0.9832515767681824,26.0,52.0,0.0
2020-08-17,CZ051,0.16344980055519576,0.2,0.09197009762901555,5.601914443646994e-05,0.9392833382277123,17.850958641670772,27.406386930688317,95.982532043632,0.005377160549863928,28.016113960563608,96.18530278552632,1.0148023974643394,27.0,45.0,0.0
2020-08-24,CZ051,0.16344980055519576,0.2,0.09197009762901555,5.601914443646994e-05,0.9122779210101805,24.633674677575126,38.509967873702365,215.632843321633,0.012080244120221791,38.98236810074467,216.1448178394011,1.1036770991152915,63.0,26.0,0.0
2020-08-31,CZ051,0.23789543683887224,0.2,0.03673785780867567,0.004559714739193866,0.8732204181458137,48.974688942800654,73.01469118848166,410.27992827305593,0.11177575908263616,73.12069823425806,409.59011333204484,1.0950559813060943,98.0,37.0,2.0
2020-09-07,CZ051,0.23789543683887224,0.2,0.03673785780867567,0.004559714739193866,0.7923047614260686,180.59319043694745,270.7931873258715,763.2500724502612,0.8856234698797603,271.45238363156557,762.9224199598673,1.9174853970353263,201.0,115.0,0.0
2020-09-14,CZ051,0.23789543683887224,0.2,0.03673785780867567,0.004559714739193866,0.6593798519494384,421.9583117800112,699.2795802439385,1543.3796625491836,3.269801828683178,697.9715223765119,1542.7379601871316,4.224864337862889,567.0,172.0,0.0
2020-09-21,CZ051,0.23789543683887224,0.2,0.03673785780867567,0.004559714739193866,0.48019411753809127,639.9030027982461,1270.1368915626342,3087.679678642199,9.020130004258425,1269.4504316030432,3087.7064499501535,9.973422433951797,525.0,390.0,2.0
2020-09-28,CZ051,0.24814938746970464,0.2,0.046311940266715076,0.00012267994410164462,0.29635375827760013,597.5655080040959,1542.6277934611437,5801.51256053888,16.95892552523046,1540.4910997374466,5798.89143544494,17.84529227856585,731.0,614.0,2.0
2020-10-05,CZ051,0.24814938746970464,0.2,0.046311940266715076,0.00012267994410164462,0.15949563774211395,583.8853320488033,2171.948452810799,10722.632628425408,21.267134970821928,2168.878850396357,10722.258334420902,21.979463859322003,1466.0,555.0,5.0
2020-10-12,CZ051,0.24814938746970464,0.2,0.046311940266715076,0.00012267994410164462,0.08297227522344905,543.0275745306433,3171.817817311393,18537.70946542378,27.749612593813165,3167.3122960096275,18535.655839358507,28.83695994046594,2412.0,1190.0,15.0
2020-10-19,CZ051,0.24814938746970464,0.2,0.046311940266715076,0.00012267994410164462,0.045408287921745734,378.21550511201593,3567.6736774067067,29427.512993131826,36.19328628269369,3566.6367597626477,29420.786940457077,37.62970460665328,3629.0,2161.0,28.0
2020-10-26,CZ051,0.2479170203432795,0.2,0.09948238617980587,0.0012474623360451355,0.027535205836158306,185.92825840034197,2541.0692984371835,43118.44242154121,48.340744737242325,2536.5388868983914,43120.25900234253,49.82444193324465,3695.0,3299.0,56.0
2020-11-02,CZ051,0.2479170203432795,0.2,0.09948238617980587,0.0012474623360451355,0.020283326521495865,84.39820114446161,1388.6078424872833,59617.225778809014,67.97415666225986,1387.7688265429422,59611.10150750945,69.37052564500351,3608.0,3622.0,44.0
2020-11-09,CZ051,0.2479170203432795,0.2,0.09948238617980587,0.0012474623360451355,0.0172047009275841,28.85978990384677,573.827584323992,71885.11668602459,82.54302029091018,572.7556071698807,71875.37199182899,83.54210583808074,2340.0,3758.0,50.0
2020-11-16,CZ051,0.2479170203432795,0.2,0.09948238617980587,0.0012474623360451355,0.015765556936613766,9.72944586041485,224.3888312628483,80487.07744205494,92.72793284533063,225.3737120115691,80476.64593527757,93.57283530936888,1589.0,2661.0,37.0
2020-11-23,CZ051,0.24910413939378634,0.2,0.06673656588354333,0.0013735470985225425,0.015052670954737479,4.02161455291568,108.89928361310308,87087.65220889564,100.51943662322705,109.62479575168803,87079.93223981834,101.69248432242132,1220.0,1765.0,25.0
2020-11-30,CZ051,0.24910413939378634,0.2,0.06673656588354333,0.0013735470985225425,0.014630737608801531,2.1600655038361576,70.75961622483105,92935.64915932706,107.43437781392669,71.35724070986828,92927.65616620025,108.38628657366777,1318.0,1258.0,25.0
2020-12-07,CZ051,0.24910413939378634,0.2,0.06673656588354333,0.0013735470985225425,0.014363538723829943,1.6423492107701885,58.99754311626735,100086.96392496422,115.81503442932849,59.92372343781076,100078.58620846919,117.20624664732541,1685.0,1295.0,30.0
2020-12-14,CZ051,0.24910413939378634,0.2,0.06673656588354333,0.0013735470985225425,0.014193626831041351,1.2193134598452762,45.800468865621795,108475.49345035499,125.6006403214414,46.75830215502349,108468.8707824519,126.845815520439,2340.0,1553.0,42.0
2020-12-21,CZ051,0.24963034199917508,0.2,0.0983757643148578,0.0011996864591389306,0.014085930904462123,0.5583319138853933,20.29247275554225,114645.16734802634,132.7884738717949,21.275255387740994,114639.35870870187,133.72665187621402,2139.0,2099.0,44.0
2020-12-28,CZ051,0.24963034199917508,0.2,0.0983757643148578,0.0011996864591389306,0.014026724220322247,0.24871433857077777,8.183787188701855,119447.61904678906,138.35978910868286,9.090269074682613,119438.57463275947,139.55237662384346,2306.0,1182.0,32.0
2020-12-28,CZ051,0.24963034199917508,0.2,0.0983757643148578,0.0011996864591389306,0.014026724220322247,0.09980719235954785,3.28409221143434,121295.19738290874,140.49989496417822,4.2384835547557635,121285.75776096704,141.54833920123195,860.0,1163.0,25.0
2021-01-04,CZ051,0.24963034199917508,0.2,0.0983757643148578,0.0011996864591389306,0.013996063003181418,0.2573716606647523,8.132567288395874,130206.41815523802,150.82702793294445,9.10266945735941,130199.65622765588,151.9384770989567,4135.0,2716.0,44.0
2021-01-11,CZ051,0.24963034199917508,0.2,0.0983757643148578,0.0011996864591389306,0.013980128112768022,0.13090349877204527,4.066194459848703,138720.94769416348,160.69275904567903,5.116212381744785,138710.00148385743,161.17892388412278,3162.0,3577.0,52.0
2021-01-18,CZ051,0.24895781404521766,0.2,0.0938524732309837,0.0011885913766929719,0.013971829924328098,0.06313105580837548,1.9637870711714511,146520.87519978112,169.72952895081852,2.9572478444194736,146514.6614742526,170.21488418668756,2485.0,3623.0,46.0
2021-01-25,CZ051,0.24895781404521766,0.2,0.0938524732309837,0.0011885913766929719,0.013967421487687893,0.033005416827830036,1.042619027973276,154209.36185857395,178.63646102309525,2.0882854968582403,154199.40887927313,179.16103069955386,2475.0,2632.0,41.0
2021-02-01,CZ051,0.24895781404521766,0.2,0.0938524732309837,0.0011885913766929719,0.013965051975691567,0.01714952223688989,0.5455179137351982,161689.539394704,187.30185449916917,1.4911724705925038,161681.02898368269,188.36237248121515,2571.0,2380.0,36.0
2021-02-08,CZ051,0.24895781404521766,0.2,0.0938524732309837,0.0011885913766929719,0.013963779197072179,0.009351921633082535,0.2984063414521459,169302.0468979962,196.12040673159453,1.2918743248400826,169297.35068906544,197.6511847572371,2861.0,2465.0,40.0
2021-02-15,CZ051,0.2446962193659974,0.2,0.07600394892563829,0.0010986283519397186,0.013963095693060852,0.005940248211818343,0.19665873245884083,178309.18167196654,206.55436674857572,1.2196445766442097,178296.92983112368,207.62178386009953,3472.0,2656.0,48.0
2021-02-22,CZ051,0.2446962193659974,0.2,0.07600394892563829,0.0010986283519397186,0.013962700591718984,0.004099927636333564,0.1460137815969816,189316.89005523076,219.30565729626701,1.1175573401517624,189306.00087461705,219.19358717758075,4698.0,3254.0,57.0
2021-03-01,CZ051,0.2446962193659974,0.2,0.07600394892563829,0.0010986283519397186,0.013962460824704103,0.002304067482748552,0.08595227890926208,200000.99251848648,231.6821115326373,1.0672884929427444,199993.52966050996,232.54876523039854,4735.0,4204.0,72.0
2021-03-08,CZ051,0.2446962193659974,0.2,0.07600394892563829,0.0010986283519397186,0.013962315242464886,0.0012734642128486848,0.047449035787148375,209753.95098465454,242.9799441912096,1.0518076039251256,209742.1261885212,243.1589528740168,4528.0,1533.0,100.0
