"","draw","date","a","c","b","d","r0","recovery_time"
"1",1,2020-03-22,0.0244996989154323,0.238517435157576,0.975382068205049,0.0232854121816882,0.102716595536283,4.19256562665682
"2",1,2020-04-01,0.263488353646647,0.393226959681363,0.717864401856203,0.482402485893797,0.102710289839272,2.54306063045706
"3",1,2020-04-11,0.861005577812366,0.690482429518807,0.64064482466949,0.68649727568362,0.10258489968904,1.44826277577678
"4",1,2020-04-21,0.632537646612598,0.851061843297071,0.303933234571021,0.153361667263649,0.102718975913976,1.17500274260438
"5",1,2020-05-01,0.545509767306299,0.454352865217823,0.171226845748134,0.744882548755384,0.102525757320481,2.20093252745438
"6",1,2020-05-11,0.164334443750489,0.528211926207985,0.2620715511257,0.376159875765214,0.102598068127237,1.8931795182645
"7",2,2020-03-22,0.0244988999534891,0.238524299676564,0.975381818528863,0.0232852667288125,0.670066858742735,4.19244496831555
"8",2,2020-04-01,0.263501713204057,0.393222545038519,0.717861384669641,0.482439200647091,0.670108356015663,2.54308918096759
"9",2,2020-04-11,0.860999570062201,0.690478893610272,0.640664206771295,0.686491032339441,0.669219713935452,1.44827019225939
"10",2,2020-04-21,0.632514564225044,0.851069794214858,0.303908455752946,0.153357863440126,0.67006704227401,1.17499176541982
"11",2,2020-05-01,0.545517041403668,0.454352688669882,0.171221325134518,0.744875161960124,0.668928683514493,2.20093338267129
"12",2,2020-05-11,0.164342013538513,0.5282059956223,0.26206103290431,0.376175668913734,0.670376534669293,1.89320077448546
"13",3,2020-03-22,0.0244913373572513,0.23874212902182,0.975372305287004,0.0230650202041059,1.24696232808182,4.18861976349639
"14",3,2020-04-01,0.263208187631745,0.393306087897364,0.719126528097924,0.481737342115551,1.24696001286924,2.5425489987863
"15",3,2020-04-11,0.861437606793636,0.691620125763601,0.641090381801151,0.685859522889734,1.24553577130588,1.44588042300811
"16",3,2020-04-21,0.633050597275942,0.851129986092088,0.303140234416328,0.153218935271768,1.2469414383425,1.17490867005102
"17",3,2020-05-01,0.545729601305044,0.455385475751094,0.171270883178294,0.743257951823363,1.24618866036695,2.19594179711297
